Period,Date,Hour,System Price,Forecast,Upper,Lower
2,2018-06-10,14:00:00,45.810,42.677,54.056,31.298
2,2018-06-10,15:00:00,45.210,42.517,54.002,31.032
2,2018-06-10,16:00:00,45.680,42.500,54.090,30.910
2,2018-06-10,17:00:00,46.670,43.031,54.725,31.336
2,2018-06-10,18:00:00,47.550,43.779,55.577,31.981
2,2018-06-10,19:00:00,48.460,43.938,55.839,32.037
2,2018-06-10,20:00:00,48.550,43.636,55.640,31.633
2,2018-06-10,21:00:00,48.480,43.481,55.586,31.376
2,2018-06-10,22:00:00,48.490,43.193,55.399,30.986
2,2018-06-10,23:00:00,46.730,41.284,53.591,28.977
2,2018-06-11,00:00:00,45.350,46.155,60.091,32.218
2,2018-06-11,01:00:00,42.300,44.505,58.553,30.457
2,2018-06-11,02:00:00,41.280,43.487,57.647,29.328
2,2018-06-11,03:00:00,40.040,43.182,57.452,28.912
2,2018-06-11,04:00:00,40.060,43.080,57.459,28.700
2,2018-06-11,05:00:00,43.630,44.567,59.056,30.078
2,2018-06-11,06:00:00,47.620,47.309,61.907,32.711
2,2018-06-11,07:00:00,48.590,48.794,63.500,34.088
2,2018-06-11,08:00:00,49.320,49.497,64.311,34.683
2,2018-06-11,09:00:00,49.440,49.538,64.458,34.617
2,2018-06-11,10:00:00,49.100,49.441,64.468,34.413
2,2018-06-11,11:00:00,49.200,49.198,64.332,34.065
2,2018-06-11,12:00:00,48.610,48.758,63.997,33.520
2,2018-06-11,13:00:00,48.000,48.437,63.781,33.094
2,2018-06-11,14:00:00,47.680,47.974,63.422,32.526
2,2018-06-11,15:00:00,47.670,47.794,63.346,32.242
2,2018-06-11,16:00:00,47.510,47.774,63.429,32.118
2,2018-06-11,17:00:00,47.940,48.369,64.127,32.610
2,2018-06-11,18:00:00,48.400,49.209,65.069,33.348
2,2018-06-11,19:00:00,48.210,49.386,65.349,33.424
2,2018-06-11,20:00:00,47.730,49.047,65.111,32.983
2,2018-06-11,21:00:00,47.580,48.871,65.036,32.707
2,2018-06-11,22:00:00,47.520,48.547,64.812,32.282
2,2018-06-11,23:00:00,45.100,46.402,62.767,30.037
2,2018-06-12,00:00:00,42.020,46.454,63.014,29.893
2,2018-06-12,01:00:00,40.490,44.794,61.454,28.134
2,2018-06-12,02:00:00,38.900,43.770,60.529,27.011
2,2018-06-12,03:00:00,39.580,43.462,60.320,26.604
2,2018-06-12,04:00:00,39.020,43.359,60.315,26.402
2,2018-06-12,05:00:00,41.730,44.854,61.908,27.800
2,2018-06-12,06:00:00,46.650,47.612,64.763,30.460
2,2018-06-12,07:00:00,47.790,49.104,66.353,31.856
2,2018-06-12,08:00:00,49.500,49.811,67.156,32.466
2,2018-06-12,09:00:00,49.830,49.851,67.292,32.410
2,2018-06-12,10:00:00,49.880,49.753,67.290,32.216
2,2018-06-12,11:00:00,49.900,49.509,67.141,31.877
2,2018-06-12,12:00:00,50.090,49.066,66.793,31.339
2,2018-06-12,13:00:00,50.000,48.742,66.564,30.921
2,2018-06-12,14:00:00,49.930,48.276,66.191,30.361
