Period,Date,Hour,Demand Forecast
146,2019-11-06,9,51883.661261102454
146,2019-11-06,10,51561.97938977221
146,2019-11-06,11,51260.68580606149
146,2019-11-06,12,50698.875213879095
146,2019-11-06,13,50572.01475757985
146,2019-11-06,14,50869.910293353976
146,2019-11-06,15,51623.14425263078
146,2019-11-06,16,52660.68155593536
146,2019-11-06,17,53274.5955498121
146,2019-11-06,18,52591.5879145581
146,2019-11-06,19,51221.041913467976
146,2019-11-06,20,49109.72146220187
146,2019-11-06,21,47075.423430831754
146,2019-11-06,22,44375.10800389056
146,2019-11-06,23,41489.03262308261
146,2019-11-07,0,41544.357358721776
146,2019-11-07,1,40575.83712563625
146,2019-11-07,2,40153.384681960786
146,2019-11-07,3,40141.38319208364
146,2019-11-07,4,40987.4882284223
146,2019-11-07,5,44007.06308151173
146,2019-11-07,6,49719.77226303229
146,2019-11-07,7,54448.35927462704
146,2019-11-07,8,55134.84449559968
146,2019-11-07,9,54707.59145597335
146,2019-11-07,10,54334.34512079417
146,2019-11-07,11,54041.50876779186
146,2019-11-07,12,53571.050364607814
146,2019-11-07,13,53585.452152460384
146,2019-11-07,14,53854.285525708416
146,2019-11-07,15,54678.78788026821
146,2019-11-07,16,55703.7151157763
146,2019-11-07,17,56247.38260721093
146,2019-11-07,18,55604.102749796
146,2019-11-07,19,54126.71934591958
146,2019-11-07,20,51972.45191297223
146,2019-11-07,21,49845.787906742305
146,2019-11-07,22,47123.850002606036
146,2019-11-07,23,44038.2669551923
146,2019-11-08,0,42718.615219894644
146,2019-11-08,1,41637.25460657462
146,2019-11-08,2,41180.59894216583
146,2019-11-08,3,41214.695898441685
146,2019-11-08,4,41995.272647471116
146,2019-11-08,5,45068.869706051904
146,2019-11-08,6,50933.546185499246
146,2019-11-08,7,55905.61305958219
146,2019-11-08,8,56773.86769617811
146,2019-11-08,9,56480.39032251806
146,2019-11-08,10,56130.896520690534
146,2019-11-08,11,55591.43396246894
146,2019-11-08,12,54731.703564941985
146,2019-11-08,13,54329.84658026225
146,2019-11-08,14,54367.596781853375
146,2019-11-08,15,55000.82596983357
146,2019-11-08,16,56051.742872193005
146,2019-11-08,17,56644.78636170523
146,2019-11-08,18,55865.42736111422
146,2019-11-08,19,53915.81211119828
146,2019-11-08,20,51293.99972327259
146,2019-11-08,21,49194.60141543056
146,2019-11-08,22,46790.765997982664
146,2019-11-08,23,43930.274916125985
178,2019-11-27,0,37135.2373809794
178,2019-11-27,1,36241.128806562556
178,2019-11-27,2,35867.05194229625
178,2019-11-27,3,35983.81581900365
178,2019-11-27,4,36737.375282569
178,2019-11-27,5,39384.023154603405
178,2019-11-27,6,44769.216394228955
178,2019-11-27,7,49076.50606832415
178,2019-11-27,8,49821.4163558371
178,2019-11-27,9,49523.0197820293
178,2019-11-27,10,49215.9740321691
178,2019-11-27,11,48928.3889284268
178,2019-11-27,12,48392.140013178
178,2019-11-27,13,48271.051548444404
178,2019-11-27,14,48555.39321116705
178,2019-11-27,15,49274.3559705228
178,2019-11-27,16,50264.6866285226
178,2019-11-27,17,50850.6683060727
178,2019-11-27,18,50198.73666112305
178,2019-11-27,19,48890.54878319755
178,2019-11-27,20,46875.29076298835
178,2019-11-27,21,44933.550739224556
178,2019-11-27,22,42356.09627560935
178,2019-11-27,23,39601.333702919954
178,2019-11-28,0,39538.44989328001
178,2019-11-28,1,38616.69321822001
178,2019-11-28,2,38214.63826206001
178,2019-11-28,3,38203.21624626001
178,2019-11-28,4,39008.46836016001
178,2019-11-28,5,41882.24753544001
178,2019-11-28,6,47319.12705624001
178,2019-11-28,7,51819.40128144001
178,2019-11-28,8,52472.740585200016
178,2019-11-28,9,52066.11682272001
178,2019-11-28,10,51710.89213134001
178,2019-11-28,11,51432.19494582001
178,2019-11-28,12,50984.45192646002
178,2019-11-28,13,50998.158345420015
178,2019-11-28,14,51254.01149934002
178,2019-11-28,15,52038.70398480002
178,2019-11-28,16,53014.14413412001
178,2019-11-28,17,53531.56144986001
178,2019-11-28,18,52919.34140298001
178,2019-11-28,19,51513.29125800001
178,2019-11-28,20,49463.039421900015
178,2019-11-28,21,47439.05822214001
178,2019-11-28,22,44848.54503870002
178,2019-11-28,23,41911.94477652001
178,2019-11-29,0,40416.81050882667
178,2019-11-29,1,39393.716787850666
178,2019-11-29,2,38961.66707460067
178,2019-11-29,3,38993.926786523334
178,2019-11-29,4,39732.443763038675
178,2019-11-29,5,42640.426366353335
178,2019-11-29,6,48189.09681705201
178,2019-11-29,7,52893.254094918004
178,2019-11-29,8,53714.72461637733
178,2019-11-29,9,53437.06066732867
178,2019-11-29,10,53106.39862012134
178,2019-11-29,11,52596.003892202
178,2019-11-29,12,51782.59829872334
178,2019-11-29,13,51402.39455106334
178,2019-11-29,14,51438.110660692
178,2019-11-29,15,52037.21959639867
178,2019-11-29,16,53031.51000315801
178,2019-11-29,17,53592.59856409867
178,2019-11-29,18,52855.233720152006
178,2019-11-29,19,51010.66947771667
178,2019-11-29,20,48530.12805737733
178,2019-11-29,21,46543.851508996006
178,2019-11-29,22,44269.541818448
178,2019-11-29,23,41563.18241465001
178,2019-11-30,0,41369.250089869514
178,2019-11-30,1,40143.97479235572
178,2019-11-30,2,39529.68879118063
178,2019-11-30,3,39163.754554344676
178,2019-11-30,4,39431.88654770196
178,2019-11-30,5,40292.326509991915
178,2019-11-30,6,42128.59110384444
178,2019-11-30,7,44309.91080390263
178,2019-11-30,8,46429.69201368211
178,2019-11-30,9,48105.51697216512
178,2019-11-30,10,48759.36343137652
178,2019-11-30,11,48719.8029733402
178,2019-11-30,12,48316.50608169216
178,2019-11-30,13,47856.06630621388
178,2019-11-30,14,48180.24228178928
178,2019-11-30,15,49486.836298599956
178,2019-11-30,16,51486.837232658356
178,2019-11-30,17,52736.28836563879
178,2019-11-30,18,51941.78250007604
178,2019-11-30,19,50102.22120138716
178,2019-11-30,20,47930.79161583804
178,2019-11-30,21,46063.757776846156
178,2019-11-30,22,44364.85588450864
178,2019-11-30,23,42052.76689260816
178,2019-12-01,0,42925.843475083806
178,2019-12-01,1,41747.258579607
178,2019-12-01,2,41243.61910392361
178,2019-12-01,3,41007.216901051805
178,2019-12-01,4,41241.3350246688
178,2019-12-01,5,41838.62174979901
178,2019-12-01,6,43068.598428508805
178,2019-12-01,7,44626.3404802824
178,2019-12-01,8,46406.780259399
178,2019-12-01,9,48172.373523359405
178,2019-12-01,10,49502.84968928041
178,2019-12-01,11,50247.45952634521
178,2019-12-01,12,50362.805528712604
178,2019-12-01,13,50168.65879205461
178,2019-12-01,14,50569.514701272004
178,2019-12-01,15,51868.013757625806
178,2019-12-01,16,53376.648105421205
178,2019-12-01,17,53986.49726645281
178,2019-12-01,18,53507.982662572205
178,2019-12-01,19,52384.21566921061
178,2019-12-01,20,50843.604211848
178,2019-12-01,21,49502.84968928041
178,2019-12-01,22,47881.1534183724
178,2019-12-01,23,45562.812974750406
178,2019-12-02,0,41548.808236544
178,2019-12-02,1,40654.094359424
178,2019-12-02,2,40277.949341695996
178,2019-12-02,3,40256.03798144
178,2019-12-02,4,41134.926987264
178,2019-12-02,5,43793.505364992
178,2019-12-02,6,49374.815741312
178,2019-12-02,7,54295.13341657599
178,2019-12-02,8,55715.71993983999
178,2019-12-02,9,55800.93078528
178,2019-12-02,10,55446.697127807995
178,2019-12-02,11,55143.58997759999
178,2019-12-02,12,54863.61148543999
178,2019-12-02,13,54894.04393024
178,2019-12-02,14,55473.477679232
178,2019-12-02,15,56422.969956992
178,2019-12-02,16,57031.61885299199
178,2019-12-02,17,57115.61240064
178,2019-12-02,18,56321.93424025599
178,2019-12-02,19,54810.05038259199
178,2019-12-02,20,52800.29172799999
178,2019-12-02,21,50840.442282879994
178,2019-12-02,22,48259.77096384
178,2019-12-02,23,45020.541539328
178,2019-12-03,0,39642.24960436712
178,2019-12-03,1,38611.51226202648
178,2019-12-03,2,38249.26865058304
178,2019-12-03,3,38233.27051001456
178,2019-12-03,4,39097.17010071248
178,2019-12-03,5,41771.14502430128
178,2019-12-03,6,46855.12555209896
178,2019-12-03,7,50974.64674848256
178,2019-12-03,8,52100.230209907764
178,2019-12-03,9,52093.37386394984
178,2019-12-03,10,51965.388739402
178,2019-12-03,11,51739.129322790635
178,2019-12-03,12,51479.730900716
178,2019-12-03,13,51454.59096553696
178,2019-12-03,14,51889.968933864875
178,2019-12-03,15,52651.023335194
178,2019-12-03,16,53301.233476870075
178,2019-12-03,17,53503.49568262872
178,2019-12-03,18,52565.31901072
178,2019-12-03,19,51112.91639196728
178,2019-12-03,20,49193.139523749676
178,2019-12-03,21,47303.0734880164
178,2019-12-03,22,44907.92330004968
178,2019-12-03,23,42031.68617070224
178,2019-12-04,0,36373.932142754966
178,2019-12-04,1,35325.53839755588
178,2019-12-04,2,34836.35766699439
178,2019-12-04,3,34858.30808439137
178,2019-12-04,4,35579.53608457819
178,2019-12-04,5,37818.47865907117
178,2019-12-04,6,42268.141842832425
178,2019-12-04,7,46505.61765842277
178,2019-12-04,8,47748.42938628092
178,2019-12-04,9,47739.02206453935
178,2019-12-04,10,47760.97248193634
178,2019-12-04,11,47544.6040818803
178,2019-12-04,12,47257.15813977686
178,2019-12-04,13,47186.080597729466
178,2019-12-04,14,47572.826047105
178,2019-12-04,15,48327.502302372945
178,2019-12-04,16,48866.85541555613
178,2019-12-04,17,48817.728290905725
178,2019-12-04,18,48041.10161824079
178,2019-12-04,19,46802.470922267785
178,2019-12-04,20,45096.609913130276
178,2019-12-04,21,43330.123941658225
178,2019-12-04,22,41102.67920484938
178,2019-12-04,23,38498.94159837785
178,2019-12-05,0,36474.472437109165
178,2019-12-05,1,35434.549962351586
178,2019-12-05,2,34975.60724530712
178,2019-12-05,3,34951.61705782524
178,2019-12-05,4,35697.39897302251
178,2019-12-05,5,38027.57631365283
178,2019-12-05,6,42787.02089972991
178,2019-12-05,7,46930.021972685885
178,2019-12-05,8,47984.54717025852
178,2019-12-05,9,47933.43764040584
178,2019-12-05,10,47726.91341773583
178,2019-12-05,11,47420.25623861975
178,2019-12-05,12,47162.62248609706
178,2019-12-05,13,47091.6949752811
178,2019-12-05,14,47478.66712987995
178,2019-12-05,15,48224.449045077214
178,2019-12-05,16,48726.156878937196
178,2019-12-05,17,48737.6304468633
178,2019-12-05,18,47812.44365136684
178,2019-12-05,19,46416.840570899796
178,2019-12-05,20,44347.4261376811
178,2019-12-05,21,42507.48306298464
178,2019-12-05,22,40263.879007614974
178,2019-12-05,23,37938.916925132886
178,2019-12-06,0,36495.966381410704
178,2019-12-06,1,35578.13751756142
178,2019-12-06,2,35159.423781038604
178,2019-12-06,3,35167.77717229093
178,2019-12-06,4,35803.67908137422
178,2019-12-06,5,38183.351414380486
178,2019-12-06,6,42796.51173347732
178,2019-12-06,7,47148.62857593897
178,2019-12-06,8,48418.34404629247
178,2019-12-06,9,48375.532916124306
178,2019-12-06,10,48289.910655787964
178,2019-12-06,11,47910.87552771369
178,2019-12-06,12,47458.74822618156
178,2019-12-06,13,47113.12666311659
178,2019-12-06,14,47194.572227826764
178,2019-12-06,15,47681.157268274736
178,2019-12-06,16,48287.822307974886
178,2019-12-06,17,48462.199350367184
178,2019-12-06,18,47637.30196420003
178,2019-12-06,19,46185.90023410844
178,2019-12-06,20,44128.87763822325
178,2019-12-06,21,42305.74999740319
178,2019-12-06,22,40314.51035763006
178,2019-12-06,23,38074.757328100255
178,2019-12-07,0,39656.50534930875
178,2019-12-07,1,38471.41188155003
178,2019-12-07,2,37829.48625318074
178,2019-12-07,3,37599.40161715312
178,2019-12-07,4,37795.866580336515
178,2019-12-07,5,38497.67725095958
178,2019-12-07,6,40010.56252894943
178,2019-12-07,7,41979.41461988899
178,2019-12-07,8,44097.45400907477
178,2019-12-07,9,45889.80281758218
178,2019-12-07,10,46797.53398437608
178,2019-12-07,11,46982.44218501929
178,2019-12-07,12,46688.270047632366
178,2019-12-07,13,46467.64094459218
178,2019-12-07,14,46761.8130819791
178,2019-12-07,15,47851.30060508707
178,2019-12-07,16,49210.79612572516
178,2019-12-07,17,49824.35515513215
178,2019-12-07,18,48977.55964536839
178,2019-12-07,19,47329.14506122529
178,2019-12-07,20,45278.34501772795
178,2019-12-07,21,43830.59785587378
178,2019-12-07,22,42363.93962804473
178,2019-12-07,23,40423.45413606749
178,2019-12-08,0,40010.30587764162
178,2019-12-08,1,38911.77086112723
178,2019-12-08,2,38442.338746512076
178,2019-12-08,3,38221.993060060064
178,2019-12-08,4,38440.209802681624
178,2019-12-08,5,38996.92861434541
178,2019-12-08,6,40143.36486704501
178,2019-12-08,7,41595.3045594148
178,2019-12-08,8,43254.81627525387
178,2019-12-08,9,44900.489856194996
178,2019-12-08,10,46140.599637434585
178,2019-12-08,11,46834.635326162665
178,2019-12-08,12,46942.1469896006
178,2019-12-08,13,46761.186764011996
178,2019-12-08,14,47134.81640625671
178,2019-12-08,15,48345.12097386994
178,2019-12-08,16,49751.28837388496
178,2019-12-08,17,50319.71637661624
178,2019-12-08,18,49873.70264413608
178,2019-12-08,19,48826.2622795526
178,2019-12-08,20,47390.289665911216
178,2019-12-08,21,46140.599637434585
178,2019-12-08,22,44629.04951781208
178,2019-12-08,23,42468.17152990103
178,2019-12-09,0,40910.97863170207
178,2019-12-09,1,40029.9998055477
178,2019-12-09,2,39659.62911536851
178,2019-12-09,3,39638.05412370759
178,2019-12-09,4,40503.45101144018
178,2019-12-09,5,43121.21666629888
178,2019-12-09,6,48616.8464865952
178,2019-12-09,7,53461.630725120325
178,2019-12-09,8,54860.40935113686
178,2019-12-09,9,54944.3120964849
178,2019-12-09,10,54595.51639796664
178,2019-12-09,11,54297.0623466572
178,2019-12-09,12,54021.38189765651
178,2019-12-09,13,54051.34716385224
178,2019-12-09,14,54621.885832218875
178,2019-12-09,15,55556.80213752556
178,2019-12-09,16,56156.10746144009
178,2019-12-09,17,56238.81159614031
178,2019-12-09,18,55457.31745375574
178,2019-12-09,19,53968.64302915202
178,2019-12-09,20,51989.73684958622
178,2019-12-09,21,50059.973706581404
178,2019-12-09,22,47518.919133183765
178,2019-12-09,23,44329.416199310595
178,2019-12-10,0,44022.189622321624
178,2019-12-10,1,42877.569546816914
178,2019-12-10,2,42475.30284622379
178,2019-12-10,3,42457.53712443104
178,2019-12-10,4,43416.88610123987
178,2019-12-10,5,46386.299600886254
178,2019-12-10,6,52031.99219059853
178,2019-12-10,7,56606.66555223324
178,2019-12-10,8,57856.610978366436
178,2019-12-10,9,57848.99709759811
178,2019-12-10,10,57706.87132325606
178,2019-12-10,11,57455.613257901365
178,2019-12-10,12,57167.554768833106
178,2019-12-10,13,57139.63720601592
178,2019-12-10,14,57623.118634804494
178,2019-12-10,15,58468.259400088464
178,2019-12-10,16,59190.3090929512
178,2019-12-10,17,59414.91857561676
178,2019-12-10,18,58373.08589048441
178,2019-12-10,19,56760.21214772777
178,2019-12-10,20,54628.32553259703
178,2019-12-10,21,52529.432400795704
178,2019-12-10,22,49869.6500523945
178,2019-12-10,23,46675.62707008256
38,2019-07-10,0,33131.95925648313
38,2019-07-10,1,31856.113099660754
38,2019-07-10,2,31156.308752587698
38,2019-07-10,3,30765.91074882393
38,2019-07-10,4,30789.57123390053
38,2019-07-10,5,32287.461942980157
38,2019-07-10,6,36112.27035747693
38,2019-07-10,7,39726.86446225476
38,2019-07-10,8,41377.63830567545
38,2019-07-10,9,41874.50849228388
38,2019-07-10,10,42058.33226095586
38,2019-07-10,11,41968.240413933454
38,2019-07-10,12,41544.17171986838
38,2019-07-10,13,41152.86369744782
38,2019-07-10,14,40771.565880251976
38,2019-07-10,15,40415.7485854463
38,2019-07-10,16,40066.30142123817
38,2019-07-10,17,40224.64466751998
38,2019-07-10,18,40361.14746603878
38,2019-07-10,19,40193.70403318905
38,2019-07-10,20,39460.2289958147
38,2019-07-10,21,38855.06658904802
38,2019-07-10,22,38039.68987256239
38,2019-07-10,23,35828.34453655783
38,2019-07-11,0,31892.106392144193
38,2019-07-11,1,30666.664384097403
38,2019-07-11,2,30063.1276349523
38,2019-07-11,3,29769.23147884686
38,2019-07-11,4,29764.858024142908
38,2019-07-11,5,31082.14258097265
38,2019-07-11,6,34624.64089117215
38,2019-07-11,7,38083.168871055816
38,2019-07-11,8,39713.59278468837
38,2019-07-11,9,40236.65796728079
38,2019-07-11,10,40472.82452129409
38,2019-07-11,11,40350.36778958349
38,2019-07-11,12,39964.6290846951
38,2019-07-11,13,39514.16325018825
38,2019-07-11,14,39121.427017773545
38,2019-07-11,15,38771.550641457536
38,2019-07-11,16,38485.52670381921
38,2019-07-11,17,38784.67100556939
38,2019-07-11,18,38857.27035365496
38,2019-07-11,19,38614.98096305613
38,2019-07-11,20,37890.73686408201
38,2019-07-11,21,37248.71371354215
38,2019-07-11,22,36459.742484949566
38,2019-07-11,23,34260.769459803516
38,2019-07-12,0,32762.621948575204
38,2019-07-12,1,31494.066786230404
38,2019-07-12,2,30801.9671012768
38,2019-07-12,3,30354.397534604002
38,2019-07-12,4,30274.947315668003
38,2019-07-12,5,31752.721387877606
38,2019-07-12,6,35435.6804256664
38,2019-07-12,7,38940.317860954405
38,2019-07-12,8,40626.428062818406
38,2019-07-12,9,41190.524617264
38,2019-07-12,10,41333.53501134881
38,2019-07-12,11,41110.191618117606
38,2019-07-12,12,40290.088802656006
38,2019-07-12,13,39378.1768453128
38,2019-07-12,14,38741.6923136144
38,2019-07-12,15,38333.8478564096
38,2019-07-12,16,38207.61028632241
38,2019-07-12,17,38566.901831955205
38,2019-07-12,18,38810.54917002561
38,2019-07-12,19,38595.150798688
38,2019-07-12,20,37758.275159228804
38,2019-07-12,21,37019.388123124
38,2019-07-12,22,36438.518744680805
38,2019-07-12,23,34562.610797580805
38,2019-07-13,0,32742.420968622526
38,2019-07-13,1,31136.772236976285
38,2019-07-13,2,30326.34005920771
38,2019-07-13,3,29744.142239802815
38,2019-07-13,4,29412.60180344294
38,2019-07-13,5,29448.638807395102
38,2019-07-13,6,30364.779530090014
38,2019-07-13,7,31907.964121552508
38,2019-07-13,8,33896.405917401695
38,2019-07-13,9,35307.45482770627
38,2019-07-13,10,35626.18210710537
38,2019-07-13,11,35409.96008339241
38,2019-07-13,12,34726.05783061142
38,2019-07-13,13,34043.75722245053
38,2019-07-13,14,33660.163335937534
38,2019-07-13,15,33531.23094401981
38,2019-07-13,16,33860.368913449536
38,2019-07-13,17,34735.66769833199
38,2019-07-13,18,35755.91532133315
38,2019-07-13,19,36049.016286810715
38,2019-07-13,20,35502.85547135798
38,2019-07-13,21,35079.220469342596
38,2019-07-13,22,35068.80977931197
38,2019-07-13,23,33485.58407234707
38,2019-07-14,0,29553.17374023238
38,2019-07-14,1,28224.148316833216
38,2019-07-14,2,27536.11303126816
38,2019-07-14,3,27036.25833662688
38,2019-07-14,4,26593.73991578269
38,2019-07-14,5,26553.310491951408
38,2019-07-14,6,27050.9599452928
38,2019-07-14,7,27970.545567346097
38,2019-07-14,8,29354.702023242462
38,2019-07-14,9,30671.2310792756
38,2019-07-14,10,31484.965118934273
38,2019-07-14,11,31836.33356604976
38,2019-07-14,12,31720.925938022287
38,2019-07-14,13,31447.476016836175
38,2019-07-14,14,31204.899473848498
38,2019-07-14,15,31226.21680641408
38,2019-07-14,16,31464.382866801985
38,2019-07-14,17,32129.630658934864
38,2019-07-14,18,33128.60496778413
38,2019-07-14,19,33973.94746607453
38,2019-07-14,20,34153.30709179876
38,2019-07-14,21,34264.304237226446
38,2019-07-14,22,34161.39297656501
38,2019-07-14,23,32339.86366285752
38,2019-07-15,0,30653.424983012254
38,2019-07-15,1,29435.969272987673
38,2019-07-15,2,28915.43778333228
38,2019-07-15,3,28672.465443476525
38,2019-07-15,4,28748.55642535306
38,2019-07-15,5,30232.330571945517
38,2019-07-15,6,34409.55254291762
38,2019-07-15,7,37863.91018606264
38,2019-07-15,8,39583.73931052207
38,2019-07-15,9,40063.631298493405
38,2019-07-15,10,40215.81326224648
38,2019-07-15,11,40086.977395205526
38,2019-07-15,12,39673.66501637616
38,2019-07-15,13,39237.87121108327
38,2019-07-15,14,38775.272628083876
38,2019-07-15,15,38450.156614611406
38,2019-07-15,16,38258.199819422865
38,2019-07-15,17,38508.954191516
38,2019-07-15,18,38702.64032720173
38,2019-07-15,19,38494.254797289854
38,2019-07-15,20,37813.75931164401
38,2019-07-15,21,37254.31766080175
38,2019-07-15,22,36502.919214770955
38,2019-07-15,23,34115.564658394636
38,2019-07-16,0,31235.10700907737
38,2019-07-16,1,30050.698646155543
38,2019-07-16,2,29424.875886707763
38,2019-07-16,3,29066.277721514547
38,2019-07-16,4,29013.69481748381
38,2019-07-16,5,30385.16039638383
38,2019-07-16,6,34134.06284932925
38,2019-07-16,7,37756.2491237088
38,2019-07-16,8,39257.8789404554
38,2019-07-16,9,39710.436721047794
38,2019-07-16,10,39847.49707745579
38,2019-07-16,11,39760.433580618
38,2019-07-16,12,39366.49280779757
38,2019-07-16,13,38940.657486630625
38,2019-07-16,14,38516.546195104034
38,2019-07-16,15,38225.18518588455
38,2019-07-16,16,37964.856710191394
38,2019-07-16,17,38282.078164016166
38,2019-07-16,18,38370.86569049429
38,2019-07-16,19,38180.360415235395
38,2019-07-16,20,37511.436914778824
38,2019-07-16,21,36935.61101490125
38,2019-07-16,22,36159.797676742855
38,2019-07-16,23,33917.69712946508
38,2019-07-17,0,31732.43216553003
38,2019-07-17,1,30510.47902621798
38,2019-07-17,2,29840.23511456964
38,2019-07-17,3,29466.327912882858
38,2019-07-17,4,29488.988955409335
38,2019-07-17,5,30923.607263046728
38,2019-07-17,6,34586.85194530675
38,2019-07-17,7,38048.76198050465
38,2019-07-17,8,39629.80548600541
38,2019-07-17,9,40105.68737906131
38,2019-07-17,10,40281.746247920826
38,2019-07-17,11,40195.459970608485
38,2019-07-17,12,39789.304362249415
38,2019-07-17,13,39414.525582003924
38,2019-07-17,14,39049.33416590425
38,2019-07-17,15,38708.546949448464
38,2019-07-17,16,38373.86078290365
38,2019-07-17,17,38525.51545211927
38,2019-07-17,18,38656.25223592584
38,2019-07-17,19,38495.88178112311
38,2019-07-17,20,37793.38946280249
38,2019-07-17,21,37213.789721260044
38,2019-07-17,22,36432.855332655476
38,2019-07-17,23,34314.91943498909
38,2019-07-18,0,31681.597228551775
38,2019-07-18,1,30464.243954719434
38,2019-07-18,2,29864.69095047652
38,2019-07-18,3,29572.73470493215
38,2019-07-18,4,29568.390117944877
38,2019-07-18,5,30876.979718509836
38,2019-07-18,6,34396.09517819648
38,2019-07-18,7,37831.79456772759
38,2019-07-18,8,39451.4565965809
38,2019-07-18,9,39971.06920025809
38,2019-07-18,10,40205.67689757053
38,2019-07-18,11,40084.02846192704
38,2019-07-18,12,39700.83588965005
38,2019-07-18,13,39253.343429961504
38,2019-07-18,14,38863.19951850489
38,2019-07-18,15,38515.63255952349
38,2019-07-18,16,38231.4965705562
38,2019-07-18,17,38528.66632048529
38,2019-07-18,18,38600.78646447393
38,2019-07-18,19,38360.096345379316
38,2019-07-18,20,37640.63274028782
38,2019-07-18,21,37002.847370556956
38,2019-07-18,22,36219.083878053905
38,2019-07-18,23,34034.625540855835
38,2019-07-19,0,31850.499632652885
38,2019-07-19,1,30617.261468879486
38,2019-07-19,2,29944.43006985489
38,2019-07-19,3,29509.320989108113
38,2019-07-19,4,29432.0826907507
38,2019-07-19,5,30868.71504019863
38,2019-07-19,6,34449.13927072238
38,2019-07-19,7,37856.20643159948
38,2019-07-19,8,39495.37476340685
38,2019-07-19,9,40043.7666817445
38,2019-07-19,10,40182.79561878785
38,2019-07-19,11,39965.670180072004
38,2019-07-19,12,39168.39930036046
38,2019-07-19,13,38281.875275880346
38,2019-07-19,14,37663.11068570594
38,2019-07-19,15,37266.620754137875
38,2019-07-19,16,37143.89768008109
38,2019-07-19,17,37493.18642931963
38,2019-07-19,18,37730.05054428237
38,2019-07-19,19,37520.64893540226
38,2019-07-19,20,36707.07219270415
38,2019-07-19,21,35988.75601798019
38,2019-07-19,22,35424.058236655976
38,2019-07-19,23,33600.37619210589
38,2019-07-20,0,30072.025513403936
38,2019-07-20,1,28597.32974579706
38,2019-07-20,2,27852.994525438873
38,2019-07-20,3,27318.279401723063
38,2019-07-20,4,27013.778629758348
38,2019-07-20,5,27046.876539754514
38,2019-07-20,6,27888.298962768113
38,2019-07-20,7,29305.625019714975
38,2019-07-20,8,31131.894142392222
38,2019-07-20,9,32427.861196019818
38,2019-07-20,10,32720.593822208113
38,2019-07-20,11,32522.006362231128
38,2019-07-20,12,31893.88158141503
38,2019-07-20,13,31267.227818820986
38,2019-07-20,14,30914.91895463959
38,2019-07-20,15,30796.501987764423
38,2019-07-20,16,31098.79623239606
38,2019-07-20,17,31902.70769074734
38,2019-07-20,18,32839.74629819431
38,2019-07-20,19,33108.94263282978
38,2019-07-20,20,32607.32541911013
38,2019-07-20,21,32218.241099377443
38,2019-07-20,22,32208.679480934105
38,2019-07-20,23,30754.577968435948
38,2019-07-21,0,29927.760217389827
38,2019-07-21,1,28581.889396749077
38,2019-07-21,2,27885.133263939482
38,2019-07-21,3,27378.942911043625
38,2019-07-21,4,26930.815569215232
38,2019-07-21,5,26889.873702436893
38,2019-07-21,6,27393.830862599385
38,2019-07-21,7,28325.072232412207
38,2019-07-21,8,29726.77287138706
38,2019-07-21,9,31059.988933205415
38,2019-07-21,10,31884.037051816766
38,2019-07-21,11,32239.85909399944
38,2019-07-21,12,32122.988674286717
38,2019-07-21,13,31846.072775349574
38,2019-07-21,14,31600.421574679527
38,2019-07-21,15,31622.009104435376
38,2019-07-21,16,31863.1939196387
38,2019-07-21,17,32536.873727536862
38,2019-07-21,18,33548.51003575079
38,2019-07-21,19,34404.56725020702
38,2019-07-21,20,34586.2002591873
38,2019-07-21,21,34698.604293433295
38,2019-07-21,22,34594.38863254297
38,2019-07-21,23,32749.771434784237
38,2019-07-22,0,29980.153156685374
38,2019-07-22,1,28789.43764387577
38,2019-07-22,2,28280.33910785917
38,2019-07-22,3,28042.703412476007
38,2019-07-22,4,28117.123132026605
38,2019-07-22,5,29568.307663263302
38,2019-07-22,6,33653.781130864976
38,2019-07-22,7,37032.26726273596
38,2019-07-22,8,38714.32206030576
38,2019-07-22,9,39183.67370065329
38,2019-07-22,10,39332.5131397545
38,2019-07-22,11,39206.50702369723
38,2019-07-22,12,38802.27263795647
38,2019-07-22,13,38376.05060780304
38,2019-07-22,14,37923.61254008064
38,2019-07-22,15,37605.63737472808
38,2019-07-22,16,37417.896718589065
38,2019-07-22,17,37663.14352165354
38,2019-07-22,18,37852.57553505507
38,2019-07-22,19,37648.76698492218
38,2019-07-22,20,36983.21790212306
38,2019-07-22,21,36436.0638276999
38,2019-07-22,22,35701.169097137725
38,2019-07-22,23,33366.25039623766
38,2019-07-23,0,29335.491917808646
38,2019-07-23,1,28223.11532349185
38,2019-07-23,2,27635.35301819782
38,2019-07-23,3,27298.563598084438
38,2019-07-23,4,27249.178611000505
38,2019-07-23,5,28537.236224943754
38,2019-07-23,6,32058.142927042547
38,2019-07-23,7,35460.03990616858
38,2019-07-23,8,36870.345602893365
38,2019-07-23,9,37295.38032779607
38,2019-07-23,10,37424.10513019518
38,2019-07-23,11,37342.33654502342
38,2019-07-23,12,36972.353936870015
38,2019-07-23,13,36572.41650048538
38,2019-07-23,14,36174.09824400512
38,2019-07-23,15,35900.456840163
38,2019-07-23,16,35655.96067459992
38,2019-07-23,17,35953.88977700791
38,2019-07-23,18,36037.27754208406
38,2019-07-23,19,35858.35816264883
38,2019-07-23,20,35230.11635974502
38,2019-07-23,21,34689.31027167834
38,2019-07-23,22,33960.679314702276
38,2019-07-23,23,31854.93584904144
2,2019-06-04,0,31735.992491349643
2,2019-06-04,1,30565.62946915972
