Period,Date,Hour,s -10,s -4,s -1,s 0,s 1,s 3,s 5,s 8,s 12,s 15,s 19,s 22,s 24,s 26,s 28,s 30,s 32,s 35,s 39,s 42,s 46,s 51,s 56,s 66,s 75,s 105,s 165,s 210
312,2020-04-13,5,20254.871907771427,23428.06644390857,26601.260980045714,29774.45551618286,32947.65005232001,36120.84458845715,47166.06287767142,50883.35254971427,51851.594777900005,52970.70899507142,53340.0845810919,53709.460167112375,54078.83575313285,54448.21133915333,54817.586925173804,55186.96251119428,55556.33809721476,55925.71368323523,56295.08926925571,56664.46485527618,57033.840441296656,57403.21602731713,57772.59161333761,58141.967199358085,58511.34278537856,58880.71837139904,59250.093957419514,59619.46954343999
312,2020-04-13,6,20773.748617174293,24023.19168488229,27272.63475259029,30522.07782029829,33771.520888006286,37020.96395571429,48236.051843142865,51800.49527588571,52651.60528568572,53794.07949785714,54161.13928007897,54528.199062300795,54895.25884452262,55262.31862674445,55629.37840896627,55996.4381911881,56363.497973409925,56730.55775563175,57097.61753785357,57464.677320075396,57831.73710229722,58198.79688451905,58565.856666740874,58932.9164489627,59299.976231184526,59667.03601340635,60034.09579562818,60401.155577850004
312,2020-04-13,7,20844.838269270003,24120.837561336004,27396.836853402005,30672.836145468005,33948.835437534006,37224.83472960001,48467.67507935715,51998.1385372,52879.82051714286,54052.7380085,54404.72673214639,54756.71545579278,55108.70417943916,55460.69290308555,55812.681626731945,56164.670350378336,56516.65907402472,56868.64779767111,57220.6365213175,57572.62524496389,57924.61396861028,58276.60269225667,58628.59141590306,58980.58013954945,59332.56886319584,59684.55758684223,60036.546310488615,60388.535034135006
312,2020-04-13,8,20775.94266638572,24025.575973120005,27275.209279854287,30524.842586588573,33774.47589332286,37024.109200057144,48220.01522557142,51735.62267185714,52622.61565868572,53752.260961842854,54110.468621505475,54468.67628116809,54826.88394083071,55185.09160049333,55543.299260155945,55901.50691981857,56259.71457948119,56617.9222391438,56976.12989880642,57334.337558469044,57692.54521813166,58050.75287779428,58408.9605374569,58767.168197119514,59125.375856782135,59483.583516444756,59841.79117610737,60199.99883576999
312,2020-04-13,9,20358.70479353572,23668.45206946286,26978.199345389996,30287.946621317136,33597.69389724427,36907.44117317141,48258.42703442857,51795.102062342856,52686.945012599994,53796.66248474286,54159.26612056576,54521.86975638865,54884.47339221155,55247.077028034444,55609.68066385735,55972.28429968024,56334.88793550314,56697.491571326034,57060.09520714893,57422.698842971826,57785.30247879472,58147.90611461762,58510.50975044051,58873.113386263416,59235.71702208631,59598.32065790921,59960.9242937321,60323.527929555
312,2020-04-13,10,20444.646541782866,23739.268960563437,27033.891379344004,30328.513798124575,33623.13621690514,36917.758635685714,48274.62578194286,51790.263294,52663.33572565715,53770.64258061428,54137.276685614044,54503.91079061381,54870.544895613566,55237.17900061333,55603.813105613095,55970.44721061286,56337.081315612624,56703.71542061238,57070.349525612146,57436.98363061191,57803.617735611675,58170.25184061143,58536.8859456112,58903.52005061096,59270.154155610726,59636.78826061048,60003.42236561025,60370.05647061001
312,2020-04-13,11,20643.29223012,23953.358937910285,27263.42564570057,30573.492353490852,33883.559061281136,37193.62576907142,48553.59965140001,52062.087451,52937.21321365715,54066.18653588571,54432.80991265428,54799.43328942286,55166.05666619143,55532.68004296,55899.30341972857,56265.926796497144,56632.550173265714,56999.173550034284,57365.796926802854,57732.42030357143,58099.04368034,58465.66705710857,58832.29043387715,59198.91381064572,59565.53718741429,59932.160564182865,60298.783940951434,60665.407317720004
312,2020-04-13,12,20998.1441286,24306.902429334288,27615.660730068572,30924.41903080286,34233.17733153715,37541.93563227143,48852.92679664285,52363.80939628571,53234.58020022858,54390.218820914284,54759.66002286349,55129.1012248127,55498.54242676191,55867.98362871111,56237.42483066032,56606.86603260953,56976.307234558735,57345.74843650794,57715.189638457145,58084.63084040635,58454.07204235556,58823.51324430477,59192.95444625398,59562.395648203186,59931.836850152395,60301.278052101596,60670.719254050804,61040.16045600001
312,2020-04-13,13,21072.40225572857,24383.572623714284,27694.742991699997,31005.913359685714,34317.08372767143,37628.25409565714,48923.789328642844,52437.3091264,53315.851910357145,54471.00619108572,54844.48306497818,55217.95993887064,55591.4368127631,55964.91368665556,56338.39056054802,56711.86743444048,57085.34430833294,57458.8211822254,57832.298056117856,58205.77493001032,58579.25180390278,58952.72867779524,59326.2055516877,59699.68242558016,60073.15929947262,60446.63617336508,60820.11304725754,61193.58992115
312,2020-04-13,14,21239.451877860003,24552.045725373715,27864.639572887427,31177.233420401142,34489.82726791485,37802.421115428566,49152.24320220001,52660.64879868571,53541.039480685715,54677.97562922857,55057.10689270198,55436.238156175394,55815.36941964881,56194.50068312222,56573.63194659563,56952.763210069046,57331.89447354246,57711.02573701587,58090.157000489286,58469.28826396269,58848.419527436105,59227.55079090952,59606.68205438293,59985.813317856344,60364.94458132976,60744.07584480317,61123.20710827658,61502.33837175
312,2020-04-13,15,21675.036054857148,24920.133930985718,28165.231807114287,31410.32968324286,34655.42755937143,37900.5254355,49176.758037528576,52665.25790588572,53540.738277300006,54693.478235314295,55076.32337442322,55459.16851353215,55842.01365264108,56224.858791750004,56607.70393085894,56990.54906996786,57373.39420907679,57756.23934818572,58139.08448729465,58521.92962640357,58904.774765512506,59287.61990462143,59670.46504373036,60053.31018283929,60436.155321948216,60819.00046105714,61201.845600166074,61584.690739275
312,2020-04-13,16,21355.94508589286,24571.469381228577,27786.99367656429,31002.517971900004,34218.042267235716,37433.56656257143,48653.211668714284,52167.6283696,53077.76994994285,54272.19326718572,54652.12002784874,55032.046788511754,55411.97354917477,55791.90030983778,56171.827070500796,56551.75383116381,56931.68059182683,57311.607352489846,57691.534113152855,58071.46087381587,58451.38763447889,58831.314395141904,59211.24115580492,59591.16791646794,59971.094677130954,60351.02143779396,60730.94819845698,61110.874959119996
312,2020-04-13,17,21123.32207297143,24328.241891542857,27533.161710114287,30738.081528685714,33943.001347257145,37147.92116582857,48330.966826171425,51867.342103085706,52751.0427894,53894.672923199985,54279.363393744155,54664.05386428832,55048.74433483249,55433.43480537665,55818.12527592082,56202.81574646499,56587.506217009155,56972.196687553325,57356.887158097496,57741.57762864166,58126.26809918583,58510.95856972999,58895.64904027416,59280.33951081833,59665.029981362495,60049.720451906665,60434.41092245083,60819.101392995
312,2020-04-13,18,20968.7230116,24160.91551638,27353.10802116,30545.30052594,33737.49303072,36929.6855355,48129.24556011429,51670.7619029,52531.2802572,53668.58765188572,54050.92744279318,54433.26723370064,54815.6070246081,55197.946815515555,55580.28660642302,55962.626397330474,56344.96618823794,56727.30597914539,57109.645770052855,57491.98556096032,57874.325351867774,58256.66514277524,58639.00493368269,59021.344724590155,59403.68451549761,59786.024306405074,60168.36409731253,60550.70388821999
312,2020-04-13,19,20845.622213575716,24037.708648392,27229.795083208286,30421.88151802457,33613.96795284085,36806.05438765714,48017.2814492,51558.44118937142,52398.71523605713,53523.85801657143,53899.715943583295,54275.57387059516,54651.43179760702,55027.28972461889,55403.14765163075,55779.00557864262,56154.86350565448,56530.721432666345,56906.57935967822,57282.43728669008,57658.295213701946,58034.15314071381,58410.011067725674,58785.86899473754,59161.7269217494,59537.58484876127,59913.44277577313,60289.300702784996
312,2020-04-13,20,20927.627379899997,24114.606935194282,27301.586490488568,30488.566045782856,33675.545601077145,36862.52515637143,48116.92621685714,51680.91407428571,52466.07717491428,53586.224059128566,53960.28481195087,54334.34556477317,54708.40631759547,55082.46707041777,55456.527823240074,55830.58857606238,56204.649328884676,56578.71008170698,56952.77083452928,57326.83158735158,57700.89234017389,58074.953092996184,58449.01384581849,58823.074598640786,59197.13535146309,59571.196104285395,59945.25685710769,60319.317609929996
312,2020-04-13,21,20803.53738553714,23998.611109515427,27193.68483349371,30388.758557471996,33583.83228145028,36778.906005428566,48014.593473,51574.014850285705,52438.601126857146,53675.29419211428,54049.31163540349,54423.32907869269,54797.3465219819,55171.363965271106,55545.381408560315,55919.39885184952,56293.416295138726,56667.433738427935,57041.451181717144,57415.468625006346,57789.486068295555,58163.503511584764,58537.520954873966,58911.538398163175,59285.555841452384,59659.57328474159,60033.590728030795,60407.608171320004
312,2020-04-13,22,20748.843546042863,23911.948289177148,27075.053032311433,30238.157775445718,33401.26251858,36564.36726171429,47762.50140899999,51290.91252874286,52165.041990000005,53381.1976338,53756.78154338,54132.36545296,54507.94936254001,54883.53327212,55259.1171817,55634.70109128,56010.28500086001,56385.868910440004,56761.45282002,57137.036729600004,57512.62063918001,57888.204548760004,58263.78845834,58639.372367920005,59014.95627750001,59390.540187080005,59766.12409666,60141.708006240005
312,2020-04-13,23,20540.29280590286,23725.071835945146,26909.850865987428,30094.629896029714,33279.408926072,36464.187956114285,47693.80034068572,51204.72521414286,52113.55844982856,53280.901101428564,53656.588646523924,54032.276191619276,54407.963736714635,54783.651281809995,55159.338826905354,55535.026372000706,55910.713917096065,56286.401462191425,56662.08900728678,57037.776552382136,57413.464097477496,57789.151642572855,58164.83918766821,58540.52673276357,58916.214277858926,59291.901822954285,59667.58936804964,60043.276913145
312,2020-04-14,0,20347.627972011425,23513.064461666283,26678.50095132114,29843.937440976,33009.373930630856,36174.810420285714,47142.85725170001,50791.33176975713,51654.153716999994,52757.93931561428,53138.170736606546,53518.40215759881,53898.63357859107,54278.86499958333,54659.096420575595,55039.32784156786,55419.55926256012,55799.79068355238,56180.02210454464,56560.2535255369,56940.48494652916,57320.716367521425,57700.94778851369,58081.17920950595,58461.41063049821,58841.642051490475,59221.87347248274,59602.104893475
312,2020-04-14,1,19957.716217542857,23135.251459714287,26312.786701885714,29490.321944057145,32667.857186228575,35845.3924284,47029.450326857135,50754.368926099996,51644.384667428574,52743.13453377143,53128.914638989685,53514.69474420794,53900.47484942619,54286.25495464444,54672.0350598627,55057.81516508095,55443.59527029921,55829.375375517455,56215.15548073571,56600.935585953965,56986.71569117222,57372.49579639047,57758.27590160872,58144.05600682698,58529.83611204523,58915.61621726348,59301.396322481734,59687.17642769999
312,2020-04-14,2,19890.974644200003,23072.773505760004,26254.572367320005,29436.37122888,32618.170090440002,35799.968952,46981.72539968572,50709.28021934286,51614.78563554285,52718.480742399996,53104.825611361106,53491.17048032222,53877.51534928333,54263.86021824444,54650.205087205555,55036.549956166666,55422.894825127776,55809.23969408889,56195.58456305,56581.92943201111,56968.27430097222,57354.61916993333,57740.96403889444,58127.30890785555,58513.65377681667,58899.99864577778,59286.34351473889,59672.6883837
312,2020-04-14,3,19899.891012574284,23075.549996147998,26251.208979721712,29426.86796329543,32602.526946869144,35778.18593044286,46996.28773714286,50737.59074597143,51640.01052925714,52781.85685761427,53168.739091389034,53555.6213251638,53942.50355893856,54329.38579271332,54716.268026488084,55103.150260262846,55490.03249403761,55876.91472781237,56263.79696158714,56650.6791953619,57037.561429136666,57424.44366291143,57811.32589668619,58198.20813046095,58585.090364235715,58971.97259801048,59358.85483178524,59745.73706556
312,2020-04-14,4,19950.68882268,23145.015565835427,26339.342308990857,29533.669052146284,32727.995795301715,35922.32253845714,47140.634577599994,50909.34136171429,51838.026464557144,52990.56942531429,53372.03608156572,53753.50273781714,54134.96939406857,54516.43605032,54897.90270657143,55279.36936282286,55660.83601907428,56042.302675325715,56423.76933157715,56805.23598782857,57186.70264408,57568.16930033143,57949.63595658286,58331.102612834286,58712.56926908571,59094.03592533714,59475.502581588575,59856.96923784
312,2020-04-14,5,20254.871907771427,23428.06644390857,26601.260980045714,29774.45551618286,32947.65005232001,36120.84458845715,47166.06287767142,50883.35254971427,51851.594777900005,52970.70899507142,53340.0845810919,53709.460167112375,54078.83575313285,54448.21133915333,54817.586925173804,55186.96251119428,55556.33809721476,55925.71368323523,56295.08926925571,56664.46485527618,57033.840441296656,57403.21602731713,57772.59161333761,58141.967199358085,58511.34278537856,58880.71837139904,59250.093957419514,59619.46954343999
312,2020-04-14,6,20773.748617174293,24023.19168488229,27272.63475259029,30522.07782029829,33771.520888006286,37020.96395571429,48236.051843142865,51800.49527588571,52651.60528568572,53794.07949785714,54161.13928007897,54528.199062300795,54895.25884452262,55262.31862674445,55629.37840896627,55996.4381911881,56363.497973409925,56730.55775563175,57097.61753785357,57464.677320075396,57831.73710229722,58198.79688451905,58565.856666740874,58932.9164489627,59299.976231184526,59667.03601340635,60034.09579562818,60401.155577850004
312,2020-04-14,7,20844.838269270003,24120.837561336004,27396.836853402005,30672.836145468005,33948.835437534006,37224.83472960001,48467.67507935715,51998.1385372,52879.82051714286,54052.7380085,54404.72673214639,54756.71545579278,55108.70417943916,55460.69290308555,55812.681626731945,56164.670350378336,56516.65907402472,56868.64779767111,57220.6365213175,57572.62524496389,57924.61396861028,58276.60269225667,58628.59141590306,58980.58013954945,59332.56886319584,59684.55758684223,60036.546310488615,60388.535034135006
