Period,Date,Hour,System Price,Forecast,Upper,Lower,Pos,Neg
6,2019-06-10,01:00:00,4.53,25.388,37.965,16.489,0,1
6,2019-06-10,02:00:00,4.31,23.609,37.965,12.302,0,1
6,2019-06-10,03:00:00,4.11,22.695,37.965,11.276,0,1
6,2019-06-10,04:00:00,3.79,20.433,37.965,8.104,0,1
6,2019-06-10,05:00:00,9.66,20.39,37.965,7.64,0,1
6,2019-06-11,03:00:00,19.46,24.543,38.115,14.507,0,1
6,2019-06-11,04:00:00,16.05,24.189,38.115,13.265,0,1
6,2019-06-12,03:00:00,19.31,25.587,38.345,16.255,0,1
6,2019-06-12,04:00:00,16.81,25.169,38.345,13.674,0,1
6,2019-06-13,02:00:00,18.93,23.177,38.515,11.642,0,1
6,2019-06-13,03:00:00,19.06,22.793,38.515,11.121,0,1
6,2019-06-13,04:00:00,18.15,22.167,38.515,10.483,0,1
7,2019-06-09,00:00:00,13.61,26.35,36.05,18.521,0,1
7,2019-06-09,01:00:00,5.79,23.782,36.05,13.647,0,1
7,2019-06-09,02:00:00,3.82,22.247,36.05,11.469,0,1
7,2019-06-09,03:00:00,2.94,21.24,36.05,10.615,0,1
7,2019-06-09,04:00:00,2.47,20.294,36.05,7.957,0,1
7,2019-06-09,05:00:00,2.71,19.954,36.05,7.631,0,1
7,2019-06-09,06:00:00,2.56,22.632,36.05,11.378,0,1
7,2019-06-09,07:00:00,4.05,24.296,36.05,15.386,0,1
7,2019-06-09,08:00:00,13.26,27.449,36.05,19.105,0,1
7,2019-06-09,09:00:00,14.54,29.808,36.05,22.935,0,1
7,2019-06-09,10:00:00,13.94,30.559,36.05,23.666,0,1
7,2019-06-09,11:00:00,15.07,30.739,36.209,23.967,0,1
7,2019-06-09,12:00:00,15.95,30.203,36.05,23.468,0,1
7,2019-06-09,13:00:00,13.69,29.141,36.05,23.229,0,1
7,2019-06-09,14:00:00,12.26,28.191,36.05,22.23,0,1
7,2019-06-09,15:00:00,11.92,27.896,36.05,21.495,0,1
7,2019-06-09,16:00:00,18.33,28.464,36.05,22.378,0,1
7,2019-06-10,00:00:00,14.59,26.231,36.21,16.679,0,1
7,2019-06-10,01:00:00,4.53,24.16,36.21,14.291,0,1
7,2019-06-10,02:00:00,4.31,22.5,36.21,11.493,0,1
7,2019-06-10,03:00:00,4.11,21.481,36.21,9.365,0,1
7,2019-06-10,04:00:00,3.79,19.38,36.21,6.052,0,1
7,2019-06-10,05:00:00,9.66,19.451,36.21,7.256,0,1
7,2019-06-11,03:00:00,19.46,23.406,36.39,12.348,0,1
7,2019-06-11,04:00:00,16.05,23.347,36.39,12.828,0,1
7,2019-06-12,03:00:00,19.31,24.396,36.54,14.45,0,1
7,2019-06-12,04:00:00,16.81,24.284,36.54,14.38,0,1
7,2019-06-13,02:00:00,18.93,22.091,36.77,9.727,0,1
7,2019-06-13,03:00:00,19.06,21.621,36.77,9.799,0,1
7,2019-06-13,04:00:00,18.15,21.119,36.77,8.862,0,1
8,2019-06-10,00:00:00,14.59,24.602,34.151,15.595,0,1
8,2019-06-10,01:00:00,4.53,22.647,34.151,11.917,0,1
8,2019-06-10,02:00:00,4.31,20.504,34.151,8.895,0,1
8,2019-06-10,03:00:00,4.11,19.174,34.151,7.698,0,1
8,2019-06-10,04:00:00,3.79,15.939,34.151,4.798,0,1
8,2019-06-10,05:00:00,9.66,16.073,34.151,4.789,0,1
8,2019-06-11,03:00:00,19.46,21.724,34.311,10.392,0,1
8,2019-06-11,04:00:00,16.05,21.143,34.311,9.26,0,1
8,2019-06-12,03:00:00,19.31,22.776,34.491,12.632,0,1
8,2019-06-12,04:00:00,16.81,22.325,34.491,11.809,0,1
8,2019-06-13,02:00:00,18.93,19.907,34.641,7.945,0,1
8,2019-06-13,03:00:00,19.06,19.31,34.641,8.062,0,1
8,2019-06-13,04:00:00,18.15,18.157,34.641,6.285,0,1
8,2019-06-23,04:00:00,15.41,13.304,35.571,2.266,0,1
9,2019-06-11,03:00:00,19.46,20.939,34.182,9.681,0,1
9,2019-06-11,04:00:00,16.05,20.362,34.182,9.032,0,1
9,2019-06-12,03:00:00,19.31,22.239,34.342,11.879,0,1
9,2019-06-12,04:00:00,16.81,21.696,34.342,10.651,0,1
9,2019-06-13,02:00:00,18.93,19.234,34.522,7.449,0,1
9,2019-06-13,03:00:00,19.06,18.413,34.522,6.85,0,1
9,2019-06-13,04:00:00,18.15,17.144,34.522,5.716,0,1
9,2019-06-23,04:00:00,15.41,12.04,35.482,0.99,0,1
10,2019-06-12,03:00:00,19.31,21.49,33.608,10.321,0,1
10,2019-06-12,04:00:00,16.81,20.775,33.608,9.143,0,1
10,2019-06-13,02:00:00,18.93,18.294,33.768,6.386,0,1
10,2019-06-13,03:00:00,19.06,17.286,33.768,5.899,0,1
10,2019-06-13,04:00:00,18.15,15.923,33.768,4.635,0,1
10,2019-06-23,04:00:00,15.41,10.982,34.868,0.964,0,1
11,2019-06-13,02:00:00,18.93,18.049,33.314,6.576,0,1
11,2019-06-13,03:00:00,19.06,17.12,33.314,5.995,0,1
11,2019-06-13,04:00:00,18.15,15.915,33.314,5.896,0,1
11,2019-06-23,04:00:00,15.41,11.034,34.444,0.779,0,1
12,2019-06-23,04:00:00,15.41,10.256,34.631,0.377,0,1
13,2019-06-23,04:00:00,15.41,10.052,34.731,0.791,0,1
14,2019-06-23,04:00:00,15.41,10.197,35.346,0.404,0,1
15,2019-06-23,04:00:00,15.41,10.986,35.795,1.657,0,1
15,2019-06-30,04:00:00,16.68,10.472,36.165,0.54,0,1
15,2019-06-30,05:00:00,12.02,10.014,36.165,0.144,0,1
15,2019-06-30,06:00:00,14.14,11.697,36.165,0.889,0,1
15,2019-06-30,07:00:00,15.94,17.22,36.165,3.791,0,1
15,2019-06-30,15:00:00,15.02,22.149,36.165,8.614,0,1
15,2019-06-30,16:00:00,12.07,22.589,36.165,11.906,0,1
16,2019-06-23,04:00:00,15.41,11.253,35.928,2.168,0,1
16,2019-06-30,04:00:00,16.68,10.731,36.338,-0.021,0,1
16,2019-06-30,05:00:00,12.02,10.232,36.338,0.538,0,1
16,2019-06-30,06:00:00,14.14,12.163,36.338,1.613,0,1
16,2019-06-30,07:00:00,15.94,16.617,36.338,4.02,0,1
16,2019-06-30,15:00:00,15.02,22.511,36.338,9.171,0,1
16,2019-06-30,16:00:00,12.07,22.951,36.338,11.325,0,1
17,2019-06-23,04:00:00,15.41,11.973,35.939,2.401,0,1
17,2019-06-30,04:00:00,16.68,11.445,36.479,0.788,0,1
17,2019-06-30,05:00:00,12.02,10.975,36.479,0.711,0,1
17,2019-06-30,06:00:00,14.14,13.635,36.479,1.381,0,1
17,2019-06-30,07:00:00,15.94,18.558,36.479,5.232,0,1
17,2019-06-30,15:00:00,15.02,22.859,36.479,10.976,0,1
17,2019-06-30,16:00:00,12.07,23.213,36.479,11.432,0,1
18,2019-06-23,04:00:00,15.41,12.854,35.95,2.664,0,1
18,2019-06-30,04:00:00,16.68,12.445,36.59,0.563,0,1
18,2019-06-30,05:00:00,12.02,11.794,36.59,0.664,0,1
18,2019-06-30,06:00:00,14.14,14.621,36.59,2.871,0,1
18,2019-06-30,07:00:00,15.94,19.897,36.59,4.719,0,1
18,2019-06-30,15:00:00,15.02,23.536,36.59,10.333,0,1
18,2019-06-30,16:00:00,12.07,23.798,36.59,12.144,0,1
19,2019-06-23,04:00:00,15.41,13.926,35.791,2.638,0,1
19,2019-06-30,04:00:00,16.68,13.51,36.521,0.869,0,1
19,2019-06-30,05:00:00,12.02,12.507,36.521,1.032,0,1
19,2019-06-30,06:00:00,14.14,15.148,36.521,1.591,0,1
19,2019-06-30,07:00:00,15.94,20.293,36.521,5.408,0,1
19,2019-06-30,15:00:00,15.02,23.532,36.521,10.812,0,1
19,2019-06-30,16:00:00,12.07,23.789,36.521,12.774,0,1
20,2019-06-23,04:00:00,15.41,15.02,35.656,3.299,0,1
20,2019-06-30,04:00:00,16.68,14.588,36.476,1.242,0,1
20,2019-06-30,05:00:00,12.02,13.725,36.476,0.968,0,1
20,2019-06-30,06:00:00,14.14,16.4,36.476,2.493,0,1
20,2019-06-30,07:00:00,15.94,21.183,36.476,6.777,0,1
20,2019-06-30,15:00:00,15.02,23.547,36.476,12.032,0,1
20,2019-06-30,16:00:00,12.07,23.957,36.476,12.644,0,1
21,2019-06-23,04:00:00,15.41,15.79,35.628,3.978,0,1
21,2019-06-30,04:00:00,16.68,15.212,36.508,1.248,0,1
21,2019-06-30,05:00:00,12.02,14.473,36.508,1.627,0,1
21,2019-06-30,06:00:00,14.14,17.885,36.508,3.314,0,1
21,2019-06-30,07:00:00,15.94,22.261,36.508,7.205,0,1
21,2019-06-30,15:00:00,15.02,24.14,36.508,12.573,0,1
21,2019-06-30,16:00:00,12.07,24.558,36.508,11.508,0,1
22,2019-06-30,04:00:00,16.68,17.112,36.937,3.783,0,1
22,2019-06-30,05:00:00,12.02,16.204,36.937,3.294,0,1
22,2019-06-30,06:00:00,14.14,19.592,36.937,4.939,0,1
22,2019-06-30,07:00:00,15.94,23.042,36.937,11.392,0,1
22,2019-06-30,15:00:00,15.02,24.889,36.937,16.052,0,1
22,2019-06-30,16:00:00,12.07,25.588,36.937,16.673,0,1
23,2019-06-30,04:00:00,16.68,18.507,37.024,5.478,0,1
23,2019-06-30,05:00:00,12.02,17.694,37.024,4.675,0,1
23,2019-06-30,06:00:00,14.14,20.282,37.024,7.178,0,1
23,2019-06-30,07:00:00,15.94,23.367,37.024,13.038,0,1
23,2019-06-30,15:00:00,15.02,25.39,37.024,17.131,0,1
23,2019-06-30,16:00:00,12.07,26.245,37.024,17.333,0,1
24,2019-06-30,04:00:00,16.68,18.689,37.007,4.984,0,1
24,2019-06-30,05:00:00,12.02,18.064,37.007,4.815,0,1
24,2019-06-30,06:00:00,14.14,20.524,37.007,6.874,0,1
24,2019-06-30,07:00:00,15.94,23.747,37.007,12.917,0,1
24,2019-06-30,15:00:00,15.02,25.685,37.007,17.684,0,1
24,2019-06-30,16:00:00,12.07,26.644,37.007,18.387,0,1
25,2019-06-30,04:00:00,16.68,19.045,36.6,4.358,0,1
25,2019-06-30,05:00:00,12.02,18.951,36.6,6.122,0,1
25,2019-06-30,06:00:00,14.14,20.83,36.6,6.736,0,1
25,2019-06-30,07:00:00,15.94,23.92,36.6,13.143,0,1
25,2019-06-30,15:00:00,15.02,25.288,36.6,16.441,0,1
25,2019-06-30,16:00:00,12.07,26.144,36.6,18.284,0,1
26,2019-06-30,04:00:00,16.68,18.007,36.424,4.692,0,1
26,2019-06-30,05:00:00,12.02,18.333,36.424,4.79,0,1
26,2019-06-30,06:00:00,14.14,18.982,36.424,6.088,0,1
26,2019-06-30,07:00:00,15.94,23.106,36.424,10.695,0,1
26,2019-06-30,15:00:00,15.02,25.238,36.424,16.874,0,1
26,2019-06-30,16:00:00,12.07,26.218,36.424,19.23,0,1
27,2019-06-30,04:00:00,16.68,17.162,36.006,4.157,0,1
27,2019-06-30,05:00:00,12.02,17.511,36.006,4.39,0,1
27,2019-06-30,06:00:00,14.14,18.534,36.006,6.195,0,1
27,2019-06-30,07:00:00,15.94,22.757,36.006,11.308,0,1
27,2019-06-30,15:00:00,15.02,24.861,36.006,14.857,0,1
27,2019-06-30,16:00:00,12.07,25.822,36.006,16.569,0,1
28,2019-06-30,04:00:00,16.68,15.931,35.672,3.65,0,1
28,2019-06-30,05:00:00,12.02,16.885,35.672,4.248,0,1
28,2019-06-30,06:00:00,14.14,17.503,35.672,5.4,0,1
28,2019-06-30,07:00:00,15.94,21.54,35.672,9.622,0,1
28,2019-06-30,15:00:00,15.02,24.339,35.672,14.578,0,1
28,2019-06-30,16:00:00,12.07,25.249,35.672,16.415,0,1
57,2019-08-11,02:00:00,21.13,35.081,45.795,21.567,0,1
57,2019-08-11,03:00:00,20.08,34.936,45.795,22.74,0,1
57,2019-08-11,04:00:00,20.09,34.653,45.795,19.932,0,1
57,2019-08-11,05:00:00,20.09,33.934,45.795,14.891,0,1
57,2019-08-11,06:00:00,20.14,33.736,45.795,12.5,0,1
57,2019-08-11,13:00:00,21.18,36.539,45.795,26.669,0,1
58,2019-08-11,02:00:00,21.13,35.095,46.284,17.041,0,1
58,2019-08-11,03:00:00,20.08,34.901,46.284,15.028,0,1
58,2019-08-11,04:00:00,20.09,34.035,46.284,14.106,0,1
58,2019-08-11,05:00:00,20.09,32.058,46.284,14.446,0,1
58,2019-08-11,06:00:00,20.14,33.882,46.284,11.903,0,1
58,2019-08-11,13:00:00,21.18,37.05,46.284,27.71,0,1
59,2019-08-11,02:00:00,21.13,35.407,46.557,19.579,0,1
59,2019-08-11,03:00:00,20.08,35.259,46.557,16.443,0,1
59,2019-08-11,04:00:00,20.09,35.101,46.557,16.578,0,1
59,2019-08-11,05:00:00,20.09,33.207,46.557,14.658,0,1
59,2019-08-11,06:00:00,20.14,34.373,46.557,14.929,0,1
59,2019-08-11,13:00:00,21.18,37.229,46.557,28.329,0,1
60,2019-08-11,02:00:00,21.13,35.303,46.621,17.061,0,1
60,2019-08-11,03:00:00,20.08,35.17,46.621,15.998,0,1
60,2019-08-11,04:00:00,20.09,35.032,46.621,15.839,0,1
60,2019-08-11,05:00:00,20.09,32.698,46.621,14.053,0,1
60,2019-08-11,06:00:00,20.14,33.885,46.621,12.454,0,1
60,2019-08-11,13:00:00,21.18,37.348,46.621,28.858,0,1
61,2019-08-11,02:00:00,21.13,35.418,46.566,16.326,0,1
61,2019-08-11,03:00:00,20.08,35.281,46.566,12.677,0,1
61,2019-08-11,04:00:00,20.09,35.169,46.566,17.053,0,1
61,2019-08-11,05:00:00,20.09,33.559,46.566,12.929,0,1
61,2019-08-11,06:00:00,20.14,34.501,46.566,15.072,0,1
61,2019-08-11,13:00:00,21.18,37.417,46.566,29.407,0,1
62,2019-08-11,02:00:00,21.13,35.629,46.515,20.547,0,1
62,2019-08-11,03:00:00,20.08,35.489,46.515,16.596,0,1
62,2019-08-11,04:00:00,20.09,35.388,46.515,21.076,0,1
62,2019-08-11,05:00:00,20.09,34.983,46.515,11.429,0,1
62,2019-08-11,06:00:00,20.14,35.125,46.515,13.397,0,1
62,2019-08-11,13:00:00,21.18,37.487,46.515,29.817,0,1
63,2019-08-11,02:00:00,21.13,35.715,46.598,20.854,0,1
63,2019-08-11,03:00:00,20.08,35.556,46.598,20.131,0,1
63,2019-08-11,04:00:00,20.09,35.469,46.598,17.686,0,1
63,2019-08-11,05:00:00,20.09,35.098,46.598,16.094,0,1
63,2019-08-11,06:00:00,20.14,35.24,46.598,15.304,0,1
63,2019-08-11,13:00:00,21.18,37.62,46.598,30.3,0,1
64,2019-08-11,02:00:00,21.13,36.45,46.961,26.873,0,1
64,2019-08-11,03:00:00,20.08,36.259,46.961,26.128,0,1
64,2019-08-11,04:00:00,20.09,36.141,46.961,23.624,0,1
64,2019-08-11,05:00:00,20.09,35.687,46.961,22.144,0,1
64,2019-08-11,06:00:00,20.14,35.851,46.961,24.674,0,1
64,2019-08-11,13:00:00,21.18,38.122,46.961,31.422,0,1
65,2019-08-11,02:00:00,21.13,36.405,46.871,26.88,0,1
65,2019-08-11,03:00:00,20.08,36.19,46.871,25.283,0,1
65,2019-08-11,04:00:00,20.09,36.095,46.871,23.772,0,1
65,2019-08-11,05:00:00,20.09,35.843,46.871,24.103,0,1
65,2019-08-11,06:00:00,20.14,35.952,46.871,25.212,0,1
65,2019-08-11,13:00:00,21.18,38.248,46.871,32.038,0,1
66,2019-08-11,02:00:00,21.13,36.135,46.724,24.734,0,1
66,2019-08-11,03:00:00,20.08,35.943,46.724,23.689,0,1
66,2019-08-11,04:00:00,20.09,35.834,46.724,23.321,0,1
66,2019-08-11,05:00:00,20.09,35.853,46.724,23.353,0,1
66,2019-08-11,06:00:00,20.14,36.09,46.724,26.071,0,1
66,2019-08-11,13:00:00,21.18,38.243,46.724,32.543,0,1
67,2019-08-11,02:00:00,21.13,35.946,46.385,25.246,0,1
67,2019-08-11,03:00:00,20.08,35.747,46.385,23.586,0,1
67,2019-08-11,04:00:00,20.09,35.617,46.385,23.193,0,1
67,2019-08-11,05:00:00,20.09,35.81,46.385,22.477,0,1
67,2019-08-11,06:00:00,20.14,36.168,46.385,26.445,0,1
67,2019-08-11,13:00:00,21.18,38.204,46.385,33.034,0,1
68,2019-08-11,02:00:00,21.13,35.579,46.033,22.081,0,1
68,2019-08-11,03:00:00,20.08,35.386,46.033,22.973,0,1
68,2019-08-11,04:00:00,20.09,35.282,46.033,21.684,0,1
68,2019-08-11,05:00:00,20.09,35.468,46.033,22.079,0,1
68,2019-08-11,06:00:00,20.14,35.877,46.033,24.419,0,1
68,2019-08-11,13:00:00,21.18,37.808,46.033,33.128,0,1
69,2019-08-11,02:00:00,21.13,35.111,45.734,23.708,0,1
69,2019-08-11,03:00:00,20.08,34.831,45.734,22.603,0,1
69,2019-08-11,04:00:00,20.09,34.398,45.734,22.634,0,1
69,2019-08-11,05:00:00,20.09,35.189,45.734,24.693,0,1
69,2019-08-11,06:00:00,20.14,35.607,45.734,26.716,0,1
69,2019-08-11,13:00:00,21.18,37.458,45.734,33.238,0,1
70,2019-08-11,02:00:00,21.13,34.161,44.995,22.487,0,1
70,2019-08-11,03:00:00,20.08,33.67,44.995,21.623,0,1
70,2019-08-11,04:00:00,20.09,33.215,44.995,19.201,0,1
70,2019-08-11,05:00:00,20.09,34.199,44.995,22.732,0,1
70,2019-08-11,06:00:00,20.14,35.14,44.995,25.844,0,1
70,2019-08-11,13:00:00,21.18,36.845,44.995,33.075,0,1
78,2019-09-01,01:00:00,27.38,29.365,42.859,10.993,0,1
78,2019-09-01,02:00:00,26.54,27.112,42.859,5.387,0,1
78,2019-09-01,03:00:00,26.61,26.523,42.859,4.594,0,1
78,2019-09-01,04:00:00,26.02,26.282,42.859,4.537,0,1
78,2019-09-01,05:00:00,26.67,25.938,42.859,4.427,0,1
78,2019-09-01,06:00:00,27.18,28.842,42.859,7.909,0,1
78,2019-09-01,07:00:00,27.42,30.91,42.859,15.137,0,1
79,2019-09-01,01:00:00,27.38,29.002,42.522,10.692,0,1
79,2019-09-01,02:00:00,26.54,26.778,42.522,5.174,0,1
79,2019-09-01,03:00:00,26.61,26.214,42.522,4.22,0,1
79,2019-09-01,04:00:00,26.02,25.854,42.522,4.692,0,1
79,2019-09-01,05:00:00,26.67,25.737,42.522,4.466,0,1
79,2019-09-01,06:00:00,27.18,28.589,42.522,10.271,0,1
79,2019-09-01,07:00:00,27.42,30.494,42.522,14.108,0,1
79,2019-09-02,01:00:00,26.97,32.594,42.642,20.223,0,1
79,2019-09-02,02:00:00,25.96,32.153,42.642,19.586,0,1
79,2019-09-02,03:00:00,25.0,32.204,42.642,19.905,0,1
79,2019-09-02,04:00:00,26.26,32.531,42.642,22.559,0,1
80,2019-09-01,01:00:00,27.38,27.736,42.318,7.756,0,1
80,2019-09-01,02:00:00,26.54,25.862,42.318,4.579,0,1
80,2019-09-01,03:00:00,26.61,25.424,42.318,4.597,0,1
80,2019-09-01,04:00:00,26.02,25.326,42.318,3.849,0,1
80,2019-09-01,05:00:00,26.67,25.606,42.318,4.848,0,1
80,2019-09-01,06:00:00,27.18,28.464,42.318,10.117,0,1
80,2019-09-01,07:00:00,27.42,30.039,42.318,14.34,0,1
80,2019-09-02,01:00:00,26.97,32.293,42.358,18.5,0,1
80,2019-09-02,02:00:00,25.96,31.799,42.358,16.603,0,1
80,2019-09-02,03:00:00,25.0,31.904,42.358,17.696,0,1
80,2019-09-02,04:00:00,26.26,32.358,42.358,21.169,0,1
81,2019-09-01,01:00:00,27.38,27.518,42.06,7.191,0,1
81,2019-09-01,02:00:00,26.54,26.019,42.06,4.677,0,1
81,2019-09-01,03:00:00,26.61,25.672,42.06,3.933,0,1
81,2019-09-01,04:00:00,26.02,25.644,42.06,3.622,0,1
81,2019-09-01,05:00:00,26.67,25.891,42.06,3.706,0,1
81,2019-09-01,06:00:00,27.18,28.473,42.06,8.087,0,1
81,2019-09-01,07:00:00,27.42,30.03,42.06,14.311,0,1
81,2019-09-02,01:00:00,26.97,32.252,42.19,19.142,0,1
81,2019-09-02,02:00:00,25.96,31.803,42.19,18.99,0,1
81,2019-09-02,03:00:00,25.0,31.958,42.19,17.086,0,1
81,2019-09-02,04:00:00,26.26,32.397,42.19,22.293,0,1
82,2019-09-01,01:00:00,27.38,27.813,42.126,8.402,0,1
82,2019-09-01,02:00:00,26.54,26.303,42.126,5.534,0,1
82,2019-09-01,03:00:00,26.61,26.043,42.126,6.208,0,1
82,2019-09-01,04:00:00,26.02,25.983,42.126,4.493,0,1
82,2019-09-01,05:00:00,26.67,26.575,42.126,3.851,0,1
82,2019-09-01,06:00:00,27.18,29.544,42.126,12.478,0,1
82,2019-09-01,07:00:00,27.42,30.513,42.126,16.042,0,1
82,2019-09-02,01:00:00,26.97,32.36,42.186,20.29,0,1
82,2019-09-02,02:00:00,25.96,31.982,42.186,19.158,0,1
82,2019-09-02,03:00:00,25.0,32.061,42.186,19.891,0,1
82,2019-09-02,04:00:00,26.26,32.489,42.186,22.059,0,1
82,2019-09-05,01:00:00,28.13,32.673,42.476,22.03,0,1
82,2019-09-05,02:00:00,27.34,32.319,42.476,20.167,0,1
82,2019-09-05,03:00:00,26.78,32.336,42.476,20.176,0,1
82,2019-09-05,04:00:00,27.68,32.688,42.476,22.818,0,1
83,2019-09-01,01:00:00,27.38,28.034,42.147,11.293,0,1
83,2019-09-01,02:00:00,26.54,26.4,42.147,6.545,0,1
83,2019-09-01,03:00:00,26.61,26.141,42.147,7.278,0,1
83,2019-09-01,04:00:00,26.02,26.017,42.147,5.253,0,1
83,2019-09-01,05:00:00,26.67,26.388,42.147,6.156,0,1
83,2019-09-01,06:00:00,27.18,28.826,42.147,9.118,0,1
83,2019-09-01,07:00:00,27.42,30.161,42.147,12.208,0,1
83,2019-09-02,01:00:00,26.97,32.437,42.237,21.993,0,1
83,2019-09-02,02:00:00,25.96,32.048,42.237,18.3,0,1
83,2019-09-02,03:00:00,25.0,32.124,42.237,20.181,0,1
83,2019-09-02,04:00:00,26.26,32.558,42.237,22.776,0,1
83,2019-09-05,01:00:00,28.13,32.766,42.467,22.299,0,1
83,2019-09-05,02:00:00,27.34,32.391,42.467,21.233,0,1
83,2019-09-05,03:00:00,26.78,32.412,42.467,20.453,0,1
83,2019-09-05,04:00:00,27.68,32.768,42.467,23.428,0,1
83,2019-09-06,00:00:00,26.28,34.031,42.587,24.161,0,1
83,2019-09-06,01:00:00,25.64,33.572,42.587,23.702,0,1
83,2019-09-06,02:00:00,24.36,33.108,42.587,23.238,0,1
83,2019-09-06,03:00:00,24.67,33.151,42.587,23.281,0,1
83,2019-09-06,04:00:00,26.3,33.578,42.587,23.708,0,1
83,2019-09-06,05:00:00,28.07,35.299,42.587,25.429,0,1
84,2019-09-01,01:00:00,27.38,28.479,42.292,10.697,0,1
84,2019-09-01,02:00:00,26.54,26.439,42.292,5.964,0,1
84,2019-09-01,03:00:00,26.61,26.23,42.292,5.533,0,1
84,2019-09-01,04:00:00,26.02,26.003,42.292,5.293,0,1
84,2019-09-01,05:00:00,26.67,26.541,42.292,6.368,0,1
84,2019-09-01,06:00:00,27.18,29.304,42.292,10.684,0,1
84,2019-09-01,07:00:00,27.42,30.419,42.292,15.151,0,1
84,2019-09-02,01:00:00,26.97,32.464,42.392,20.825,0,1
84,2019-09-02,02:00:00,25.96,31.907,42.392,18.667,0,1
84,2019-09-02,03:00:00,25.0,32.052,42.392,17.964,0,1
84,2019-09-02,04:00:00,26.26,32.497,42.392,22.104,0,1
84,2019-09-05,01:00:00,28.13,32.818,42.672,22.32,0,1
84,2019-09-05,02:00:00,27.34,32.319,42.672,22.064,0,1
84,2019-09-05,03:00:00,26.78,32.363,42.672,22.053,0,1
84,2019-09-05,04:00:00,27.68,32.723,42.672,21.54,0,1
84,2019-09-06,00:00:00,26.28,34.062,42.712,24.722,0,1
84,2019-09-06,01:00:00,25.64,33.687,42.712,24.347,0,1
84,2019-09-06,02:00:00,24.36,33.093,42.712,23.004,0,1
84,2019-09-06,03:00:00,24.67,33.159,42.712,23.819,0,1
84,2019-09-06,04:00:00,26.3,33.593,42.712,24.253,0,1
84,2019-09-06,05:00:00,28.07,35.393,42.712,26.053,0,1
85,2019-09-01,01:00:00,27.38,29.132,42.449,15.766,0,1
85,2019-09-01,02:00:00,26.54,27.155,42.449,10.72,0,1
85,2019-09-01,03:00:00,26.61,26.878,42.449,11.756,0,1
85,2019-09-01,04:00:00,26.02,26.758,42.449,11.56,0,1
85,2019-09-01,05:00:00,26.67,27.275,42.449,11.971,0,1
85,2019-09-01,06:00:00,27.18,29.796,42.449,17.003,0,1
85,2019-09-01,07:00:00,27.42,30.563,42.449,19.459,0,1
85,2019-09-02,01:00:00,26.97,32.231,42.279,19.655,0,1
85,2019-09-02,02:00:00,25.96,31.49,42.279,17.311,0,1
85,2019-09-02,03:00:00,25.0,31.668,42.279,18.294,0,1
85,2019-09-02,04:00:00,26.26,32.29,42.279,20.663,0,1
85,2019-09-05,01:00:00,28.13,32.607,42.529,20.755,0,1
85,2019-09-05,02:00:00,27.34,32.073,42.529,20.428,0,1
85,2019-09-05,03:00:00,26.78,32.12,42.529,20.166,0,1
85,2019-09-05,04:00:00,27.68,32.531,42.529,21.833,0,1
85,2019-09-06,00:00:00,26.28,33.873,42.659,24.973,0,1
85,2019-09-06,01:00:00,25.64,33.532,42.659,24.632,0,1
85,2019-09-06,02:00:00,24.36,32.898,42.659,23.392,0,1
85,2019-09-06,03:00:00,24.67,32.968,42.659,24.068,0,1
85,2019-09-06,04:00:00,26.3,33.457,42.659,24.557,0,1
85,2019-09-06,05:00:00,28.07,35.376,42.659,26.476,0,1
86,2019-09-01,01:00:00,27.38,29.295,42.414,15.642,0,1
86,2019-09-01,02:00:00,26.54,27.366,42.414,13.041,0,1
86,2019-09-01,03:00:00,26.61,27.126,42.414,11.834,0,1
86,2019-09-01,04:00:00,26.02,27.261,42.414,12.334,0,1
86,2019-09-01,05:00:00,26.67,27.363,42.414,10.429,0,1
86,2019-09-01,06:00:00,27.18,29.53,42.414,18.062,0,1
86,2019-09-01,07:00:00,27.42,30.557,42.414,20.922,0,1
86,2019-09-02,01:00:00,26.97,32.048,42.574,23.765,0,1
86,2019-09-02,02:00:00,25.96,31.311,42.574,21.52,0,1
86,2019-09-02,03:00:00,25.0,31.505,42.574,21.66,0,1
86,2019-09-02,04:00:00,26.26,32.263,42.574,24.734,0,1
86,2019-09-05,01:00:00,28.13,32.603,42.594,21.629,0,1
86,2019-09-05,02:00:00,27.34,32.125,42.594,20.785,0,1
86,2019-09-05,03:00:00,26.78,32.183,42.594,20.037,0,1
86,2019-09-05,04:00:00,27.68,32.681,42.594,22.555,0,1
86,2019-09-06,00:00:00,26.28,33.912,42.654,25.422,0,1
86,2019-09-06,01:00:00,25.64,33.54,42.654,25.05,0,1
86,2019-09-06,02:00:00,24.36,32.961,42.654,23.502,0,1
86,2019-09-06,03:00:00,24.67,33.043,42.654,24.553,0,1
86,2019-09-06,04:00:00,26.3,33.617,42.654,25.127,0,1
86,2019-09-06,05:00:00,28.07,35.348,42.654,26.858,0,1
87,2019-09-01,01:00:00,27.38,30.069,42.406,18.573,0,1
87,2019-09-01,02:00:00,26.54,28.292,42.406,13.129,0,1
87,2019-09-01,03:00:00,26.61,27.967,42.406,12.242,0,1
87,2019-09-01,04:00:00,26.02,27.956,42.406,14.009,0,1
87,2019-09-01,05:00:00,26.67,27.362,42.406,12.404,0,1
87,2019-09-01,06:00:00,27.18,29.644,42.406,16.951,0,1
87,2019-09-01,07:00:00,27.42,30.843,42.406,21.463,0,1
