"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Sweden (SE)","30.01.2020 20:00 - 30.01.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10994","n/e","7792","1173","n/e","n/e","n/e","n/e","1084"
"Sweden (SE)","30.01.2020 21:00 - 30.01.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10107","n/e","7795","1109","n/e","n/e","n/e","n/e","1307"
"Sweden (SE)","30.01.2020 22:00 - 30.01.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9533","n/e","7800","1094","n/e","n/e","n/e","n/e","1547"
"Sweden (SE)","30.01.2020 23:00 - 31.01.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8709","n/e","7800","1085","n/e","n/e","n/e","n/e","1706"
"Sweden (SE)","31.01.2020 00:00 - 31.01.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7358","n/e","7800","1117","n/e","n/e","n/e","n/e","2035"
"Sweden (SE)","31.01.2020 01:00 - 31.01.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6576","n/e","7798","1130","n/e","n/e","n/e","n/e","2138"
"Sweden (SE)","31.01.2020 02:00 - 31.01.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6426","n/e","7797","1151","n/e","n/e","n/e","n/e","2096"
"Sweden (SE)","31.01.2020 03:00 - 31.01.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6501","n/e","7797","1165","n/e","n/e","n/e","n/e","2104"
"Sweden (SE)","31.01.2020 04:00 - 31.01.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6840","n/e","7795","1170","n/e","n/e","n/e","n/e","2020"
"Sweden (SE)","31.01.2020 05:00 - 31.01.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7738","n/e","7797","1184","n/e","n/e","n/e","n/e","2024"
"Sweden (SE)","31.01.2020 06:00 - 31.01.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9208","n/e","7792","1226","n/e","n/e","n/e","n/e","2038"
"Sweden (SE)","31.01.2020 07:00 - 31.01.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10301","n/e","7794","1243","n/e","n/e","n/e","n/e","2115"
"Sweden (SE)","31.01.2020 08:00 - 31.01.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10608","n/e","7797","1252","n/e","n/e","n/e","n/e","2096"
"Sweden (SE)","31.01.2020 09:00 - 31.01.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10676","n/e","7799","1243","n/e","n/e","n/e","n/e","2122"
"Sweden (SE)","31.01.2020 10:00 - 31.01.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10503","n/e","7800","1245","n/e","n/e","n/e","n/e","2152"
"Sweden (SE)","31.01.2020 11:00 - 31.01.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10388","n/e","7800","1254","n/e","n/e","n/e","n/e","2282"
"Sweden (SE)","31.01.2020 12:00 - 31.01.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10163","n/e","7802","1255","n/e","n/e","n/e","n/e","2402"
"Sweden (SE)","31.01.2020 13:00 - 31.01.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10021","n/e","7801","1261","n/e","n/e","n/e","n/e","2599"
"Sweden (SE)","31.01.2020 14:00 - 31.01.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10033","n/e","7802","1256","n/e","n/e","n/e","n/e","2882"
"Sweden (SE)","31.01.2020 15:00 - 31.01.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10010","n/e","7802","1257","n/e","n/e","n/e","n/e","3117"
"Sweden (SE)","31.01.2020 16:00 - 31.01.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10277","n/e","7800","1254","n/e","n/e","n/e","n/e","3322"
"Sweden (SE)","31.01.2020 17:00 - 31.01.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10403","n/e","7799","1250","n/e","n/e","n/e","n/e","3345"
"Sweden (SE)","31.01.2020 18:00 - 31.01.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10175","n/e","7800","1253","n/e","n/e","n/e","n/e","3507"
"Sweden (SE)","31.01.2020 19:00 - 31.01.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9960","n/e","7801","1230","n/e","n/e","n/e","n/e","3596"
"Sweden (SE)","31.01.2020 20:00 - 31.01.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9131","n/e","7806","1219","n/e","n/e","n/e","n/e","3596"
"Sweden (SE)","31.01.2020 21:00 - 31.01.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8541","n/e","7807","1175","n/e","n/e","n/e","n/e","3486"
"Sweden (SE)","31.01.2020 22:00 - 31.01.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7831","n/e","7806","1136","n/e","n/e","n/e","n/e","3299"
"Sweden (SE)","31.01.2020 23:00 - 01.02.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7353","n/e","7808","1120","n/e","n/e","n/e","n/e","3396"
"Sweden (SE)","01.02.2020 00:00 - 01.02.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6110","n/e","7807","1008","n/e","n/e","n/e","n/e","3454"
"Sweden (SE)","01.02.2020 01:00 - 01.02.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5546","n/e","7807","1011","n/e","n/e","n/e","n/e","3489"
"Sweden (SE)","01.02.2020 02:00 - 01.02.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5428","n/e","7805","979","n/e","n/e","n/e","n/e","3692"
"Sweden (SE)","01.02.2020 03:00 - 01.02.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5165","n/e","7807","994","n/e","n/e","n/e","n/e","3856"
"Sweden (SE)","01.02.2020 04:00 - 01.02.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4991","n/e","7802","1010","n/e","n/e","n/e","n/e","4127"
"Sweden (SE)","01.02.2020 05:00 - 01.02.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5227","n/e","7801","1032","n/e","n/e","n/e","n/e","4244"
"Sweden (SE)","01.02.2020 06:00 - 01.02.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5698","n/e","7800","1031","n/e","n/e","n/e","n/e","4593"
"Sweden (SE)","01.02.2020 07:00 - 01.02.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5991","n/e","7799","1064","n/e","n/e","n/e","n/e","4766"
"Sweden (SE)","01.02.2020 08:00 - 01.02.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6835","n/e","7799","1070","n/e","n/e","n/e","n/e","4742"
"Sweden (SE)","01.02.2020 09:00 - 01.02.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7286","n/e","7800","1090","n/e","n/e","n/e","n/e","4801"
"Sweden (SE)","01.02.2020 10:00 - 01.02.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7293","n/e","7802","1070","n/e","n/e","n/e","n/e","4948"
"Sweden (SE)","01.02.2020 11:00 - 01.02.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7169","n/e","7804","1075","n/e","n/e","n/e","n/e","4924"
"Sweden (SE)","01.02.2020 12:00 - 01.02.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7075","n/e","7804","1067","n/e","n/e","n/e","n/e","4965"
"Sweden (SE)","01.02.2020 13:00 - 01.02.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7068","n/e","7803","1065","n/e","n/e","n/e","n/e","4705"
"Sweden (SE)","01.02.2020 14:00 - 01.02.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7045","n/e","7805","1059","n/e","n/e","n/e","n/e","4497"
"Sweden (SE)","01.02.2020 15:00 - 01.02.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7356","n/e","7797","1088","n/e","n/e","n/e","n/e","4388"
"Sweden (SE)","01.02.2020 16:00 - 01.02.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8125","n/e","7779","1077","n/e","n/e","n/e","n/e","4336"
"Sweden (SE)","01.02.2020 17:00 - 01.02.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8649","n/e","7754","1079","n/e","n/e","n/e","n/e","4544"
"Sweden (SE)","01.02.2020 18:00 - 01.02.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8698","n/e","7778","1074","n/e","n/e","n/e","n/e","4377"
"Sweden (SE)","01.02.2020 19:00 - 01.02.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8064","n/e","7796","1076","n/e","n/e","n/e","n/e","4167"
"Sweden (SE)","01.02.2020 20:00 - 01.02.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7059","n/e","7806","1061","n/e","n/e","n/e","n/e","4050"
"Sweden (SE)","01.02.2020 21:00 - 01.02.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6754","n/e","7807","1069","n/e","n/e","n/e","n/e","3918"
"Sweden (SE)","01.02.2020 22:00 - 01.02.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6335","n/e","7808","1033","n/e","n/e","n/e","n/e","3740"
"Sweden (SE)","01.02.2020 23:00 - 02.02.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6095","n/e","7806","1036","n/e","n/e","n/e","n/e","3725"
"Sweden (SE)","02.02.2020 00:00 - 02.02.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4962","n/e","7805","1053","n/e","n/e","n/e","n/e","3894"
"Sweden (SE)","02.02.2020 01:00 - 02.02.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4488","n/e","7805","1049","n/e","n/e","n/e","n/e","4069"
"Sweden (SE)","02.02.2020 02:00 - 02.02.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4400","n/e","7805","1091","n/e","n/e","n/e","n/e","4158"
"Sweden (SE)","02.02.2020 03:00 - 02.02.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4350","n/e","7806","1065","n/e","n/e","n/e","n/e","4190"
"Sweden (SE)","02.02.2020 04:00 - 02.02.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4325","n/e","7804","1093","n/e","n/e","n/e","n/e","4331"
"Sweden (SE)","02.02.2020 05:00 - 02.02.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4549","n/e","7804","1111","n/e","n/e","n/e","n/e","4539"
"Sweden (SE)","02.02.2020 06:00 - 02.02.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4744","n/e","7805","1083","n/e","n/e","n/e","n/e","4698"
"Sweden (SE)","02.02.2020 07:00 - 02.02.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4945","n/e","7804","1109","n/e","n/e","n/e","n/e","4736"
"Sweden (SE)","02.02.2020 08:00 - 02.02.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6448","n/e","7805","1175","n/e","n/e","n/e","n/e","4850"
"Sweden (SE)","02.02.2020 09:00 - 02.02.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7835","n/e","7804","1195","n/e","n/e","n/e","n/e","4867"
"Sweden (SE)","02.02.2020 10:00 - 02.02.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8260","n/e","7804","1240","n/e","n/e","n/e","n/e","4926"
"Sweden (SE)","02.02.2020 11:00 - 02.02.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8382","n/e","7804","1256","n/e","n/e","n/e","n/e","4978"
"Sweden (SE)","02.02.2020 12:00 - 02.02.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8454","n/e","7805","1235","n/e","n/e","n/e","n/e","5052"
"Sweden (SE)","02.02.2020 13:00 - 02.02.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8476","n/e","7806","1235","n/e","n/e","n/e","n/e","5065"
"Sweden (SE)","02.02.2020 14:00 - 02.02.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8558","n/e","7804","1220","n/e","n/e","n/e","n/e","5079"
"Sweden (SE)","02.02.2020 15:00 - 02.02.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8869","n/e","7804","1200","n/e","n/e","n/e","n/e","5141"
"Sweden (SE)","02.02.2020 16:00 - 02.02.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9359","n/e","7802","1202","n/e","n/e","n/e","n/e","5052"
"Sweden (SE)","02.02.2020 17:00 - 02.02.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9928","n/e","7798","1213","n/e","n/e","n/e","n/e","5077"
"Sweden (SE)","02.02.2020 18:00 - 02.02.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9932","n/e","7799","1190","n/e","n/e","n/e","n/e","5086"
"Sweden (SE)","02.02.2020 19:00 - 02.02.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9653","n/e","7801","1181","n/e","n/e","n/e","n/e","5175"
"Sweden (SE)","02.02.2020 20:00 - 02.02.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9182","n/e","7802","1164","n/e","n/e","n/e","n/e","5167"
"Sweden (SE)","02.02.2020 21:00 - 02.02.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8961","n/e","7803","1140","n/e","n/e","n/e","n/e","5114"
"Sweden (SE)","02.02.2020 22:00 - 02.02.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8673","n/e","7804","1137","n/e","n/e","n/e","n/e","5049"
"Sweden (SE)","02.02.2020 23:00 - 03.02.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8201","n/e","7806","1121","n/e","n/e","n/e","n/e","5051"
"Sweden (SE)","03.02.2020 00:00 - 03.02.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7226","n/e","7807","1128","n/e","n/e","n/e","n/e","4868"
"Sweden (SE)","03.02.2020 01:00 - 03.02.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6711","n/e","7809","1123","n/e","n/e","n/e","n/e","4887"
"Sweden (SE)","03.02.2020 02:00 - 03.02.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6649","n/e","7809","1128","n/e","n/e","n/e","n/e","4732"
"Sweden (SE)","03.02.2020 03:00 - 03.02.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6662","n/e","7809","1125","n/e","n/e","n/e","n/e","4517"
"Sweden (SE)","03.02.2020 04:00 - 03.02.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7497","n/e","7808","1151","n/e","n/e","n/e","n/e","4353"
"Sweden (SE)","03.02.2020 05:00 - 03.02.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9705","n/e","7807","1174","n/e","n/e","n/e","n/e","3979"
"Sweden (SE)","03.02.2020 06:00 - 03.02.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11006","n/e","7803","1202","n/e","n/e","n/e","n/e","3631"
"Sweden (SE)","03.02.2020 07:00 - 03.02.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11485","n/e","7804","1273","n/e","n/e","n/e","n/e","3610"
"Sweden (SE)","03.02.2020 08:00 - 03.02.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11728","n/e","7803","1290","n/e","n/e","n/e","n/e","3215"
"Sweden (SE)","03.02.2020 09:00 - 03.02.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11772","n/e","7803","1298","n/e","n/e","n/e","n/e","2984"
"Sweden (SE)","03.02.2020 10:00 - 03.02.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11759","n/e","7803","1317","n/e","n/e","n/e","n/e","2654"
"Sweden (SE)","03.02.2020 11:00 - 03.02.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11924","n/e","7800","1290","n/e","n/e","n/e","n/e","2338"
"Sweden (SE)","03.02.2020 12:00 - 03.02.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11933","n/e","7800","1308","n/e","n/e","n/e","n/e","2032"
"Sweden (SE)","03.02.2020 13:00 - 03.02.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11938","n/e","7797","1276","n/e","n/e","n/e","n/e","1810"
"Sweden (SE)","03.02.2020 14:00 - 03.02.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11862","n/e","7801","1255","n/e","n/e","n/e","n/e","1750"
"Sweden (SE)","03.02.2020 15:00 - 03.02.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11942","n/e","7800","1232","n/e","n/e","n/e","n/e","1738"
"Sweden (SE)","03.02.2020 16:00 - 03.02.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12032","n/e","7800","1239","n/e","n/e","n/e","n/e","1783"
"Sweden (SE)","03.02.2020 17:00 - 03.02.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12072","n/e","7794","1256","n/e","n/e","n/e","n/e","1864"
"Sweden (SE)","03.02.2020 18:00 - 03.02.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12067","n/e","7795","1256","n/e","n/e","n/e","n/e","1872"
"Sweden (SE)","03.02.2020 19:00 - 03.02.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11931","n/e","7793","1230","n/e","n/e","n/e","n/e","1918"
"Sweden (SE)","03.02.2020 20:00 - 03.02.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11326","n/e","7794","1185","n/e","n/e","n/e","n/e","1910"
"Sweden (SE)","03.02.2020 21:00 - 03.02.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10546","n/e","7795","1141","n/e","n/e","n/e","n/e","1901"
"Sweden (SE)","03.02.2020 22:00 - 03.02.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9706","n/e","7795","1096","n/e","n/e","n/e","n/e","1884"
"Sweden (SE)","03.02.2020 23:00 - 04.02.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8926","n/e","7793","1069","n/e","n/e","n/e","n/e","1862"
"Sweden (SE)","04.02.2020 00:00 - 04.02.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8089","n/e","7792","1028","n/e","n/e","n/e","n/e","1799"
"Sweden (SE)","04.02.2020 01:00 - 04.02.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7385","n/e","7793","1038","n/e","n/e","n/e","n/e","1756"
"Sweden (SE)","04.02.2020 02:00 - 04.02.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7083","n/e","7796","1058","n/e","n/e","n/e","n/e","1710"
"Sweden (SE)","04.02.2020 03:00 - 04.02.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7219","n/e","7796","1092","n/e","n/e","n/e","n/e","1646"
"Sweden (SE)","04.02.2020 04:00 - 04.02.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8032","n/e","7794","1139","n/e","n/e","n/e","n/e","1633"
"Sweden (SE)","04.02.2020 05:00 - 04.02.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9617","n/e","7795","1185","n/e","n/e","n/e","n/e","1545"
"Sweden (SE)","04.02.2020 06:00 - 04.02.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11570","n/e","7794","1261","n/e","n/e","n/e","n/e","1464"
"Sweden (SE)","04.02.2020 07:00 - 04.02.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12352","n/e","7793","1298","n/e","n/e","n/e","n/e","1491"
"Sweden (SE)","04.02.2020 08:00 - 04.02.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12359","n/e","7791","1295","n/e","n/e","n/e","n/e","1413"
"Sweden (SE)","04.02.2020 09:00 - 04.02.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12435","n/e","7793","1314","n/e","n/e","n/e","n/e","1350"
"Sweden (SE)","04.02.2020 10:00 - 04.02.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12349","n/e","7793","1312","n/e","n/e","n/e","n/e","1406"
"Sweden (SE)","04.02.2020 11:00 - 04.02.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12200","n/e","7795","1327","n/e","n/e","n/e","n/e","1304"
