Date,Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,FRE Buy,FRE Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE Buy,EE Sell,LV Buy,LV Sell,LT Buy,LT Sell
22-03-2019,1068192.0,116678.5,49383.3,97713.1,113824.9,79752.5,64260.7,46986.1,55899.7,53253.7,89164.5,32066.1,80973.5,43871.6,132856.1,218832.2,217432.8,85657.0,21731.5,187445.7,164989.4,0.0,0.0,55475.9,56492.6,38865.9,24883.7,23262.9,20380.7,21190.8,23992.8,47502.0,32414.3
23-03-2019,934426.3,97010.0,37792.9,89206.0,92913.7,76733.6,57702.4,44420.8,38493.9,50695.1,55112.2,31152.4,47996.2,40282.6,111480.2,176601.9,229743.5,67638.3,21962.0,173222.3,167396.2,0.0,0.0,46229.0,55671.6,38206.8,20809.3,20377.2,18496.1,18870.3,18098.2,42434.6,39578.9
24-03-2019,932693.5,98319.8,36726.8,91357.8,93085.2,78295.9,56694.5,45121.6,41673.9,51056.6,53693.8,30834.6,49775.8,40075.9,96844.9,190887.8,223793.5,67733.8,21666.8,168851.3,168130.4,0.0,0.0,37908.0,65044.2,33442.9,27423.0,19413.8,17171.6,18420.0,20397.7,41719.5,41547.6
25-03-2019,1066602.9,113700.3,42000.2,96581.9,117934.8,83512.6,63413.9,50122.4,58942.9,54275.7,81711.9,33746.5,76523.3,42189.2,118410.5,231624.2,227204.3,82929.6,18622.6,192786.9,154161.1,0.0,0.0,38541.8,73363.3,32527.8,36583.3,22675.0,17291.8,21288.0,25814.1,47045.6,31867.2
26-03-2019,1095903.2,114863.4,42081.2,98349.6,131047.9,84766.5,63105.4,51428.5,62482.5,54216.3,88859.9,34444.2,77269.7,44494.0,111688.5,234459.1,240392.2,82300.0,19024.5,197123.8,155387.2,0.0,0.0,51827.7,72074.7,35129.2,32086.9,22950.4,17544.8,21433.3,26437.9,44982.3,33564.6
27-03-2019,1091906.7,111762.1,39588.3,99074.2,128204.7,82210.1,63139.5,49904.1,60103.0,52327.6,89621.7,33381.3,88082.7,41098.9,125394.4,235727.1,235859.4,86922.8,16615.6,196178.8,157924.4,0.0,0.0,52248.4,56206.2,35968.7,28949.8,22778.1,17299.2,21567.1,29093.2,45793.1,31015.4
28-03-2019,1053911.3,108053.1,39615.9,102668.5,133009.2,79302.6,60544.9,49267.3,45981.3,51847.3,89728.8,31870.6,77717.9,40141.9,130692.0,210209.8,240377.9,87003.6,16764.5,186117.3,152771.0,0.0,0.0,60090.1,49874.8,37011.8,19702.8,22449.2,16969.6,21446.9,28690.8,45363.2,30533.8
29-03-2019,997338.5,102847.8,42325.8,100173.0,111135.0,78268.3,61715.2,48469.8,36770.3,51274.0,78212.8,31047.1,58304.8,37032.7,114728.9,183393.7,250508.0,76200.7,22662.4,178663.9,141680.3,0.0,0.0,55814.6,59542.5,40448.8,22569.5,21576.1,17646.9,21061.0,20830.9,45979.9,33843.5
30-03-2019,933108.1,90247.4,36469.4,92216.8,94790.8,76677.7,61524.7,46452.6,37856.3,49784.3,61248.5,30566.3,48168.5,37883.2,102857.3,180837.8,237418.6,68068.2,20709.2,166036.2,149220.4,0.0,0.0,50096.5,57023.3,38918.2,27714.4,18836.5,15213.8,18375.0,17539.2,40369.2,37974.7
31-03-2019,893149.3,91526.0,35895.7,86630.5,94948.7,73844.7,55147.2,44653.3,41976.6,48788.4,56223.3,29418.9,35603.3,36954.4,94303.3,177241.4,231035.7,60628.3,22954.0,162097.4,135117.7,0.0,0.0,46376.3,61601.1,34920.4,29215.0,17699.9,15539.0,17264.3,17478.5,37011.7,38230.3
01-04-2019,1061423.1,109095.0,36795.1,102652.1,128190.8,80038.1,66274.9,48697.3,54799.7,52637.2,79312.6,32175.7,82396.0,39555.8,124650.6,219837.5,242376.1,84551.7,19710.3,185233.0,152621.8,0.0,0.0,54524.5,50366.2,36349.1,25011.8,21683.0,17517.0,20188.4,22579.9,42681.0,27469.4
02-04-2019,1028778.6,106154.3,33941.0,96727.8,113251.1,80309.7,54650.3,48028.6,49966.5,51672.8,65698.3,31384.1,70328.1,42602.4,104553.1,209165.3,247478.4,71330.1,22891.0,183505.5,148101.1,0.0,0.0,54397.9,83417.4,39667.4,37776.4,22396.2,17210.0,20770.2,18587.3,40722.1,31123.4
03-04-2019,1046994.9,107591.9,34804.9,97452.0,143075.6,80789.5,61610.9,47098.6,55884.5,50908.7,92352.1,31395.9,80226.4,42559.1,109899.2,213477.6,222152.6,77073.8,20902.4,180417.7,153679.7,0.0,0.0,67612.0,49534.2,36242.3,22630.2,21670.7,17492.9,20762.5,18841.9,40970.3,33031.7
04-04-2019,1004188.1,100869.1,34636.8,93406.8,134648.6,80515.4,63037.2,47192.8,55836.3,49748.5,83160.4,30262.8,70245.4,43011.8,103970.2,203089.2,218288.2,73264.9,21845.4,177390.3,144280.4,0.0,0.0,58833.0,51514.1,34960.4,21603.3,21280.9,17465.3,20545.6,20739.2,40541.3,33714.0
05-04-2019,1000760.9,102018.5,35138.2,92980.8,126979.7,77441.4,66951.9,47306.9,56411.4,48883.7,81917.0,31315.6,71701.4,42393.3,112528.9,194470.2,212887.8,71615.9,21832.7,177011.0,137673.5,0.0,0.0,57412.8,49507.8,36334.5,25097.6,20969.7,12424.8,19857.3,18260.8,40653.2,31406.5
06-04-2019,915046.7,90288.2,32191.9,92248.7,97462.9,76582.3,56220.8,45522.0,52279.7,44475.7,67645.8,29999.7,43966.2,42805.6,103688.9,182721.5,222440.2,64869.0,19358.7,165819.4,148748.0,0.0,0.0,44195.9,48238.6,28330.3,24452.0,18466.2,13885.1,17637.5,15021.0,37433.5,35891.6
07-04-2019,910872.6,86966.9,33608.5,91254.7,92436.1,75830.8,59281.7,44909.1,47607.9,43339.7,63329.2,29997.0,52591.5,40067.6,105206.3,184111.7,224940.3,70206.8,18843.7,160676.1,148853.2,0.0,0.0,46172.8,44759.2,31958.1,23808.7,18268.8,17484.0,17298.6,14527.1,38037.6,31999.9
08-04-2019,1029028.6,99975.8,35747.6,98485.6,115848.2,82102.1,63454.8,47926.2,55023.1,46800.7,83572.4,31854.6,65220.8,39452.2,137774.3,207544.1,230019.0,82130.0,15318.9,177508.6,162274.5,0.0,0.0,57983.1,48096.9,36142.5,16899.8,22068.1,16931.5,20173.1,20049.0,41582.2,25589.3
09-04-2019,1045938.7,100881.9,34783.5,98474.5,129297.0,82920.0,62746.9,47769.4,57111.7,48881.8,77986.2,32036.1,67535.3,38688.7,133358.5,223098.8,231537.7,84583.8,16587.8,178857.9,167696.3,0.0,0.0,56043.9,51171.9,35625.0,16626.5,22030.6,15658.5,20532.8,20589.6,41588.9,29485.6
10-04-2019,1070510.3,102720.3,33044.2,97136.9,147591.6,81930.2,65060.2,48209.8,58863.4,50296.2,89191.1,32201.5,70956.6,43252.3,119655.7,231238.4,230020.8,85498.6,18001.7,187753.5,167990.4,0.0,0.0,55433.9,55964.6,35750.6,17014.8,22531.9,19753.5,21222.9,19251.3,44187.7,27197.6
11-04-2019,1090129.2,106327.8,33619.7,98091.8,161766.1,81973.5,67050.0,47149.3,60998.0,51402.7,94242.2,32302.1,67819.0,47177.5,114853.4,240372.7,227341.3,84725.3,23151.4,191882.4,162867.9,0.0,0.0,55514.6,63378.5,36457.7,17716.2,22717.6,18885.3,21592.1,18280.4,42724.2,28612.9
12-04-2019,1067579.2,105644.2,34165.0,96398.9,152083.0,80391.3,64063.6,46544.3,63274.7,51354.7,99428.4,31777.1,65279.8,47213.8,110513.9,233466.3,225574.4,84264.6,19734.0,193035.9,153448.5,0.0,0.0,52966.0,59047.5,36221.6,19560.5,22392.2,18844.0,21111.4,26981.6,40589.9,31512.3
13-04-2019,955785.3,93773.8,30840.1,92877.8,111884.5,78164.8,51091.7,44121.7,63430.6,49384.7,65596.1,29841.4,45212.7,44147.3,104255.6,211254.1,225569.4,71019.3,18181.4,177387.5,149945.3,0.0,0.0,37357.4,64438.9,28311.7,24517.7,19356.9,18246.7,18444.1,20902.4,40784.0,42266.3
14-04-2019,919674.5,90381.2,30954.3,89977.7,101093.5,76891.2,46074.2,43050.4,54839.4,48353.9,53012.8,29425.8,42768.8,43997.1,96919.3,205328.5,224082.3,67038.2,18562.2,166326.7,147474.3,0.0,0.0,30274.7,65359.7,25514.2,40191.7,18679.6,17276.1,17588.0,10489.4,37988.9,41978.0
15-04-2019,1027232.1,94893.8,26177.6,94296.1,135843.0,80031.3,54588.0,45401.1,75610.2,49682.3,82451.2,31185.6,58203.0,45940.6,113493.1,225334.5,220990.4,81478.9,16807.8,182235.4,137862.2,0.0,0.0,43651.9,67833.7,35593.7,35700.9,21692.0,18001.1,20285.5,19727.7,41466.1,30060.7
16-04-2019,1008116.6,93001.2,26461.0,92158.8,135038.6,77379.4,57429.2,45211.0,67922.3,49326.0,78011.3,31305.7,52277.7,44190.6,112940.7,220284.6,222943.4,78193.9,17250.7,182384.9,134010.5,0.0,0.0,42822.8,71640.2,33704.9,31010.2,21402.4,18234.6,20190.1,20596.1,41621.9,27606.3
17-04-2019,978431.8,84810.7,25352.4,89035.8,125067.7,74212.4,55214.8,42977.5,70370.0,47511.3,73341.1,31208.2,58013.3,43095.0,112100.1,213935.2,218553.2,80761.1,15411.9,178188.7,131468.5,0.0,0.0,42371.0,63193.7,30219.3,29403.7,21287.2,17746.4,20133.3,21169.8,44380.3,27900.6
18-04-2019,924288.9,76754.7,24739.5,85849.1,113904.3,68383.3,50470.3,41647.5,62538.1,45328.4,67010.9,30504.1,55733.4,41309.4,113843.8,204728.6,215607.5,67467.8,15367.0,173454.1,128313.5,0.0,0.0,40230.0,51740.2,28620.2,25333.8,20580.6,17799.8,20071.4,21300.1,42003.3,23411.0
19-04-2019,846044.4,68724.2,25339.3,83919.9,80122.3,66214.6,45031.4,41260.1,42491.2,44350.7,49626.2,28965.5,56590.8,37443.2,119150.4,175860.3,210834.8,63012.7,16759.2,154651.8,119471.7,0.0,0.0,35982.3,58907.6,26375.7,27350.9,17635.4,16690.5,17385.4,12281.3,39454.5,20707.1
20-04-2019,833374.3,66474.4,24717.6,83232.2,79046.4,65356.0,45835.7,40612.2,43393.7,44142.9,49598.2,27379.5,49958.6,35010.0,111807.7,165652.2,213103.5,66458.5,17349.8,157456.3,134531.3,0.0,0.0,39248.7,48835.7,29145.9,20335.5,16988.3,16923.0,17042.1,6234.7,36474.9,29205.2
21-04-2019,812910.6,64821.4,25990.4,82395.1,79654.9,65312.4,44159.9,40512.2,38916.9,43088.8,37967.2,27748.1,41281.0,39087.4,103988.7,164168.4,213993.6,61505.0,17008.4,146355.3,145354.5,0.0,0.0,37258.3,51964.6,27944.6,20363.8,16540.6,15935.1,15799.9,11659.6,34522.6,19069.3
22-04-2019,798341.8,63789.8,29867.8,81625.4,75372.7,67090.8,43043.1,39581.7,36745.6,43292.6,37818.8,28820.4,39442.7,39944.5,101341.2,167629.8,208245.8,51584.4,15282.6,149408.0,121815.5,0.0,0.0,27603.1,66542.9,25466.5,26808.9,19501.2,16074.1,16411.2,11522.5,28538.4,20551.7
23-04-2019,881752.2,75957.7,34327.8,85672.9,84704.0,72255.4,48988.0,43240.4,42255.7,45343.5,48511.7,28816.3,44151.7,38978.0,112070.7,180599.9,199190.6,51505.2,21575.6,160096.3,131338.8,0.0,0.0,45711.5,84850.5,26933.8,32375.6,19849.8,15903.7,19220.1,11252.9,39813.9,22632.2
24-04-2019,873143.3,76535.6,40288.7,83079.9,87177.4,69809.1,56490.3,40976.3,36978.8,41483.9,46985.6,28723.7,40714.2,36144.4,118916.0,172466.3,208604.9,57749.4,21845.5,156201.1,125189.5,0.0,0.0,47672.3,67694.8,33930.0,22295.1,19139.3,15858.4,19588.2,11591.1,39349.6,22385.0
25-04-2019,904329.4,75221.4,42886.8,84414.9,106688.8,68976.3,60864.5,39808.6,39277.7,40918.8,58926.2,29426.1,52517.4,36660.7,128711.1,179552.1,202145.5,68036.9,16195.9,159975.1,130803.7,0.0,0.0,57408.4,52232.8,35609.0,15414.7,19347.5,16466.1,19421.0,11900.9,38126.3,17994.8
26-04-2019,919996.4,73601.9,42851.2,84350.4,108017.5,70007.8,61669.9,38808.3,47785.0,41096.8,63935.8,29802.0,67309.3,37732.6,133726.1,181088.9,201843.8,70958.1,12935.9,160099.2,127248.1,0.0,0.0,63356.2,37019.6,38456.6,14221.0,19803.4,16481.4,19167.3,9869.7,36448.5,19863.7
27-04-2019,829103.8,65721.7,45239.8,86266.2,72268.6,66106.3,52921.8,37238.1,25746.9,39726.3,46263.6,28115.0,40956.7,33925.6,126625.2,164895.3,207870.9,64903.3,14038.9,143332.3,142839.6,0.0,0.0,40239.1,41362.9,31366.3,14976.9,16873.4,13489.1,17067.4,7105.3,38135.3,22293.8
28-04-2019,830998.5,62258.4,47091.9,86368.7,80192.6,65578.5,54648.8,37027.4,28524.3,39209.6,47698.3,28634.9,46730.0,35097.3,117040.7,163222.5,210990.4,68401.1,12000.4,146403.9,140873.5,0.0,0.0,47193.4,30305.4,31917.6,12116.0,16423.1,15861.9,16675.8,9732.0,38717.6,29324.0
29-04-2019,929946.0,69072.9,47837.8,88919.3,99701.6,71059.7,61113.3,39100.9,47495.2,40697.5,66765.3,29927.2,65434.1,37837.9,131268.7,198831.3,211915.8,59768.3,14309.6,166916.5,136697.7,0.0,0.0,60996.5,31759.3,40201.9,12990.7,19599.9,13625.5,19262.3,16804.7,33473.0,17945.8
30-04-2019,912463.6,65851.6,48702.4,88699.8,92690.3,71120.3,58674.9,40778.7,47229.6,40376.5,70088.3,29191.7,44247.7,39334.9,135889.8,197487.6,208709.1,64943.8,12913.6,165870.7,137367.1,0.0,0.0,48676.0,37393.9,35587.3,17140.2,19538.9,13571.4,19086.9,18894.2,36610.5,19686.4
01-05-2019,816396.7,57856.0,48254.1,87977.6,62913.9,68154.3,53313.3,37908.5,29450.0,41345.3,48817.6,27702.3,37541.9,36987.6,131618.2,173731.5,191444.9,51218.9,13972.2,148319.8,121317.8,0.0,0.0,37223.0,59844.2,28732.5,19228.3,16399.8,13322.1,16805.5,7570.9,42621.9,34395.0
02-05-2019,918371.3,76070.3,48979.8,91142.3,68467.1,69383.4,58189.4,44131.6,37007.8,41697.7,61252.8,28922.5,59752.2,37563.4,134056.3,192943.7,195583.0,52160.4,19326.5,167101.7,131532.3,0.0,0.0,59997.7,80537.0,38667.6,23061.1,20003.2,14220.3,19413.2,6948.5,32667.4,32952.0
03-05-2019,949922.2,78486.4,47735.4,91596.8,75259.7,72778.5,59293.4,44344.2,46692.2,42740.1,72098.3,29259.3,70801.8,38783.0,139908.5,215535.8,185589.7,62672.5,14080.8,173414.1,155646.3,0.0,0.0,48559.9,62133.1,37378.3,21110.4,20193.5,14987.7,19311.0,10212.9,39255.4,38864.9
04-05-2019,900467.1,75835.6,49475.1,87134.6,71093.6,72852.5,58988.3,43246.7,49764.1,43341.9,63318.6,28441.2,51252.5,37638.2,133381.2,197535.7,190940.4,60824.2,14142.0,168500.6,140426.5,0.0,0.0,35824.8,53898.2,34411.0,24481.5,18042.2,13246.3,17479.0,9415.9,36981.4,34414.5
05-05-2019,850109.0,73826.7,47604.6,83526.7,66749.7,73743.3,50102.4,42840.3,48126.3,43822.6,55588.1,27655.4,36126.2,34678.9,114737.1,188149.8,192794.3,54380.5,14291.5,158539.7,135882.9,0.0,0.0,31923.7,64922.4,27478.8,25003.6,17329.1,12962.3,16791.8,8858.6,37036.4,38208.6
06-05-2019,949627.4,89511.3,48991.9,89764.0,102030.3,76105.7,51786.8,44862.7,60514.6,46256.0,72096.9,28575.9,53120.7,40008.8,116722.3,205008.3,195618.5,59826.7,16860.9,168210.2,132907.8,0.0,0.0,52889.5,72327.9,33715.9,23673.9,19861.9,15143.2,16886.8,14346.2,37674.6,33048.7
07-05-2019,965141.3,86315.7,49205.9,91759.9,111401.2,77906.6,51563.3,44466.2,64272.9,46316.2,79329.9,28960.7,53116.7,38198.0,122551.5,208403.3,192280.3,59960.1,16373.9,161575.3,137706.9,0.0,0.0,63557.9,64977.0,37136.6,20343.1,19521.4,16938.3,19186.7,7941.0,40649.6,35922.3
08-05-2019,932776.5,87542.3,45985.3,88215.6,99054.3,75774.1,48971.4,42998.2,55649.6,46325.4,66293.2,29275.5,55025.7,37570.0,121505.2,209466.8,191848.4,62098.9,14935.2,158260.0,147712.4,0.0,0.0,44247.4,60695.0,32325.5,26526.1,19589.3,17406.8,19385.6,8409.6,38210.7,31470.2
09-05-2019,917238.1,88180.1,50353.4,91446.2,114200.6,73469.6,49624.0,42015.1,52688.2,45367.2,68377.4,29220.9,52519.2,35750.0,117919.4,194840.9,200716.3,56790.0,16673.9,161786.5,139658.9,0.0,0.0,45666.2,39570.1,34194.9,14643.1,19390.2,17348.6,19776.1,12700.3,38516.8,29500.7
10-05-2019,923417.3,81118.6,49646.6,89494.2,93958.2,72736.3,51005.2,40970.5,54911.2,44336.6,70499.2,27948.0,61849.5,37317.7,125251.1,195362.9,192431.5,70231.1,12697.7,159804.8,138912.0,0.0,0.0,49083.8,53935.4,34968.7,19319.1,19553.7,16603.4,19432.9,13185.9,44556.0,32825.1
11-05-2019,831746.4,74632.7,48493.1,81073.8,70072.1,70401.8,44602.5,38918.7,38384.6,42069.8,46533.2,26553.9,47313.2,34595.9,111910.0,171799.9,195426.7,66449.9,13474.7,147382.4,128129.8,0.0,0.0,35273.2,66362.3,28717.7,19964.7,17445.6,15743.9,17176.6,6807.1,29381.1,28873.0
12-05-2019,787582.2,68751.9,49202.0,78770.0,64156.0,69493.5,44838.4,38425.6,33180.7,41148.3,40638.2,25911.9,39104.6,26308.8,106262.9,166600.2,189263.1,68495.8,13820.8,135463.1,133114.6,0.0,0.0,26728.1,58019.7,28107.8,17589.2,17063.6,15394.2,16875.1,5849.3,31323.9,29259.9
13-05-2019,914835.7,81416.7,46955.7,89687.6,91077.2,74102.0,50006.5,41756.7,52204.0,43788.3,62344.9,27936.3,70535.1,32844.3,132463.5,199811.4,186161.6,73627.2,13851.3,155295.9,129797.2,0.0,0.0,40465.6,55982.1,31132.5,21617.9,20089.6,16177.0,19421.8,8797.1,31156.5,24730.2
14-05-2019,933427.2,80824.5,55471.2,88204.7,100751.6,74418.3,54688.8,42751.5,63897.9,42860.3,68302.8,28105.2,63035.9,37601.7,123400.7,204266.1,185481.7,76921.0,14303.6,159521.3,130710.9,0.0,0.0,50644.3,48714.6,36249.3,23881.5,20186.5,16742.4,19754.0,14193.7,34726.2,33657.3
15-05-2019,907041.0,74884.5,55205.8,85198.7,103548.3,72695.8,52791.4,41653.4,63230.1,40581.1,61124.4,27120.5,53136.2,37363.3,116608.7,202467.6,185217.1,70992.5,13228.8,159591.2,126622.1,0.0,0.0,49722.5,49642.8,34786.9,23182.8,20073.4,15494.4,19763.4,16325.4,33584.9,35316.0
16-05-2019,866532.9,72504.2,54550.3,83394.4,81250.7,69910.0,54427.8,41406.1,51934.7,39744.7,59402.3,26470.0,49965.2,34936.0,111473.3,191254.4,186997.1,63314.4,17769.7,157742.7,123186.8,0.0,0.0,43228.0,50512.3,29518.5,21872.6,19699.3,11737.7,19553.9,16097.5,34044.5,35667.8
17-05-2019,845843.8,62326.9,55397.0,81973.0,67936.8,62808.7,56004.2,38118.5,43501.6,41119.9,63230.6,26245.7,48971.0,35309.3,106995.9,178094.4,195202.4,65916.0,19113.8,156847.9,118981.3,0.0,0.0,47576.3,50709.8,34368.0,14271.9,19440.3,13259.2,23662.8,20701.7,35210.7,34778.5
18-05-2019,794854.9,61525.0,53930.9,82755.2,63595.3,65165.0,58101.1,36899.9,29094.4,40167.6,58331.2,25125.2,43317.6,33176.3,103547.8,160523.0,192145.0,69557.5,11149.3,143262.9,115631.0,0.0,0.0,36029.9,43981.3,28064.1,20186.3,16346.9,13343.6,16941.7,12338.4,32791.7,29786.6
19-05-2019,788754.6,59186.6,53249.7,83423.0,60520.2,65471.7,58504.4,36069.6,37501.7,40155.3,64091.5,24708.5,45563.3,33061.7,99410.8,166220.4,186140.4,64830.2,13810.1,133406.6,117968.8,0.0,0.0,38857.0,37385.2,29184.0,17407.8,15584.3,9497.6,16510.0,13020.1,33466.1,26191.7
20-05-2019,883982.5,71218.5,56851.6,84937.8,105666.2,69501.8,64938.2,38746.0,58766.1,39090.2,81395.4,26183.4,55095.9,35361.8,112397.7,187090.4,189438.1,69985.7,11116.0,149414.8,116576.8,0.0,0.0,54515.7,21421.5,33722.6,9371.2,19198.0,11073.4,19350.5,19513.7,39383.4,24084.8
21-05-2019,877519.3,67453.2,58645.7,85401.8,88161.3,68439.2,65575.2,38131.1,52174.8,38314.6,78030.5,25848.6,62869.9,32953.9,110427.6,185634.9,189548.2,69174.8,11208.0,150065.4,118467.6,0.0,0.0,50301.1,28350.6,34738.4,13349.6,19535.9,10511.2,19560.2,20335.4,42709.1,20640.6
22-05-2019,880089.0,66642.3,59507.5,86295.6,88074.3,67219.1,64746.1,38242.2,51380.6,42819.4,76117.2,26022.1,55716.4,32262.9,109369.9,186094.6,187139.2,71061.9,11688.6,148708.8,121045.6,0.0,0.0,47183.9,40202.8,34155.6,14816.1,19819.9,9537.2,19816.5,23196.5,39695.7,13634.5
23-05-2019,905672.8,68249.1,59807.3,88549.6,94903.2,67604.5,64063.1,38634.7,50794.9,45688.2,77739.4,26878.7,58257.2,31525.3,121914.6,187360.5,190009.1,71534.1,14574.3,153071.2,120780.1,0.0,0.0,59574.6,41498.4,38487.0,12967.4,19633.6,11599.7,19615.7,23890.6,41375.8,15161.5
24-05-2019,901215.4,71091.1,55144.9,88136.5,91909.4,69362.2,63608.0,38535.6,48018.1,45545.0,75742.7,27222.2,64391.9,35490.5,113385.0,182151.0,193657.5,70309.9,13774.0,156667.4,120204.6,0.0,0.0,50793.5,46924.7,37733.7,14640.9,19486.0,10435.2,20611.7,24004.5,39304.2,16677.1
25-05-2019,824577.9,63055.6,52291.1,82136.4,62995.6,67147.7,57529.0,37290.5,33973.6,43802.4,61313.6,26181.3,45304.3,31639.5,101248.4,168953.6,204573.3,61899.9,13844.8,149011.8,122573.8,0.0,0.0,37894.2,55055.6,30658.2,15207.6,16427.1,9907.8,16983.5,8899.1,37734.3,26185.7
26-05-2019,801133.6,63043.0,52879.1,83083.4,58706.3,66688.1,51212.3,38293.8,29348.3,43694.6,50562.3,26822.9,26106.1,31277.9,94869.7,162263.5,218607.2,49746.1,17619.9,147152.4,124163.1,0.0,0.0,37908.9,55569.0,27652.3,22761.8,15876.8,9916.1,16497.1,9887.8,39981.7,28065.9
27-05-2019,919509.6,73200.8,50620.8,91050.4,85273.0,73205.3,60912.0,40411.3,49570.2,45969.4,76427.6,29700.0,56694.8,36563.9,122272.3,200365.9,210307.2,68450.7,13735.5,161208.7,129579.2,0.0,0.0,45864.3,44707.5,31749.4,19564.9,18740.0,10154.2,19319.0,14352.3,39837.3,31631.4
28-05-2019,938109.5,71303.3,51963.6,93514.2,79757.3,74171.5,56928.8,39632.4,54034.9,43767.8,81352.4,29135.5,62897.7,37000.7,127167.3,191458.2,218166.0,75572.0,13669.6,156501.2,135457.6,0.0,0.0,53777.4,44447.6,42391.1,12024.2,19119.7,11161.6,19164.1,14237.4,41894.9,25169.2
29-05-2019,921869.6,73402.3,54106.2,96573.2,79597.3,72628.8,56698.3,38116.8,52002.9,42143.0,78350.7,27775.5,45510.4,33560.9,136617.2,181521.7,224405.5,71756.0,14232.0,147711.7,134633.2,0.0,0.0,60190.1,30767.1,38339.4,13125.0,18858.8,9605.0,19447.1,14174.6,44320.7,22608.9
30-05-2019,831498.0,64383.6,56043.8,91058.5,60398.9,69684.1,45865.4,37190.8,40809.5,42787.3,45359.9,26776.8,35888.5,28321.6,110138.7,166566.8,220513.8,58758.9,16250.1,134564.3,128145.2,0.0,0.0,42937.9,55264.8,31742.9,18814.4,18814.6,7479.4,19619.8,14632.3,40504.0,18254.1
31-05-2019,874793.0,67933.4,57641.7,93090.8,75986.6,70975.1,51891.8,38185.3,42143.2,42223.1,59878.2,27465.1,36814.2,30054.2,138249.4,174124.5,217518.7,66725.8,12647.3,144692.2,138654.7,0.0,0.0,46395.5,28563.8,33465.3,13227.7,18612.5,9769.9,19352.7,12370.9,44690.4,22851.6
01-06-2019,839692.4,65040.7,54391.5,88629.1,68029.3,67985.1,45669.3,37808.8,35331.0,39819.5,55750.2,26815.8,34564.8,32724.2,118988.4,163414.1,216161.5,62081.2,13830.2,135914.4,142125.4,0.0,0.0,47266.7,44052.6,36236.3,10591.9,16092.7,7952.6,16710.8,6992.1,42309.6,24714.4
02-06-2019,817189.7,60654.4,53243.0,87436.7,62229.8,66565.6,46892.9,37633.3,38351.9,42067.6,52406.8,26659.2,39943.8,32188.3,121592.8,166952.5,214432.8,63007.7,13320.7,135283.8,116301.9,0.0,0.0,37865.4,48024.4,29123.9,13585.7,15830.2,8918.6,16291.7,6410.1,37813.2,20107.1
03-06-2019,883822.1,68325.4,61148.2,89826.2,81194.3,67628.5,55935.8,38813.5,43983.8,43208.8,77513.9,28102.6,42027.1,33089.0,135922.7,173587.2,205458.6,65498.8,12285.8,155137.7,119986.6,0.0,0.0,60066.0,35549.0,36480.4,12099.5,18046.2,11876.7,18815.9,17100.4,38455.2,23089.8
04-06-2019,886938.5,66119.7,63137.8,89580.7,86575.5,68805.5,60713.3,37750.5,40212.9,48264.8,77826.1,28562.0,59370.9,33147.9,130998.7,175958.8,201823.2,70471.6,9946.8,146972.7,121276.0,0.0,0.0,54874.1,19219.2,36517.9,15256.5,17700.7,14896.1,19292.0,13742.7,43507.8,22532.2
05-06-2019,899313.1,66788.1,60787.5,95518.0,88408.4,68598.0,62413.0,36405.1,40957.0,48882.3,77123.1,28021.2,43552.4,35418.9,128125.5,173959.8,221187.5,68650.2,12521.7,153755.7,116122.4,0.0,0.0,64405.9,36879.1,34553.1,9788.7,18287.6,12975.0,19585.2,19266.0,39559.7,22281.5
06-06-2019,848573.1,64302.4,59002.2,94338.1,81272.0,66982.7,50932.9,35849.5,30693.8,47799.9,68721.2,25870.8,34672.1,31618.5,118670.6,155304.3,239113.9,63083.3,14216.7,151766.2,106053.2,0.0,0.0,58108.1,39431.6,41435.2,12404.3,18705.9,12686.5,19932.1,19398.2,37399.0,25258.9
07-06-2019,878278.8,63219.7,61427.9,101136.8,81810.0,66882.1,56629.2,34659.3,41261.9,46850.6,78046.9,26208.0,44385.1,32807.5,128186.5,166376.8,232179.6,71625.5,11119.1,150734.2,108510.6,0.0,0.0,56266.0,22939.1,36051.0,8173.2,19427.7,13440.1,19824.8,19466.5,41462.5,25956.8
08-06-2019,779568.3,55496.7,54903.3,86541.3,44466.7,62526.0,50261.1,33949.6,29848.1,43106.5,49941.8,24826.3,30145.5,30525.9,105630.8,168708.0,235434.5,55223.4,11613.5,136410.1,102121.5,0.0,0.0,24176.7,58466.3,23292.4,11598.2,16161.0,5644.8,17072.7,10630.1,38201.1,15511.5
09-06-2019,810979.6,55337.1,63845.2,103760.7,58035.8,60597.8,50977.3,33397.4,28570.1,41831.7,61551.3,25359.0,27354.5,25900.1,108939.7,141279.7,231798.3,62653.3,15078.2,131176.8,98538.0,0.0,0.0,56959.8,54887.9,33523.0,9473.1,15797.3,7437.4,16234.4,4631.5,37347.2,20044.8
