Date,Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE BUY,EE SELL,EE Buy,EE Sell,LV BUY,LV SELL,LV Buy,LV Sell,LT BUY,LT SELL,LT Buy,LT Sell
29-11-2020,1143313.2,116164.0,60306.5,92094.8,187321.7,82344.0,79228.2,35684.0,81160.3,41975.0,112593.9,31813.7,73742.7,45247.7,155763.1,229247.1,168703.6,67232.4,8877.7,150863.4,159530.8,50881.3,32748.7,35364.8,15346.1,20366.5,10472.4,nan,nan,19148.7,24131.7,nan,nan,35560.4,11167.9,nan,nan
30-11-2020,1192122.2,127691.7,69415.7,93369.8,183899.0,83369.0,84166.4,38462.4,81652.1,42676.3,121512.1,32784.5,81120.2,44318.5,153391.8,241766.4,158044.0,75016.9,11273.5,163457.3,153435.0,52887.0,56830.6,38653.7,18173.1,23120.1,17636.9,nan,nan,22357.4,29017.8,nan,nan,39895.0,25339.3,nan,nan
01-12-2020,1192364.3,128260.0,66839.7,93890.3,187692.3,84641.5,76474.4,39685.9,82736.5,42912.5,125331.0,32960.8,74157.9,42888.9,163922.1,242219.7,152581.8,72500.6,9930.7,167729.0,166381.2,56937.6,47053.7,39286.2,17149.5,23581.0,19494.0,nan,nan,22878.0,28058.0,nan,nan,40585.7,24077.3,nan,nan
02-12-2020,1199795.7,128337.6,67751.4,91400.3,183918.1,82130.6,75639.1,39454.4,81190.9,42885.0,122032.9,34216.5,74671.6,46595.1,172281.7,236232.8,153137.2,71718.4,10207.6,163772.7,170959.4,56261.2,59101.3,40429.2,14712.9,24102.4,18569.4,nan,nan,23681.0,32910.6,nan,nan,41092.4,24760.0,nan,nan
03-12-2020,1191227.9,128791.8,64593.7,91464.0,171385.4,80474.2,69659.1,39234.4,66336.4,43492.3,115580.1,31446.1,77531.8,38478.8,175025.0,222600.0,172174.0,66408.8,13321.4,167183.3,163849.4,46408.8,71082.3,39513.7,21349.3,24270.9,16854.2,nan,nan,23275.1,23420.1,nan,nan,41148.0,27440.5,nan,nan
04-12-2020,1181503.5,130670.4,65112.2,91478.2,179233.2,82064.4,76732.1,39253.7,80462.8,44126.0,113465.2,32238.4,62383.2,41655.8,167200.4,221491.7,166063.4,65401.7,11277.0,172769.2,159855.7,42177.8,68926.0,38000.6,21648.5,23914.7,17255.7,nan,nan,23070.9,23438.8,nan,nan,40751.8,30727.6,nan,nan
05-12-2020,1147087.3,121703.4,66958.9,91518.0,174535.3,84624.8,77412.5,37389.2,83329.1,43272.9,117841.6,31646.7,57194.4,43912.0,157477.6,200464.7,176405.0,56947.4,10393.1,157910.3,152378.2,44413.8,52990.3,35481.5,18041.8,21096.8,8765.5,nan,nan,19928.7,22994.2,nan,nan,36658.9,18395.9,nan,nan
06-12-2020,1102328.5,118453.7,62643.1,89945.9,163478.9,82224.9,74762.9,38515.1,84317.8,42130.4,108931.7,31046.7,46303.5,42735.8,155041.3,192651.0,183324.5,53273.1,9531.1,150510.2,149679.6,46549.8,43994.5,34801.1,16433.4,20481.2,7963.2,nan,nan,19715.9,20642.5,nan,nan,36558.9,20599.5,nan,nan
07-12-2020,1160983.2,134134.8,71722.9,91828.7,160160.3,83929.2,74937.1,42389.6,86242.5,43858.7,102120.6,31850.9,51789.9,44607.2,156589.3,206043.2,195791.4,54679.6,15696.8,169503.7,149281.0,46700.2,68374.3,36785.9,23265.4,23787.6,9401.6,nan,nan,22706.5,26915.1,nan,nan,36715.1,23493.4,nan,nan
08-12-2020,1211745.5,135347.1,79252.6,92420.0,183458.2,80516.2,74967.9,41713.1,85864.3,43009.1,120209.6,32235.9,63816.4,40826.6,165060.3,222725.4,192541.7,63189.0,10122.5,175672.7,158987.0,57843.1,56144.4,39472.2,16098.7,25400.3,11305.8,nan,nan,22997.8,29552.7,nan,nan,39516.2,29918.8,nan,nan
09-12-2020,1250481.5,137389.4,80542.6,93508.6,189435.8,83396.0,75887.6,39260.2,85174.6,44505.3,133285.0,31930.3,71447.2,42910.4,162657.4,231487.3,177357.0,64092.0,12678.3,176638.0,167980.2,55640.6,64900.9,38848.3,18843.9,26430.7,12288.3,nan,nan,23471.5,29727.0,nan,nan,40698.9,26362.4,nan,nan
10-12-2020,1255770.6,139318.3,83631.4,94023.7,201057.1,83248.9,76833.3,39812.1,84697.7,44878.0,128149.1,32139.0,76965.9,43252.1,158938.3,231565.5,179465.0,66957.3,11211.4,177882.5,166044.2,57720.8,56340.6,39756.5,19463.0,27370.2,17237.5,nan,nan,23698.7,29912.4,nan,nan,40679.3,25494.8,nan,nan
11-12-2020,1242496.6,137507.5,82035.5,93934.7,205024.4,83015.0,81580.2,41615.5,81643.1,44698.3,113969.0,32274.7,74396.5,43595.3,162953.9,225261.1,179596.6,69370.3,9606.0,181077.6,152365.5,51183.2,65137.1,38760.9,23203.8,26671.6,12616.3,nan,nan,23275.8,27062.7,nan,nan,40272.9,23274.8,nan,nan
12-12-2020,1177359.8,129179.6,80104.9,91972.6,193039.1,82857.9,75873.0,40713.0,84007.1,44041.0,117808.7,32615.2,67285.3,44678.9,157367.6,207737.4,168362.9,61682.7,9978.1,176056.0,130226.7,44575.8,62404.4,36835.3,22883.6,23711.3,12479.8,nan,nan,20359.0,28271.4,nan,nan,37393.1,24674.1,nan,nan
13-12-2020,1169198.8,125822.8,80649.5,90787.5,200220.8,84227.9,74579.8,40530.6,86522.9,43387.4,123646.2,31932.1,72094.0,43409.8,157193.8,209661.6,155879.2,63412.0,7963.1,174144.8,131626.9,48371.7,52208.3,36993.8,19974.4,23339.5,12229.7,nan,nan,19948.4,28268.4,nan,nan,35721.3,20609.5,nan,nan
14-12-2020,1215026.2,136534.4,80781.6,92558.0,197452.8,82613.3,74346.5,41061.1,85894.9,43587.8,119338.7,33106.1,68937.3,44000.0,157143.0,224510.5,166132.9,66611.9,11886.9,188215.3,135597.2,51589.4,73484.9,38096.9,21258.0,26596.3,18149.4,nan,nan,22748.5,31335.4,nan,nan,40472.0,23004.0,nan,nan
15-12-2020,1205716.9,133092.6,81727.1,93886.1,193496.3,85297.1,75921.1,43458.8,89375.1,43348.4,119432.8,33478.2,65969.3,42742.9,157923.9,216152.8,182700.5,65370.5,11110.3,176650.6,145940.4,55194.9,55757.2,39520.4,16969.7,25488.6,13779.2,nan,nan,23015.0,23813.3,nan,nan,42001.0,25242.0,nan,nan
16-12-2020,1226793.3,139181.5,83046.7,94867.1,191746.0,85286.6,77033.4,42784.0,87036.1,43630.6,125496.1,34287.2,71559.6,45465.4,154128.6,216247.1,200213.9,65774.6,9816.2,175296.7,145378.5,54744.4,54417.3,39979.2,15484.7,24986.5,12944.5,nan,nan,23111.5,23359.2,nan,nan,41109.1,24695.7,nan,nan
17-12-2020,1228236.7,132012.9,82490.7,92625.3,179303.0,83080.3,75469.5,42744.9,88604.6,42365.9,117920.4,34812.7,64787.5,42922.4,161041.5,217561.3,201187.2,61396.0,12616.3,177578.2,148612.0,51103.3,63782.6,37852.9,21550.4,24910.1,11306.2,nan,nan,22606.3,24689.8,nan,nan,41223.5,23349.2,nan,nan
18-12-2020,1207676.4,132145.8,83374.5,90104.6,168904.8,83413.6,75722.6,43541.5,89381.0,41863.0,113858.3,33773.1,62827.6,45020.4,153747.3,207040.9,207134.2,59330.3,12321.3,177197.0,145528.9,44843.7,64010.7,37681.5,24260.4,24159.2,11573.1,nan,nan,22071.0,26142.9,nan,nan,40228.1,25346.2,nan,nan
19-12-2020,1124972.6,116783.7,81300.7,83964.9,132208.6,78771.5,75933.0,40692.3,81187.2,39561.1,88477.6,32322.2,58483.6,37649.4,152823.5,190589.6,209132.3,55103.8,11967.7,165865.6,139030.6,41538.6,67712.2,33260.3,22528.3,21279.7,6513.2,nan,nan,19898.2,25584.6,nan,nan,35888.9,9978.7,nan,nan
20-12-2020,1095117.0,114520.7,78226.4,83781.5,126605.9,76368.6,69985.9,37841.9,72717.1,39172.7,80879.4,32074.6,70142.6,36521.4,143584.1,185349.8,206117.8,54666.6,11126.2,145729.4,146812.5,38593.8,64087.6,34507.1,20704.3,20618.8,7565.9,nan,nan,19330.0,22604.8,nan,nan,35974.2,10994.6,nan,nan
21-12-2020,1165733.8,125048.0,80443.1,91957.4,156509.1,82732.6,73693.2,39063.3,76115.4,42086.0,104397.3,33148.9,74964.1,45431.9,153360.9,207950.8,204978.5,61351.0,12557.1,158821.7,142263.0,47693.4,61862.1,37399.7,23501.3,22637.3,9894.7,nan,nan,22062.8,22322.2,nan,nan,35254.8,17546.7,nan,nan
22-12-2020,1159499.9,126967.4,82015.3,90309.6,141888.7,79852.6,70557.4,39519.8,66950.5,41716.5,106788.7,31959.8,63436.0,38957.0,146011.2,204671.5,210581.1,55663.9,16439.2,160372.2,143990.7,45735.0,62771.1,36574.6,25203.1,22540.4,8520.2,nan,nan,22070.3,18668.6,nan,nan,38982.1,19242.7,nan,nan
23-12-2020,1195800.7,129371.8,83367.1,92150.9,155136.8,76144.1,81480.4,38906.2,75353.4,42081.1,118916.7,32955.3,67557.8,37923.4,156008.3,209100.7,219540.5,57710.5,13649.4,160207.9,147555.6,47950.4,50261.6,37920.6,19538.5,21653.3,7961.4,nan,nan,21793.4,23479.8,nan,nan,37682.9,18173.1,nan,nan
24-12-2020,1123056.3,123965.3,80892.1,91295.2,122061.3,76374.8,75177.4,38517.9,69999.5,42691.5,99063.9,31135.4,59125.3,35806.3,160521.7,197087.5,227312.7,54721.7,11744.6,151860.1,131765.9,42032.8,51683.8,36323.7,21707.3,20241.1,4560.8,nan,nan,19471.9,11416.9,nan,nan,33451.4,14022.0,nan,nan
25-12-2020,1163398.9,128205.3,84772.9,94059.0,134244.5,78485.4,71629.6,39820.8,82609.9,42950.5,110895.2,33473.9,68469.3,39548.0,162846.7,202610.6,228516.8,56885.6,11874.1,149612.4,143823.5,45662.9,41280.2,34506.2,21254.4,19547.8,6382.7,nan,nan,17701.0,14083.0,nan,nan,29891.5,14118.8,nan,nan
26-12-2020,1157928.5,129016.2,81647.9,91158.4,123884.6,75623.9,75131.2,41710.3,75573.7,41998.4,104217.2,34171.3,61236.0,42785.6,158949.7,218716.7,222676.1,60401.2,12230.4,163838.3,142075.8,41913.3,58381.5,31305.5,25453.1,20550.4,3173.1,nan,nan,18104.4,9703.3,nan,nan,28760.3,12463.5,nan,nan
27-12-2020,1037651.0,120252.4,70307.2,86067.3,76465.5,74628.2,56709.7,43964.0,30348.2,43188.2,56868.1,32447.6,51216.7,38199.3,129372.8,203043.4,237984.6,49162.1,24934.5,157059.3,144610.7,48065.8,66246.4,28448.5,22037.8,20753.0,5646.5,nan,nan,18751.3,7327.8,nan,nan,34038.9,16703.0,nan,nan
28-12-2020,1173550.9,129122.1,80884.0,90415.9,131811.2,80384.5,76909.2,40643.7,71624.5,44033.4,106484.1,32009.6,70396.4,32952.6,152527.3,199544.4,236554.0,55972.3,17670.0,166862.4,145887.9,49147.7,58451.9,36626.1,18221.0,22957.5,9811.2,nan,nan,21121.0,14386.4,nan,nan,37390.0,23634.2,nan,nan
29-12-2020,1210911.5,129732.9,83477.7,93146.3,148788.6,81830.0,82139.7,39564.9,85060.9,44804.8,115621.0,32458.6,72388.9,41705.0,163770.9,200984.1,231308.8,58690.6,13309.0,165959.7,148421.3,51407.9,43819.6,35621.6,17306.9,22623.0,9744.4,nan,nan,21182.4,15266.8,nan,nan,38725.7,21348.7,nan,nan
30-12-2020,1231493.4,128828.1,82030.5,95670.8,157803.4,82631.6,82794.1,40420.5,86450.5,44104.5,117764.7,33108.5,86887.4,44439.7,157165.3,215604.5,223643.8,58985.9,13202.6,165723.9,148491.1,52352.1,39041.5,33982.0,30226.4,21938.5,12188.1,nan,nan,20711.4,13137.6,nan,nan,37718.5,18916.4,nan,nan
31-12-2020,1223833.9,131505.5,81734.4,97207.9,171740.5,82044.9,80631.7,39598.2,85663.1,44249.9,118339.9,32917.7,84490.8,44750.2,153705.9,208212.0,216020.8,55773.9,13111.2,164343.0,145949.5,48030.2,40495.3,34349.1,26486.0,21341.6,9316.2,nan,nan,18717.8,14349.6,nan,nan,36876.1,10602.4,nan,nan
