Date,Hour,Est price,Est volume,Demand -8,Demand -1,Demand 1,Demand 8
2014-07-13,16,-4176.97,-1251.39,1324.16,9374.23
2014-07-13,17,-4378.69,-1252.9,1364.35,9423.11
2014-07-13,18,-5443.44,-1363.7,1472.85,9212.81
2014-07-13,19,-6815.87,-1475.53,1272.74,8452.06
2014-07-13,20,-7416.26,-1388.83,1160.56,7918.96
2014-07-13,21,-6534.26,-1462.09,1329.19,8605.57
2014-07-13,22,-6547.41,-1464.83,1330.15,8665.31
2014-07-13,23,-4721.39,-1234.78,1380.62,9168.35
2014-07-14,0,-3223.28,-868.2,943.86,8919.89
2014-07-14,1,-1975.2,-577.03,634.42,8515.29
2014-07-14,2,-1404.17,-222.24,222.24,7057.97
2014-07-14,3,-1256.63,-196.4,229.5,5550.74
2014-07-14,4,-1180.53,-184.53,212.71,4813.27
2014-07-14,5,-2562.45,-653.38,881.76,8865.41
2014-07-14,6,-6809.34,-1830.82,1283.99,9025.85
2014-07-14,7,-8557.56,-1266.46,1227.69,7575.02
2014-07-14,8,-9670.59,-1297.26,1298.45,6682.95
2014-07-14,9,-10151.44,-1318.71,1327.11,6151.32
2014-07-14,10,-10419.71,-1328.64,1330.51,5870.46
2014-07-14,11,-10288.96,-1328.57,1332.55,5991.49
2014-07-14,12,-9902.79,-1317.8,1336.15,6711.49
2014-07-14,13,-9146.52,-1282.36,1302.57,7476.63
2014-07-14,14,-8484.52,-1413.38,1287.94,8015.23
2014-07-14,15,-8013.17,-1837.8,1286.63,8539.11
2014-07-14,16,-8031.28,-1786.01,1298.86,8488.98
2014-07-14,17,-9326.36,-1294.14,1302.06,7273.29
2014-07-14,18,-9181.11,-1271.98,1313.64,7369.01
2014-07-14,19,-9039.65,-1226.58,1280.95,7485.91
2014-07-14,20,-8501.92,-1375.24,1228.14,8016.89
2014-07-14,21,-8250.04,-1548.87,1231.62,8343.4
2014-07-14,22,-8041.4,-1574.01,1302.6,8535.5
2014-07-14,23,-6786.9,-1750.04,1561.4,9548.38
2014-07-15,0,-4795.52,-1150.92,1166.59,8696.87
2014-07-15,1,-3968.68,-814.44,1153.48,8829.12
2014-07-15,2,-3322.0,-801.04,835.65,8674.06
2014-07-15,3,-3228.72,-772.85,850.88,8704.9
2014-07-15,4,-3356.69,-815.64,833.88,8744.59
2014-07-15,5,-4410.96,-970.89,1222.55,9100.92
2014-07-15,6,-6154.08,-1420.46,1241.94,9368.97
2014-07-15,7,-7545.07,-1232.49,1242.89,7766.25
2014-07-15,8,-8181.07,-1236.58,1115.02,6661.06
2014-07-15,9,-8549.15,-1189.03,1149.4,6348.44
2014-07-15,10,-8668.4,-1167.82,1150.33,6321.6
2014-07-15,11,-8609.75,-1173.48,1154.4,6382.38
2014-07-15,12,-8609.05,-1223.15,1218.22,6807.93
2014-07-15,13,-8523.75,-1234.93,1224.39,7053.91
2014-07-15,14,-8422.04,-1288.88,1313.18,7327.82
2014-07-15,15,-8392.15,-1327.85,1270.73,7715.35
2014-07-15,16,-8334.33,-1298.15,1212.64,7759.29
2014-07-15,17,-8777.95,-1219.4,1138.67,7272.69
2014-07-15,18,-8279.01,-1283.35,1137.09,7343.3
2014-07-15,19,-8243.82,-1267.73,1122.75,7173.16
2014-07-15,20,-7798.26,-1261.01,1208.26,7596.66
2014-07-15,21,-8016.35,-1255.95,1152.85,7787.25
2014-07-15,22,-7815.78,-1228.35,1192.84,8132.66
2014-07-15,23,-7073.82,-1194.03,1178.66,9122.03
2014-07-16,0,-4896.96,-1149.87,1178.34,9202.18
2014-07-16,1,-4286.5,-979.8,1191.78,9125.66
2014-07-16,2,-4040.32,-947.91,1182.87,9158.07
2014-07-16,3,-3639.78,-944.15,1037.71,8872.35
2014-07-16,4,-3517.63,-928.39,990.49,8852.4
2014-07-16,5,-4263.75,-971.37,1221.33,9253.76
2014-07-16,6,-6624.06,-1224.89,1026.3,9096.38
2014-07-16,7,-7902.61,-1214.12,1196.72,8016.15
2014-07-16,8,-8592.04,-1259.39,1271.25,7318.37
2014-07-16,9,-8927.9,-1287.26,1288.67,6926.72
2014-07-16,10,-9153.38,-1286.83,1274.97,6619.05
2014-07-16,11,-9192.38,-1278.6,1269.75,6567.29
2014-07-16,12,-9239.33,-1289.58,1268.52,6488.31
2014-07-16,13,-9167.45,-1277.88,1264.98,6660.66
2014-07-16,14,-9011.5,-1282.36,1278.21,6935.24
2014-07-16,15,-8819.01,-1264.12,1274.96,7191.57
2014-07-16,16,-8954.12,-1269.87,1272.78,7060.54
2014-07-16,17,-9021.48,-1272.81,1274.22,7129.41
2014-07-16,18,-8833.31,-1246.72,1246.57,7186.46
2014-07-16,19,-8605.97,-1221.0,1210.64,7150.0
2014-07-16,20,-8399.56,-1211.34,1182.74,7235.46
2014-07-16,21,-8225.92,-1194.54,1189.84,7627.0
2014-07-16,22,-8113.73,-1166.77,1191.27,7775.38
2014-07-16,23,-7584.56,-1159.22,1183.13,8518.45
2014-07-17,0,-5269.52,-1645.49,1496.07,8287.56
2014-07-17,1,-4524.66,-1417.96,1723.69,9054.21
2014-07-17,2,-4314.58,-1230.46,1614.22,9069.15
2014-07-17,3,-3995.04,-1050.12,1619.87,9208.66
2014-07-17,4,-3938.42,-1009.69,1615.04,9268.0
2014-07-17,5,-4983.04,-1565.7,1609.88,8926.83
2014-07-17,6,-7122.7,-1414.94,1085.13,8279.66
2014-07-17,7,-7996.23,-1230.68,1242.48,7557.38
2014-07-17,8,-8903.83,-1256.17,1405.4,6938.67
2014-07-17,9,-9205.24,-1338.36,1438.66,6756.92
2014-07-17,10,-9550.3,-1423.97,1434.47,6383.94
2014-07-17,11,-9625.97,-1424.86,1399.13,6266.16
2014-07-17,12,-9541.67,-1414.78,1418.14,6345.8
2014-07-17,13,-9559.3,-1433.31,1437.74,6463.42
2014-07-17,14,-9413.49,-1397.48,1447.51,6611.31
2014-07-17,15,-9097.16,-1308.94,1419.16,6973.72
2014-07-17,16,-9190.79,-1332.05,1435.7,6887.45
2014-07-17,17,-9082.59,-1296.58,1418.28,7029.44
2014-07-17,18,-8969.06,-1256.89,1340.97,7069.92
2014-07-17,19,-8825.75,-1239.9,1350.24,7119.71
2014-07-17,20,-8031.11,-1206.16,1252.97,7564.62
2014-07-17,21,-7862.4,-1212.13,1228.29,7475.82
2014-07-17,22,-7733.02,-1090.01,1116.92,7676.74
2014-07-17,23,-6977.28,-1673.76,1067.85,8487.7
2014-07-18,0,-5675.19,-1639.4,1431.91,7989.93
2014-07-18,1,-4934.64,-1416.6,1638.57,8490.59
2014-07-18,2,-4532.05,-1176.51,1632.26,8694.69
2014-07-18,3,-4271.92,-1043.19,1650.36,8722.14
2014-07-18,4,-4204.75,-1011.34,1655.11,8728.05
2014-07-18,5,-5125.0,-1474.64,1659.41,8443.22
2014-07-18,6,-7182.4,-1769.96,1025.65,8279.88
2014-07-18,7,-8127.76,-1239.02,1187.05,7241.28
2014-07-18,8,-8892.02,-1221.99,1264.35,6549.99
2014-07-18,9,-9323.12,-1242.18,1256.09,6133.48
2014-07-18,10,-9579.1,-1254.79,1257.19,5862.29
2014-07-18,11,-9493.3,-1254.52,1258.58,5898.09
2014-07-18,12,-9288.98,-1220.25,1222.7,6385.43
2014-07-18,13,-9065.69,-1207.02,1220.48,6695.84
2014-07-18,14,-8960.35,-1206.64,1187.49,6780.4
2014-07-18,15,-8780.54,-1202.32,1205.85,6953.12
2014-07-18,16,-8842.01,-1198.78,1162.43,6912.89
2014-07-18,17,-8713.25,-1201.57,1152.26,7013.4
2014-07-18,18,-8502.63,-1201.58,1120.24,6956.58
2014-07-18,19,-8252.74,-1162.1,1129.75,7136.38
2014-07-18,20,-7893.23,-1137.71,1135.19,7453.85
2014-07-18,21,-7553.68,-1211.91,1118.6,7718.02
2014-07-18,22,-7646.57,-1158.34,1049.99,7800.56
2014-07-18,23,-6838.25,-1721.19,1159.76,8729.48
2014-07-19,0,-5530.62,-1362.99,1166.46,7764.29
2014-07-19,1,-4392.81,-1293.74,1353.49,8567.63
2014-07-19,2,-4076.64,-1236.22,1458.51,8992.42
2014-07-19,3,-3700.49,-976.85,1329.26,9149.52
2014-07-19,4,-3643.82,-940.75,1330.83,9148.68
2014-07-19,5,-3384.2,-791.71,1336.08,9249.55
2014-07-19,6,-4149.73,-1268.65,1398.08,9507.19
2014-07-19,7,-5254.65,-1460.0,1397.18,9871.61
2014-07-19,8,-6005.51,-1436.97,1316.21,9216.64
2014-07-19,9,-6288.96,-1446.43,1305.49,9170.61
2014-07-19,10,-6143.66,-1448.45,1320.79,9258.75
2014-07-19,11,-5667.28,-1447.91,1372.44,9656.96
2014-07-19,12,-5146.81,-1433.26,1421.92,10049.37
2014-07-19,13,-4867.15,-1348.86,1431.39,10138.44
2014-07-19,14,-4599.19,-1218.16,1411.88,10119.05
2014-07-19,15,-4919.74,-1399.85,1515.08,10109.61
2014-07-19,16,-4777.28,-1288.31,1430.49,10016.59
2014-07-19,17,-5752.67,-1450.97,1351.37,9471.59
2014-07-19,18,-7330.44,-1303.32,1287.59,8204.79
2014-07-19,19,-7634.11,-1294.6,1156.49,8035.02
