Month,Hour,Weekend,s -10,s -4,s -1,s 0,s 1,s 3,s 5,s 8,s 12,s 15,s 19,s 22,s 24,s 26,s 28,s 30,s 32,s 35,s 39,s 42,s 46,s 51,s 56,s 66,s 75,s 105,s 165,s 210
4,18,1,0.983155,0.981838,0.981671,0.981645,0.975071,0.973882,0.975649,0.976674,0.977891,0.97848,0.980174,0.979639,0.980116,0.980276,0.979859,0.981473,0.98255,0.982461,0.981173,0.979107,0.981481,0.982247,0.983619,0.984416,0.984525,0.984436,0.984209,0.983855
4,19,1,0.978315,0.977234,0.977239,0.977394,0.971063,0.970078,0.971707,0.972918,0.974696,0.975703,0.977484,0.977238,0.979318,0.979909,0.979448,0.981028,0.982241,0.982558,0.981373,0.979058,0.981453,0.982026,0.983168,0.983886,0.983955,0.983949,0.983684,0.983317
4,20,1,0.96315,0.962818,0.963135,0.963669,0.959053,0.960142,0.96226,0.963757,0.965843,0.967078,0.968468,0.968343,0.969947,0.971111,0.970919,0.972744,0.9743,0.974889,0.974485,0.97272,0.975979,0.976641,0.977649,0.978541,0.978622,0.978666,0.978403,0.978142
4,21,1,0.960813,0.961678,0.962813,0.963722,0.960468,0.962758,0.965875,0.967238,0.96886,0.969392,0.970669,0.970897,0.971877,0.972756,0.972264,0.974061,0.97536,0.975958,0.975997,0.974433,0.97738,0.977898,0.979062,0.979938,0.980067,0.97997,0.979684,0.979439
4,22,1,0.961757,0.96267,0.96391,0.964939,0.96209,0.964494,0.967654,0.968949,0.970702,0.971417,0.97163,0.972275,0.973921,0.975779,0.975403,0.977126,0.978759,0.980001,0.980975,0.980166,0.983072,0.983954,0.984942,0.985235,0.985335,0.985081,0.984688,0.984394
4,23,1,0.963171,0.96386,0.96522,0.965977,0.963111,0.965329,0.967807,0.968959,0.970698,0.971302,0.971898,0.97163,0.97422,0.975668,0.975358,0.976892,0.978851,0.9796,0.980752,0.979541,0.982177,0.983374,0.984686,0.984886,0.985008,0.985129,0.984819,0.984533
5,0,1,0.970913,0.973145,0.974202,0.9745,0.974736,0.977971,0.979887,0.981508,0.981645,0.982581,0.983118,0.984827,0.985293,0.985652,0.985032,0.985119,0.98405,0.98531,0.986801,0.987954,0.989511,0.991236,0.990544,0.991125,0.990872,0.990328,0.98948,0.989144
5,1,1,0.974365,0.976168,0.977024,0.977186,0.976849,0.979335,0.981154,0.982853,0.983001,0.983885,0.984237,0.98597,0.986402,0.986465,0.985945,0.986134,0.985447,0.986675,0.987287,0.988001,0.988851,0.990707,0.99004,0.990539,0.990184,0.989817,0.988911,0.988554
5,2,1,0.977307,0.978873,0.97949,0.979649,0.978737,0.980898,0.982518,0.984101,0.984056,0.985054,0.985155,0.98684,0.987144,0.987183,0.986763,0.987248,0.986564,0.987528,0.988037,0.988739,0.989625,0.991379,0.990755,0.991245,0.990985,0.990625,0.989744,0.989361
5,3,1,0.978142,0.979404,0.980006,0.980042,0.978761,0.980772,0.982269,0.983863,0.983761,0.984607,0.98459,0.986299,0.986664,0.986784,0.986403,0.986869,0.986325,0.987032,0.987752,0.988563,0.989514,0.991222,0.990602,0.991112,0.990832,0.990439,0.989572,0.989213
5,4,1,0.972844,0.974109,0.974718,0.974881,0.973269,0.976273,0.977848,0.979639,0.980395,0.981651,0.980797,0.982392,0.982755,0.982923,0.982697,0.983242,0.982975,0.984204,0.986124,0.987638,0.989939,0.991846,0.99137,0.992118,0.991919,0.991396,0.990598,0.990276
5,5,1,0.974611,0.975377,0.9756,0.97579,0.972865,0.975279,0.976479,0.978163,0.978979,0.980202,0.980846,0.982427,0.982562,0.983392,0.983013,0.983652,0.983721,0.985459,0.987746,0.988905,0.990661,0.993115,0.993673,0.995018,0.99512,0.995217,0.99452,0.994226
5,6,1,0.975619,0.975313,0.975092,0.974962,0.970107,0.970897,0.970843,0.972214,0.972201,0.97283,0.973782,0.976884,0.976115,0.9765,0.976951,0.977052,0.976498,0.978463,0.980816,0.980998,0.984657,0.987492,0.988193,0.989527,0.989896,0.990739,0.990267,0.989872
5,7,1,0.964058,0.962543,0.961707,0.961461,0.955901,0.958013,0.958282,0.959819,0.960187,0.961992,0.963636,0.966705,0.965798,0.967067,0.967949,0.968883,0.967917,0.969831,0.972771,0.974517,0.978793,0.982853,0.984671,0.986225,0.986425,0.986725,0.986276,0.985884
5,8,1,0.971278,0.969899,0.969004,0.968645,0.964771,0.9671,0.967224,0.968408,0.968267,0.969981,0.970971,0.973048,0.971977,0.972531,0.973171,0.974022,0.972214,0.973238,0.975205,0.976715,0.980693,0.984538,0.986588,0.987873,0.98792,0.987949,0.987455,0.987053
5,9,1,0.975403,0.97399,0.973091,0.972831,0.969206,0.971605,0.972287,0.973473,0.973531,0.974664,0.976011,0.978148,0.976793,0.977268,0.977808,0.978077,0.97627,0.977439,0.978001,0.978707,0.981847,0.98562,0.987583,0.988842,0.988897,0.988995,0.988485,0.98805
5,10,1,0.973186,0.97195,0.971271,0.971198,0.968238,0.971162,0.97229,0.973532,0.97368,0.974881,0.976199,0.978131,0.976747,0.977237,0.97795,0.978202,0.976418,0.977296,0.977968,0.978496,0.982005,0.985795,0.987624,0.988958,0.988915,0.988882,0.98834,0.987891
5,11,1,0.972641,0.97131,0.970671,0.970707,0.968647,0.972324,0.973556,0.974628,0.974678,0.97574,0.977095,0.979162,0.977661,0.978009,0.978486,0.978533,0.976828,0.977935,0.978698,0.979102,0.983019,0.986891,0.988626,0.989868,0.989707,0.989429,0.988871,0.988458
5,12,1,0.975621,0.97413,0.973418,0.973423,0.97159,0.97542,0.976753,0.977795,0.9779,0.979333,0.980682,0.98278,0.981284,0.981752,0.981676,0.981704,0.979988,0.981162,0.981784,0.981794,0.985676,0.989407,0.991103,0.992145,0.991922,0.991724,0.991008,0.990608
5,13,1,0.981619,0.980048,0.97927,0.979206,0.97746,0.980793,0.981908,0.982907,0.98297,0.984304,0.985587,0.987518,0.985901,0.986246,0.98602,0.985873,0.984033,0.985318,0.985924,0.985816,0.989508,0.992987,0.99446,0.995579,0.9953,0.994946,0.994319,0.993909
5,14,1,0.978632,0.977612,0.976925,0.976988,0.975742,0.979106,0.980337,0.981376,0.981547,0.983177,0.983623,0.985389,0.983667,0.984033,0.983704,0.983593,0.981695,0.982833,0.983711,0.983585,0.987364,0.990393,0.991725,0.992781,0.992552,0.992325,0.991781,0.991382
5,15,1,0.974083,0.973201,0.972643,0.972787,0.972084,0.975731,0.977264,0.978416,0.978462,0.979947,0.980375,0.981819,0.980092,0.980271,0.979875,0.979607,0.977475,0.978165,0.978749,0.978229,0.981763,0.984825,0.986072,0.987006,0.986889,0.986715,0.986201,0.985853
5,16,1,0.974077,0.973542,0.973048,0.973275,0.972809,0.976363,0.978038,0.979322,0.979278,0.980748,0.981153,0.982588,0.980749,0.980599,0.98008,0.979837,0.977527,0.978079,0.978628,0.977786,0.981243,0.984267,0.985464,0.986375,0.986185,0.986039,0.985495,0.985125
5,17,1,0.977265,0.977022,0.97644,0.976652,0.976019,0.979361,0.981064,0.982717,0.982766,0.984245,0.985061,0.987006,0.984804,0.984355,0.983652,0.983466,0.981075,0.981662,0.981528,0.980637,0.983734,0.986692,0.987921,0.988638,0.988272,0.988076,0.987618,0.987323
5,18,1,0.985273,0.984736,0.984177,0.984299,0.983289,0.986088,0.987463,0.989426,0.989265,0.99046,0.991243,0.993073,0.990958,0.990361,0.989495,0.989381,0.986884,0.986975,0.986159,0.984463,0.987516,0.990269,0.991576,0.992452,0.992062,0.991729,0.991135,0.99085
5,19,1,0.983168,0.982751,0.982415,0.982733,0.98217,0.985104,0.986891,0.989447,0.989766,0.991424,0.993068,0.994879,0.993296,0.992664,0.991748,0.991486,0.98891,0.988792,0.988259,0.986336,0.989156,0.991711,0.992844,0.993798,0.993451,0.993283,0.992726,0.992425
5,20,1,0.972927,0.97325,0.973344,0.973923,0.974824,0.978406,0.980533,0.983227,0.983667,0.985567,0.98659,0.988634,0.986989,0.986643,0.986081,0.986004,0.983459,0.983305,0.984021,0.983146,0.986235,0.988842,0.990085,0.990973,0.990623,0.990341,0.989793,0.989421
5,21,1,0.970429,0.972066,0.97289,0.973498,0.974742,0.979778,0.98257,0.985231,0.985473,0.98656,0.987088,0.989146,0.987451,0.986982,0.986199,0.98608,0.983352,0.983269,0.98378,0.982998,0.985314,0.987421,0.988581,0.98972,0.989448,0.989152,0.98864,0.988322
5,22,1,0.970377,0.972351,0.97332,0.974145,0.975442,0.9812,0.984365,0.986947,0.987497,0.988842,0.989363,0.991924,0.990124,0.990597,0.989731,0.98942,0.987126,0.986653,0.986553,0.985889,0.988574,0.990255,0.991068,0.992177,0.991903,0.99126,0.990789,0.990565
5,23,1,0.972691,0.974783,0.975681,0.97656,0.977586,0.982726,0.985229,0.986885,0.987093,0.988534,0.989818,0.991992,0.990441,0.990621,0.98959,0.989748,0.987801,0.987777,0.987705,0.987962,0.990089,0.991323,0.992054,0.992943,0.992652,0.992062,0.991541,0.991293
6,0,1,0.977923,0.977541,0.978046,0.978196,0.975222,0.977011,0.977138,0.978379,0.97925,0.978668,0.979521,0.980095,0.981868,0.986634,0.988953,0.992532,0.993033,0.994146,0.994361,0.99251,0.993396,0.994813,0.995968,0.996811,0.997154,0.996794,0.996282,0.996221
6,1,1,0.983171,0.982596,0.982835,0.982866,0.979371,0.980253,0.980356,0.981486,0.982275,0.981109,0.98168,0.982152,0.98376,0.988486,0.990554,0.993914,0.99398,0.995073,0.994783,0.992692,0.99336,0.994716,0.99588,0.996795,0.997142,0.996756,0.99624,0.996151
6,2,1,0.983167,0.982718,0.982936,0.982946,0.979231,0.979717,0.979357,0.980276,0.981523,0.980374,0.980867,0.981164,0.982504,0.9875,0.98956,0.992913,0.993199,0.99422,0.993805,0.99179,0.992415,0.993808,0.994899,0.995881,0.996222,0.995944,0.995448,0.995363
6,3,1,0.983367,0.982939,0.98319,0.983164,0.979223,0.979336,0.978691,0.979615,0.980707,0.979494,0.979916,0.980245,0.981635,0.986561,0.988672,0.992117,0.992545,0.993396,0.993093,0.991043,0.991811,0.993069,0.9942,0.995237,0.995603,0.995385,0.994969,0.994905
6,4,1,0.977587,0.9773,0.977642,0.977716,0.973937,0.973943,0.973219,0.97433,0.975862,0.974579,0.975176,0.975672,0.977132,0.982394,0.984717,0.988451,0.989407,0.990523,0.99071,0.98882,0.990253,0.992395,0.993729,0.994897,0.995408,0.995863,0.995688,0.99568
6,5,1,0.983582,0.983036,0.983233,0.983116,0.976723,0.975839,0.97513,0.976076,0.978462,0.977682,0.978617,0.978221,0.978973,0.984233,0.986619,0.990637,0.99172,0.993062,0.993111,0.991396,0.992913,0.995047,0.99643,0.997682,0.998367,0.999617,0.999851,0.999883
6,6,1,0.982783,0.981979,0.981926,0.981454,0.973353,0.971189,0.969881,0.970152,0.972006,0.96986,0.970269,0.969707,0.971559,0.976221,0.976575,0.979819,0.981354,0.983118,0.984035,0.982383,0.983069,0.985866,0.988021,0.990304,0.991075,0.992373,0.992876,0.99289
6,7,1,0.96334,0.960932,0.960072,0.959341,0.948284,0.947468,0.946799,0.947274,0.947868,0.945586,0.946857,0.946748,0.949023,0.955198,0.957073,0.960977,0.963572,0.967164,0.969389,0.968877,0.972543,0.976811,0.979638,0.982418,0.983197,0.983588,0.983578,0.983608
6,8,1,0.968086,0.965463,0.964308,0.96333,0.954064,0.953688,0.95267,0.952787,0.952945,0.950985,0.952245,0.952687,0.95506,0.96115,0.963284,0.967521,0.970049,0.973684,0.976136,0.975211,0.978262,0.983043,0.98595,0.988548,0.989296,0.989619,0.989469,0.989463
6,9,1,0.972989,0.970581,0.969591,0.96859,0.959397,0.959989,0.959715,0.960054,0.960717,0.959097,0.960513,0.960785,0.962931,0.968412,0.97013,0.973926,0.975696,0.979385,0.981207,0.980341,0.982863,0.987981,0.990344,0.992161,0.992741,0.993055,0.992766,0.992649
6,10,1,0.971657,0.969438,0.968527,0.967607,0.958977,0.959981,0.960091,0.96075,0.961618,0.960235,0.96198,0.962463,0.964444,0.969841,0.971466,0.975119,0.976809,0.980353,0.98199,0.980836,0.983243,0.988509,0.990831,0.992709,0.993348,0.993521,0.993215,0.993133
6,11,1,0.971795,0.96962,0.968809,0.967833,0.959572,0.960737,0.960917,0.961616,0.962571,0.961424,0.963364,0.963918,0.965329,0.970622,0.972222,0.975955,0.977702,0.981244,0.982809,0.981789,0.984161,0.989593,0.991888,0.99375,0.994373,0.99465,0.994435,0.994353
6,12,1,0.971818,0.970212,0.969568,0.968576,0.960714,0.961937,0.962393,0.963367,0.964426,0.963388,0.965493,0.966251,0.967547,0.972637,0.974036,0.978045,0.979886,0.983213,0.984294,0.983338,0.985922,0.991178,0.993518,0.995295,0.995924,0.996315,0.996089,0.996028
6,13,1,0.976324,0.974954,0.974364,0.973466,0.965264,0.96632,0.966591,0.967529,0.968769,0.967752,0.969749,0.970318,0.971311,0.976231,0.9776,0.981576,0.983283,0.986375,0.987493,0.986427,0.988957,0.994063,0.996234,0.997896,0.998612,0.998956,0.998811,0.998711
6,14,1,0.98026,0.979035,0.978338,0.977395,0.969136,0.970089,0.970358,0.971401,0.972566,0.971612,0.973486,0.973742,0.974561,0.979267,0.980247,0.98405,0.985904,0.98876,0.990018,0.989066,0.991264,0.996052,0.998181,0.99982,1.00047,1.00085,1.0007,1.00059
6,15,1,0.975858,0.974761,0.974056,0.973411,0.965516,0.966694,0.967056,0.967998,0.9691,0.967899,0.969266,0.968422,0.968542,0.972735,0.973488,0.977025,0.978664,0.981347,0.982727,0.981824,0.983961,0.988222,0.990256,0.991999,0.992675,0.993105,0.993058,0.993026
6,16,1,0.967473,0.966659,0.966071,0.965845,0.959339,0.961342,0.961752,0.962802,0.964092,0.963065,0.964625,0.96407,0.964396,0.96838,0.969022,0.972494,0.973972,0.976483,0.978006,0.977105,0.979493,0.98353,0.985538,0.987215,0.987932,0.988332,0.98834,0.988254
6,17,1,0.971147,0.970093,0.969581,0.969383,0.962487,0.964702,0.964826,0.965948,0.967234,0.966028,0.967546,0.968003,0.968395,0.971933,0.972507,0.975839,0.977344,0.97977,0.980734,0.979897,0.982019,0.985831,0.987699,0.98921,0.98988,0.990355,0.990371,0.990315
6,18,1,0.981072,0.979234,0.978498,0.978052,0.971015,0.973377,0.973618,0.974815,0.975824,0.974862,0.976787,0.976922,0.976878,0.979988,0.980457,0.982936,0.983915,0.986035,0.986429,0.985129,0.9871,0.990411,0.992132,0.993544,0.994095,0.994424,0.99436,0.994291
6,19,1,0.982393,0.980464,0.979747,0.979252,0.972342,0.974914,0.975271,0.976466,0.977632,0.976593,0.978366,0.978421,0.978566,0.981803,0.982433,0.984858,0.985626,0.987391,0.987638,0.986179,0.987616,0.99068,0.992433,0.993863,0.994431,0.994772,0.994725,0.994615
6,20,1,0.969237,0.967679,0.967392,0.967589,0.962947,0.966158,0.966997,0.968414,0.969883,0.969048,0.970001,0.969946,0.970389,0.974085,0.975306,0.978145,0.979585,0.981586,0.982219,0.980702,0.982345,0.985371,0.987095,0.988542,0.989188,0.989508,0.989539,0.989488
6,21,1,0.965946,0.965243,0.9653,0.965786,0.962463,0.966072,0.966951,0.9685,0.970074,0.968142,0.969339,0.968858,0.96935,0.97274,0.974061,0.97752,0.97952,0.981415,0.982288,0.98134,0.983612,0.986502,0.987708,0.989115,0.98974,0.989946,0.989871,0.989829
6,22,1,0.969917,0.969341,0.96941,0.970071,0.966932,0.970932,0.972069,0.973601,0.97491,0.97302,0.974599,0.973695,0.973044,0.975869,0.978626,0.98248,0.983987,0.985272,0.985476,0.983649,0.98651,0.989716,0.991001,0.992243,0.992611,0.992462,0.992335,0.992346
6,23,1,0.974768,0.974564,0.974779,0.975489,0.971717,0.97504,0.97565,0.976998,0.977784,0.976075,0.977357,0.976595,0.975609,0.978163,0.980928,0.984731,0.986245,0.987485,0.98773,0.986129,0.988805,0.992014,0.993235,0.994146,0.994461,0.994282,0.994097,0.994125
7,0,1,0.985293,0.985486,0.986356,0.987523,0.982204,0.984261,0.9855,0.986067,0.986119,0.98429,0.982297,0.979925,0.977932,0.978862,0.978856,0.980699,0.983376,0.983214,0.986045,0.989196,0.990222,0.987307,0.988089,0.991668,0.992213,0.992344,0.9914,0.991206
7,1,1,0.988279,0.988258,0.989213,0.990155,0.984222,0.985425,0.986532,0.986955,0.987131,0.985209,0.983237,0.980781,0.978875,0.979413,0.979383,0.9818,0.984146,0.982937,0.985581,0.988739,0.989648,0.986622,0.987296,0.991032,0.991346,0.991237,0.990302,0.990088
7,2,1,0.988831,0.988807,0.989573,0.990386,0.9842,0.984813,0.985639,0.985842,0.985818,0.98386,0.981792,0.979304,0.977231,0.977798,0.978493,0.98089,0.983279,0.982126,0.984598,0.987774,0.988798,0.985901,0.986684,0.99042,0.990738,0.990702,0.989742,0.989539
7,3,1,0.98927,0.989161,0.989944,0.990819,0.984519,0.98479,0.985581,0.985794,0.985676,0.983674,0.981472,0.978863,0.976633,0.977359,0.978009,0.980395,0.982796,0.981696,0.984291,0.987456,0.988452,0.985561,0.986309,0.990021,0.990254,0.990396,0.989431,0.989223
7,4,1,0.990959,0.990863,0.991606,0.992488,0.98598,0.985852,0.986469,0.986599,0.986465,0.984299,0.981842,0.97903,0.976631,0.977101,0.977617,0.97975,0.981932,0.980482,0.983049,0.986278,0.987279,0.98467,0.985805,0.98973,0.990079,0.990725,0.989902,0.989706
7,5,1,0.990868,0.990598,0.991174,0.991781,0.985469,0.984908,0.985273,0.985463,0.985129,0.982802,0.980317,0.977033,0.974064,0.974196,0.974795,0.976987,0.979367,0.978619,0.981737,0.985297,0.986221,0.983778,0.984949,0.988895,0.989383,0.990373,0.989842,0.989809
7,6,1,0.989899,0.989251,0.989139,0.988969,0.979451,0.977524,0.976654,0.976806,0.977434,0.974383,0.97093,0.968086,0.964897,0.967526,0.966813,0.9676,0.969196,0.96861,0.973049,0.977279,0.977822,0.974202,0.97507,0.979598,0.980341,0.981619,0.981541,0.981507
7,7,1,0.973847,0.971732,0.971103,0.970649,0.958321,0.955967,0.955563,0.955322,0.955924,0.95356,0.950837,0.948192,0.945598,0.948472,0.948161,0.948638,0.950724,0.954019,0.958946,0.96394,0.964619,0.961271,0.962794,0.969165,0.970405,0.972155,0.972235,0.972304
7,8,1,0.965985,0.963881,0.96334,0.963067,0.951715,0.950682,0.951961,0.952598,0.951799,0.950221,0.94812,0.945781,0.943186,0.946038,0.945762,0.945997,0.947771,0.951851,0.957921,0.963104,0.963728,0.96119,0.963635,0.970335,0.971534,0.972867,0.972821,0.972879
7,9,1,0.966967,0.965079,0.964628,0.964531,0.953368,0.953028,0.954565,0.955311,0.954068,0.952283,0.950035,0.948278,0.945932,0.948991,0.948838,0.948501,0.950959,0.955271,0.960271,0.965086,0.965882,0.963959,0.966341,0.973114,0.974275,0.974857,0.974516,0.974531
7,10,1,0.968247,0.966724,0.966374,0.966394,0.955273,0.954948,0.956368,0.957172,0.955737,0.953861,0.951792,0.950266,0.948154,0.951199,0.950932,0.9504,0.95283,0.956812,0.96192,0.966605,0.967877,0.965888,0.967766,0.974405,0.975601,0.976287,0.976077,0.976016
7,11,1,0.969461,0.968073,0.967766,0.967774,0.956779,0.956591,0.958112,0.959,0.957529,0.955582,0.953348,0.951798,0.949655,0.952547,0.952273,0.951801,0.954159,0.957987,0.962785,0.967555,0.969072,0.967103,0.968808,0.975081,0.976205,0.976716,0.976542,0.976496
7,12,1,0.973755,0.97297,0.972866,0.973085,0.961335,0.9613,0.96276,0.963622,0.962195,0.960192,0.957952,0.956223,0.953955,0.956762,0.956062,0.955902,0.957778,0.960804,0.965792,0.970621,0.972143,0.97015,0.971834,0.977791,0.978814,0.979449,0.979339,0.979274
7,13,1,0.979715,0.979112,0.978938,0.979022,0.967339,0.967325,0.968848,0.969623,0.968155,0.966045,0.963665,0.962062,0.959532,0.961808,0.960794,0.960725,0.962273,0.965204,0.970104,0.974815,0.976199,0.974005,0.975602,0.981381,0.982369,0.982984,0.982903,0.982797
7,14,1,0.983581,0.982942,0.982668,0.982812,0.97137,0.971259,0.972908,0.973789,0.97251,0.97036,0.968073,0.966232,0.963644,0.965654,0.964558,0.964249,0.965381,0.968186,0.972763,0.977173,0.978364,0.975871,0.977251,0.982754,0.983834,0.984424,0.98433,0.984198
7,15,1,0.987249,0.986692,0.986426,0.986632,0.975386,0.975011,0.976572,0.977394,0.976063,0.973818,0.97133,0.96936,0.966806,0.968537,0.96729,0.966341,0.9673,0.969687,0.973811,0.977872,0.978793,0.976047,0.977049,0.982038,0.983147,0.983548,0.983394,0.983243
7,16,1,0.990063,0.989446,0.989002,0.989156,0.978229,0.977815,0.979407,0.980063,0.978943,0.976482,0.97379,0.97173,0.96903,0.970671,0.968978,0.967835,0.968673,0.971125,0.974965,0.978795,0.979668,0.977031,0.977926,0.982857,0.983858,0.984199,0.983845,0.983843
7,17,1,0.988623,0.988473,0.988177,0.988446,0.977782,0.977735,0.979521,0.98034,0.979039,0.976445,0.973861,0.971796,0.96935,0.970731,0.968937,0.968033,0.968833,0.971479,0.975304,0.978692,0.979314,0.976758,0.97759,0.982321,0.983375,0.983788,0.983294,0.983295
7,18,1,0.984938,0.984588,0.984792,0.98539,0.976139,0.976424,0.978557,0.979429,0.978377,0.975794,0.973399,0.971673,0.969544,0.971334,0.969668,0.968855,0.969346,0.972472,0.975482,0.978466,0.978661,0.97641,0.977442,0.982317,0.983423,0.98388,0.983304,0.983232
7,19,1,0.981323,0.981169,0.981477,0.982282,0.973424,0.97398,0.976369,0.977204,0.9762,0.973538,0.971209,0.969693,0.9675,0.969114,0.967359,0.966916,0.967287,0.969679,0.972014,0.974833,0.974915,0.972801,0.974633,0.979373,0.980443,0.981212,0.980734,0.980644
7,20,1,0.979397,0.979186,0.979523,0.980576,0.972633,0.973699,0.975995,0.976742,0.97608,0.973493,0.971169,0.969508,0.96727,0.969255,0.967516,0.967439,0.968016,0.970459,0.972339,0.974421,0.974594,0.97268,0.975122,0.979733,0.980683,0.981033,0.98035,0.980241
7,21,1,0.981657,0.981968,0.982766,0.984098,0.977549,0.979517,0.982314,0.983003,0.981735,0.979086,0.976696,0.974793,0.972431,0.9741,0.972092,0.972258,0.972872,0.974989,0.976729,0.978768,0.978755,0.976547,0.978297,0.982901,0.983791,0.983934,0.983139,0.982927
7,22,1,0.98382,0.984252,0.985305,0.986666,0.980867,0.983159,0.986225,0.986185,0.985392,0.982714,0.980182,0.977689,0.975229,0.974374,0.973172,0.974464,0.975599,0.977285,0.97876,0.980463,0.981023,0.978307,0.98071,0.985375,0.986104,0.985928,0.98506,0.984898
7,23,1,0.987915,0.988274,0.989288,0.990387,0.984502,0.986918,0.989513,0.989045,0.98895,0.986686,0.983972,0.981275,0.978718,0.978019,0.977125,0.978082,0.979459,0.981101,0.983462,0.985501,0.986584,0.982822,0.983969,0.98783,0.988349,0.988042,0.987219,0.98709
8,0,1,0.986929,0.987698,0.987091,0.987047,0.986652,0.984802,0.985322,0.984456,0.981913,0.983916,0.985219,0.986972,0.987263,0.987985,0.987323,0.987032,0.989719,0.991184,0.993365,0.992434,0.992115,0.992224,0.991986,0.992941,0.992776,0.994605,0.994713,0.994337
8,1,1,0.989384,0.990137,0.989435,0.989197,0.988512,0.986029,0.986275,0.985542,0.982766,0.984913,0.986313,0.987952,0.988278,0.989152,0.988208,0.98744,0.989894,0.991184,0.992477,0.990596,0.989861,0.990197,0.990166,0.991017,0.990988,0.993003,0.993231,0.992888
8,2,1,0.99258,0.993339,0.992611,0.992232,0.991141,0.987961,0.987975,0.987236,0.984566,0.986707,0.987886,0.989471,0.989751,0.990561,0.989371,0.988501,0.990854,0.992063,0.993243,0.991252,0.990624,0.991195,0.990855,0.991598,0.991538,0.993671,0.993914,0.993577
8,3,1,0.992507,0.993337,0.992562,0.992206,0.991037,0.987611,0.987584,0.986852,0.984337,0.986345,0.987429,0.989013,0.989387,0.990155,0.988936,0.988077,0.990402,0.991643,0.99268,0.99067,0.989884,0.990486,0.990207,0.99101,0.990941,0.993127,0.993386,0.993055
8,4,1,0.990997,0.991914,0.991058,0.990609,0.989383,0.985723,0.985611,0.984959,0.982612,0.984665,0.985609,0.987141,0.98728,0.98802,0.986896,0.985812,0.988248,0.989393,0.990838,0.988906,0.988385,0.98916,0.989601,0.990991,0.991287,0.993732,0.994087,0.993799
8,5,1,0.995853,0.996335,0.995295,0.994648,0.99209,0.9881,0.987405,0.986165,0.985241,0.988679,0.989636,0.990616,0.989786,0.989896,0.988647,0.987335,0.989516,0.990761,0.994405,0.993014,0.99244,0.993085,0.993915,0.995779,0.996322,0.999214,0.999632,0.9994
8,6,1,0.999701,1.00021,0.999072,0.997777,0.990437,0.9842,0.983246,0.980722,0.979241,0.982213,0.982348,0.983048,0.982338,0.98365,0.981698,0.980046,0.982317,0.98404,0.989243,0.989236,0.988007,0.987441,0.988283,0.991659,0.992323,0.993843,0.993747,0.993505
8,7,1,0.972201,0.971632,0.970022,0.968421,0.961418,0.95718,0.957189,0.954951,0.95413,0.955597,0.957801,0.959889,0.960115,0.962363,0.96166,0.9602,0.96336,0.966184,0.972284,0.974656,0.975307,0.975134,0.976983,0.980845,0.981733,0.98338,0.98349,0.983358
8,8,1,0.971159,0.970155,0.968283,0.966756,0.960809,0.957313,0.957702,0.955403,0.954816,0.956471,0.958884,0.961736,0.9628,0.965822,0.965451,0.964407,0.968678,0.971582,0.97701,0.97994,0.980095,0.978778,0.980754,0.98445,0.984968,0.985877,0.985983,0.985803
8,9,1,0.974906,0.974238,0.972363,0.971008,0.965563,0.963258,0.963968,0.961719,0.9613,0.962925,0.965052,0.968887,0.969845,0.972237,0.972067,0.970792,0.973994,0.975937,0.980582,0.983085,0.983394,0.981617,0.983014,0.986706,0.98725,0.987914,0.987919,0.987658
8,10,1,0.974885,0.974541,0.972815,0.971719,0.966528,0.964924,0.965785,0.963555,0.963265,0.964904,0.967124,0.970624,0.971576,0.974127,0.974275,0.973109,0.97636,0.978138,0.982226,0.984777,0.985211,0.983216,0.984605,0.988143,0.988587,0.989275,0.989334,0.989054
8,11,1,0.975156,0.975086,0.973508,0.972674,0.967814,0.966377,0.967339,0.965179,0.965029,0.966778,0.968984,0.972613,0.973656,0.976186,0.976328,0.975426,0.978544,0.980106,0.983857,0.986088,0.986502,0.984254,0.985626,0.988996,0.989286,0.990266,0.990337,0.990047
8,12,1,0.978288,0.977692,0.976061,0.975181,0.970359,0.969447,0.97072,0.968717,0.968538,0.970248,0.972774,0.976523,0.977739,0.979973,0.979892,0.978969,0.981938,0.983175,0.987462,0.989471,0.989715,0.987185,0.987997,0.991413,0.99177,0.99268,0.992653,0.992331
8,13,1,0.983767,0.983328,0.981869,0.98106,0.97624,0.975193,0.976475,0.974858,0.974433,0.976403,0.978814,0.982376,0.983541,0.985712,0.985196,0.983901,0.986542,0.987559,0.991972,0.993614,0.993742,0.99138,0.991624,0.994897,0.995137,0.995918,0.995786,0.995478
8,14,1,0.987498,0.987118,0.985641,0.98483,0.979839,0.978626,0.97987,0.978514,0.977917,0.979813,0.982144,0.985463,0.986466,0.988549,0.987797,0.986401,0.988883,0.990093,0.994524,0.995872,0.995938,0.993178,0.993302,0.996411,0.996623,0.997417,0.997287,0.996964
8,15,1,0.991175,0.990737,0.989199,0.988509,0.98327,0.981613,0.982684,0.981365,0.98068,0.982461,0.984718,0.987725,0.9888,0.990677,0.989511,0.987659,0.989666,0.990711,0.994625,0.995968,0.995913,0.992951,0.992512,0.995334,0.995611,0.996362,0.996264,0.995975
8,16,1,0.989588,0.989253,0.987781,0.987321,0.982364,0.980965,0.982166,0.980834,0.980345,0.982183,0.984508,0.987457,0.988376,0.990218,0.989156,0.987246,0.989312,0.990246,0.993416,0.994831,0.994488,0.991681,0.991021,0.993838,0.994072,0.994862,0.994836,0.994543
