Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14
3233.99,3127.55,1087.25,-104.495,1177.13,-4334.72,-18.8143,5094.15,-4262.34,-827.737,1311.43,4141.39,515.152,549.624
3036.58,3199.46,884.304,-957.407,564.584,-4485.78,-621.635,4600.46,-5641.55,-1285.77,1917.61,4053.92,881.474,1205.42
2686.5,4383.49,793.151,-714.196,569.411,-4403.9,-616.96,4840.27,-5856.71,-1634.05,2747.94,3236.42,1671.55,2077.82
2725.97,4116.74,798.485,-655.442,982.545,-4309.57,-554.253,4808.45,-5483.69,-1650.3,3199.26,1668.29,1920.66,3644.15
2929.97,3395.01,378.951,-447.228,1746.66,-3855.38,-1933.12,5003.01,-4808.38,-1385.02,2608.22,751.463,902.962,3329.01
3001.6,3004.34,132.815,-86.9833,2054.6,-3678.05,-1373.9,5224.01,-4303.5,-625.777,2123.91,1098.51,1468.14,3121.69
2586.1,3466.76,-422.798,346.868,2647.29,-2868.28,-774.403,5384.65,-3805.12,-54.939,828.237,1738.15,-547.362,2342.37
154.301,1530.02,1551.68,-953.673,-415.489,-610.844,-3034.49,-1160.98,-1907.11,780.02,2815.97,-1360.11,2193.52,2251.45
310.093,1852.7,860.632,-507.924,-221.358,-392.935,-2691.56,-913.124,-1650.08,1149.7,3200.71,-1007.57,2294.91,2333.75
504.221,2100.03,1278.24,-85.8959,-94.7797,-337.976,-2480.43,-593.066,-1492.57,1334.76,3466.19,-654.412,2191.71,2392.23
637.713,2273.9,1223.7,254.848,-76.0838,-168.685,-2178.48,-319.227,-1468.53,1482.54,3517.61,-465.939,2218.11,2508.43
729.819,2310.23,1331.43,372.707,-156.371,-95.3374,-2209.72,-185.343,-1478.35,1656.9,3606.45,-367.822,2136.6,2376.68
489.297,2008.78,734.135,345.692,-332.63,-207.098,-2633.24,-783.464,-1743.44,1374.13,3518.74,-352.348,1781.09,1878.48
-506.284,2932.55,1717.23,365.672,-329.929,-1997.65,-3284.58,-2331.15,-3103.77,189.004,3057.74,-450.535,3039.95,1386.14
-76.124,2355.7,2418.09,534.753,-9.40144,532.899,-2413.87,-2271.82,-2620.86,1581.29,2730.94,90.3729,1916.66,917.158
879.928,2035.74,3369.75,188.647,-447.711,316.028,-1009.06,-1792.54,-2702.71,914.424,4061.88,0.29508,1694.68,501.797
873.118,2388.94,3141.42,-67.4002,-930.458,-876.058,-506.115,-2243.36,-2225.99,1199.22,4892.12,-327.365,1842.48,841.045
1117.39,2458.94,3236.21,266.361,-1373.52,-740.568,-1049.81,-1973.34,-2135.16,1000.51,5847,-915.241,1910.19,819.898
1229.64,2554.54,3116.91,207.959,-1728.17,-1367.55,-1567.41,-1899.6,-2147.57,1240.61,4624.48,-1463.43,1930.13,777.999
735.627,2599.46,2440.68,512.638,-1698.93,-1789.73,-2115.83,-2650.79,-1925.57,1736.4,2957.57,-1910.06,2026.45,521.848
685.055,2368.8,1427.74,274.13,-1577.63,-1750.79,-2057.34,-3402.57,-1883.29,2093.85,1796.25,-1877.73,2130.47,-215.728
1029.6,2195.13,177.236,417.565,-1868.16,-1484.26,-2848.59,-2799.62,-1341.73,2162.51,824.143,-1909.69,1842.65,-22.2137
1299.91,2019.41,-672.045,674.507,-2627.14,-1023.38,-3374,-3051.83,-867.835,1857.96,2664.62,-1819.59,1662.37,755.318
2729.08,1693.2,-846.253,721.179,-3448.6,192.636,-3260.7,-2486.68,-651.663,1755.85,4464.74,-236.448,1065.13,621.287
3127.55,1087.25,-104.495,1177.13,-4334.72,-18.8143,-2824.32,-4262.34,-827.737,1311.43,4141.39,515.152,549.624,558.624
3199.46,884.304,-957.407,564.584,-4485.78,-621.635,-3231.8,-5641.55,-1285.77,1917.61,4053.92,881.474,1205.42,1050.91
4383.49,793.151,-714.196,569.411,-4403.9,-616.96,-2829.67,-5856.71,-1634.05,2747.94,3236.42,1671.55,2077.82,1200.31
4116.74,798.485,-655.442,982.545,-4309.57,-554.253,-2595.1,-5483.69,-1650.3,3199.26,1668.29,1920.66,3644.15,190.69
3395.01,378.951,-447.228,1746.66,-3855.38,-1933.12,-2121.08,-4808.38,-1385.02,2608.22,751.463,902.962,3329.01,-437.508
3004.34,132.815,-86.9833,2054.6,-3678.05,-1373.9,-1565.49,-4303.5,-625.777,2123.91,1098.51,1468.14,3121.69,-43.6466
3466.76,-422.798,346.868,2647.29,-2868.28,-774.403,-983.691,-3805.12,-54.939,828.237,1738.15,-547.362,2342.37,-289.783
1530.02,1551.68,-953.673,-415.489,-610.844,-3034.49,1161.43,-1907.11,780.02,2815.97,-1360.11,2193.52,2251.45,399.941
1852.7,860.632,-507.924,-221.358,-392.935,-2691.56,1350.89,-1650.08,1149.7,3200.71,-1007.57,2294.91,2333.75,764.968
2100.03,1278.24,-85.8959,-94.7797,-337.976,-2480.43,1641.42,-1492.57,1334.76,3466.19,-654.412,2191.71,2392.23,893.53
2273.9,1223.7,254.848,-76.0838,-168.685,-2178.48,1910.72,-1468.53,1482.54,3517.61,-465.939,2218.11,2508.43,626.324
2310.23,1331.43,372.707,-156.371,-95.3374,-2209.72,2086.1,-1478.35,1656.9,3606.45,-367.822,2136.6,2376.68,698.577
2008.78,734.135,345.692,-332.63,-207.098,-2633.24,1635.94,-1743.44,1374.13,3518.74,-352.348,1781.09,1878.48,1192.36
2932.55,1717.23,365.672,-329.929,-1997.65,-3284.58,374.323,-3103.77,189.004,3057.74,-450.535,3039.95,1386.14,2233.13
2355.7,2418.09,534.753,-9.40144,532.899,-2413.87,682.365,-2620.86,1581.29,2730.94,90.3729,1916.66,917.158,2308.84
2035.74,3369.75,188.647,-447.711,316.028,-1009.06,1212.42,-2702.71,914.424,4061.88,0.29508,1694.68,501.797,2094.11
2388.94,3141.42,-67.4002,-930.458,-876.058,-506.115,750.422,-2225.99,1199.22,4892.12,-327.365,1842.48,841.045,2233.09
2458.94,3236.21,266.361,-1373.52,-740.568,-1049.81,1009.98,-2135.16,1000.51,5847,-915.241,1910.19,819.898,2347.98
2554.54,3116.91,207.959,-1728.17,-1367.55,-1567.41,1065.7,-2147.57,1240.61,4624.48,-1463.43,1930.13,777.999,2391.16
2599.46,2440.68,512.638,-1698.93,-1789.73,-2115.83,282.357,-1925.57,1736.4,2957.57,-1910.06,2026.45,521.848,2606.42
2368.8,1427.74,274.13,-1577.63,-1750.79,-2057.34,-486.13,-1883.29,2093.85,1796.25,-1877.73,2130.47,-215.728,2442.69
2195.13,177.236,417.565,-1868.16,-1484.26,-2848.59,129.712,-1341.73,2162.51,824.143,-1909.69,1842.65,-22.2137,2271.21
2019.41,-672.045,674.507,-2627.14,-1023.38,-3374,-88.2414,-867.835,1857.96,2664.62,-1819.59,1662.37,755.318,1962.15
1693.2,-846.253,721.179,-3448.6,192.636,-3260.7,526.96,-651.663,1755.85,4464.74,-236.448,1065.13,621.287,1352.62
1087.25,-104.495,1177.13,-4334.72,-18.8143,-2824.32,-1219.17,-827.737,1311.43,4141.39,515.152,549.624,558.624,964.154
884.304,-957.407,564.584,-4485.78,-621.635,-3231.8,-2631.27,-1285.77,1917.61,4053.92,881.474,1205.42,1050.91,1576.01
793.151,-714.196,569.411,-4403.9,-616.96,-2829.67,-2903.7,-1634.05,2747.94,3236.42,1671.55,2077.82,1200.31,1773.94
798.485,-655.442,982.545,-4309.57,-554.253,-2595.1,-2639.39,-1650.3,3199.26,1668.29,1920.66,3644.15,190.69,2221.6
378.951,-447.228,1746.66,-3855.38,-1933.12,-2121.08,-2067.46,-1385.02,2608.22,751.463,902.962,3329.01,-437.508,2603.37
132.815,-86.9833,2054.6,-3678.05,-1373.9,-1565.49,-1693.64,-625.777,2123.91,1098.51,1468.14,3121.69,-43.6466,2351.51
-422.798,346.868,2647.29,-2868.28,-774.403,-983.691,-1348.95,-54.939,828.237,1738.15,-547.362,2342.37,-289.783,2017.51
1551.68,-953.673,-415.489,-610.844,-3034.49,1161.43,-3728.48,780.02,2815.97,-1360.11,2193.52,2251.45,399.941,4439.3
860.632,-507.924,-221.358,-392.935,-2691.56,1350.89,-3427.48,1149.7,3200.71,-1007.57,2294.91,2333.75,764.968,4810.33
1278.24,-85.8959,-94.7797,-337.976,-2480.43,1641.42,-3249.97,1334.76,3466.19,-654.412,2191.71,2392.23,893.53,4579.91
1223.7,254.848,-76.0838,-168.685,-2178.48,1910.72,-3229.32,1482.54,3517.61,-465.939,2218.11,2508.43,626.324,3937.99
1331.43,372.707,-156.371,-95.3374,-2209.72,2086.1,-3275.5,1656.9,3606.45,-367.822,2136.6,2376.68,698.577,4079.74
734.135,345.692,-332.63,-207.098,-2633.24,1635.94,-3654.86,1374.13,3518.74,-352.348,1781.09,1878.48,1192.36,4460.25
1717.23,365.672,-329.929,-1997.65,-3284.58,374.323,-5242.29,189.004,3057.74,-450.535,3039.95,1386.14,2233.13,3679.04
2418.09,534.753,-9.40144,532.899,-2413.87,682.365,-4954.98,1581.29,2730.94,90.3729,1916.66,917.158,2308.84,3622.6
3369.75,188.647,-447.711,316.028,-1009.06,1212.42,-5083.53,914.424,4061.88,0.29508,1694.68,501.797,2094.11,3410.65
3141.42,-67.4002,-930.458,-876.058,-506.115,750.422,-4599.66,1199.22,4892.12,-327.365,1842.48,841.045,2233.09,3568.03
3236.21,266.361,-1373.52,-740.568,-1049.81,1009.98,-4503.34,1000.51,5847,-915.241,1910.19,819.898,2347.98,3579.84
3116.91,207.959,-1728.17,-1367.55,-1567.41,1065.7,-4510.11,1240.61,4624.48,-1463.43,1930.13,777.999,2391.16,3305.68
2440.68,512.638,-1698.93,-1789.73,-2115.83,282.357,-4268.88,1736.4,2957.57,-1910.06,2026.45,521.848,2606.42,3484.7
1427.74,274.13,-1577.63,-1750.79,-2057.34,-486.13,-4220.91,2093.85,1796.25,-1877.73,2130.47,-215.728,2442.69,3361.42
177.236,417.565,-1868.16,-1484.26,-2848.59,129.712,-3684.79,2162.51,824.143,-1909.69,1842.65,-22.2137,2271.21,3077.89
-672.045,674.507,-2627.14,-1023.38,-3374,-88.2414,-3230.11,1857.96,2664.62,-1819.59,1662.37,755.318,1962.15,2872.67
-846.253,721.179,-3448.6,192.636,-3260.7,526.96,-3045.49,1755.85,4464.74,-236.448,1065.13,621.287,1352.62,2551.22
-104.495,1177.13,-4334.72,-18.8143,-2824.32,-1219.17,-3243.71,1311.43,4141.39,515.152,549.624,558.624,964.154,2266.87
-957.407,564.584,-4485.78,-621.635,-3231.8,-2631.27,-3671.96,1917.61,4053.92,881.474,1205.42,1050.91,1576.01,2847.49
-714.196,569.411,-4403.9,-616.96,-2829.67,-2903.7,-3979.82,2747.94,3236.42,1671.55,2077.82,1200.31,1773.94,3407.57
-655.442,982.545,-4309.57,-554.253,-2595.1,-2639.39,-3922.16,3199.26,1668.29,1920.66,3644.15,190.69,2221.6,3586.26
-447.228,1746.66,-3855.38,-1933.12,-2121.08,-2067.46,-3579.43,2608.22,751.463,902.962,3329.01,-437.508,2603.37,3527.3
-86.9833,2054.6,-3678.05,-1373.9,-1565.49,-1693.64,-2715.78,2123.91,1098.51,1468.14,3121.69,-43.6466,2351.51,3680.09
346.868,2647.29,-2868.28,-774.403,-983.691,-1348.95,-2017.65,828.237,1738.15,-547.362,2342.37,-289.783,2017.51,4137.11
-953.673,-415.489,-610.844,-3034.49,1161.43,-3728.48,993.796,2815.97,-1360.11,2193.52,2251.45,399.941,4439.3,4893.62
-507.924,-221.358,-392.935,-2691.56,1350.89,-3427.48,1358.06,3200.71,-1007.57,2294.91,2333.75,764.968,4810.33,4782.72
-85.8959,-94.7797,-337.976,-2480.43,1641.42,-3249.97,1540.95,3466.19,-654.412,2191.71,2392.23,893.53,4579.91,4283.31
254.848,-76.0838,-168.685,-2178.48,1910.72,-3229.32,1688.72,3517.61,-465.939,2218.11,2508.43,626.324,3937.99,3664.53
372.707,-156.371,-95.3374,-2209.72,2086.1,-3275.5,1866.85,3606.45,-367.822,2136.6,2376.68,698.577,4079.74,2952.73
345.692,-332.63,-207.098,-2633.24,1635.94,-3654.86,1596.69,3518.74,-352.348,1781.09,1878.48,1192.36,4460.25,3980.37
365.672,-329.929,-1997.65,-3284.58,374.323,-5242.29,438.187,3057.74,-450.535,3039.95,1386.14,2233.13,3679.04,4072.84
534.753,-9.40144,532.899,-2413.87,682.365,-4954.98,1852.5,2730.94,90.3729,1916.66,917.158,2308.84,3622.6,3665.97
188.647,-447.711,316.028,-1009.06,1212.42,-5083.53,1190.72,4061.88,0.29508,1694.68,501.797,2094.11,3410.65,3502.62
-67.4002,-930.458,-876.058,-506.115,750.422,-4599.66,1474.72,4892.12,-327.365,1842.48,841.045,2233.09,3568.03,3694.44
266.361,-1373.52,-740.568,-1049.81,1009.98,-4503.34,1275.2,5847,-915.241,1910.19,819.898,2347.98,3579.84,3617.21
207.959,-1728.17,-1367.55,-1567.41,1065.7,-4510.11,1514.06,4624.48,-1463.43,1930.13,777.999,2391.16,3305.68,3689.97
512.638,-1698.93,-1789.73,-2115.83,282.357,-4268.88,2007.01,2957.57,-1910.06,2026.45,521.848,2606.42,3484.7,3924.93
274.13,-1577.63,-1750.79,-2057.34,-486.13,-4220.91,2362.21,1796.25,-1877.73,2130.47,-215.728,2442.69,3361.42,3866.49
417.565,-1868.16,-1484.26,-2848.59,129.712,-3684.79,2430.12,824.143,-1909.69,1842.65,-22.2137,2271.21,3077.89,3713.89
674.507,-2627.14,-1023.38,-3374,-88.2414,-3230.11,2127.65,2664.62,-1819.59,1662.37,755.318,1962.15,2872.67,3368.81
721.179,-3448.6,192.636,-3260.7,526.96,-3045.49,2029.16,4464.74,-236.448,1065.13,621.287,1352.62,2551.22,2959.17
1177.13,-4334.72,-18.8143,-2824.32,-1219.17,-3243.71,1587.56,4141.39,515.152,549.624,558.624,964.154,2266.87,2905.34
564.584,-4485.78,-621.635,-3231.8,-2631.27,-3671.96,2190.43,4053.92,881.474,1205.42,1050.91,1576.01,2847.49,2858.31
569.411,-4403.9,-616.96,-2829.67,-2903.7,-3979.82,3013.8,3236.42,1671.55,2077.82,1200.31,1773.94,3407.57,1179.13
982.545,-4309.57,-554.253,-2595.1,-2639.39,-3922.16,3454.69,1668.29,1920.66,3644.15,190.69,2221.6,3586.26,100.535
1746.66,-3855.38,-1933.12,-2121.08,-2067.46,-3579.43,2854.58,751.463,902.962,3329.01,-437.508,2603.37,3527.3,167.368
2054.6,-3678.05,-1373.9,-1565.49,-1693.64,-2715.78,2360.25,1098.51,1468.14,3121.69,-43.6466,2351.51,3680.09,497.972
2647.29,-2868.28,-774.403,-983.691,-1348.95,-2017.65,1051.59,1738.15,-547.362,2342.37,-289.783,2017.51,4137.11,1213.15
-415.489,-610.844,-3034.49,1161.43,-3728.48,993.796,174.196,-1360.11,2193.52,2251.45,399.941,4439.3,4893.62,-82.4965
-221.358,-392.935,-2691.56,1350.89,-3427.48,1358.06,636.601,-1007.57,2294.91,2333.75,764.968,4810.33,4782.72,330.617
-94.7797,-337.976,-2480.43,1641.42,-3249.97,1540.95,946.34,-654.412,2191.71,2392.23,893.53,4579.91,4283.31,787.807
-76.0838,-168.685,-2178.48,1910.72,-3229.32,1688.72,1013.02,-465.939,2218.11,2508.43,626.324,3937.99,3664.53,1046.94
-156.371,-95.3374,-2209.72,2086.1,-3275.5,1866.85,1093.6,-367.822,2136.6,2376.68,698.577,4079.74,2952.73,1267.06
-332.63,-207.098,-2633.24,1635.94,-3654.86,1596.69,959.181,-352.348,1781.09,1878.48,1192.36,4460.25,3980.37,1225.62
-329.929,-1997.65,-3284.58,374.323,-5242.29,438.187,410.158,-450.535,3039.95,1386.14,2233.13,3679.04,4072.84,941.968
-9.40144,532.899,-2413.87,682.365,-4954.98,1852.5,-58.5212,90.3729,1916.66,917.158,2308.84,3622.6,3665.97,899.592
-447.711,316.028,-1009.06,1212.42,-5083.53,1190.72,1121.86,0.29508,1694.68,501.797,2094.11,3410.65,3502.62,136.523
-930.458,-876.058,-506.115,750.422,-4599.66,1474.72,1831.51,-327.365,1842.48,841.045,2233.09,3568.03,3694.44,812.47
-1373.52,-740.568,-1049.81,1009.98,-4503.34,1275.2,2719.58,-915.241,1910.19,819.898,2347.98,3579.84,3617.21,1715.42
-1728.17,-1367.55,-1567.41,1065.7,-4510.11,1514.06,1490.82,-1463.43,1930.13,777.999,2391.16,3305.68,3689.97,1838.08
-1698.93,-1789.73,-2115.83,282.357,-4268.88,2007.01,-145.476,-1910.06,2026.45,521.848,2606.42,3484.7,3924.93,1210.26
-1577.63,-1750.79,-2057.34,-486.13,-4220.91,2362.21,-1284.11,-1877.73,2130.47,-215.728,2442.69,3361.42,3866.49,973.454
-1868.16,-1484.26,-2848.59,129.712,-3684.79,2430.12,-2251.81,-1909.69,1842.65,-22.2137,2271.21,3077.89,3713.89,-1290.38
-2627.14,-1023.38,-3374,-88.2414,-3230.11,2127.65,-478.765,-1819.59,1662.37,755.318,1962.15,2872.67,3368.81,-1766.59
-3448.6,192.636,-3260.7,526.96,-3045.49,2029.16,1217.78,-236.448,1065.13,621.287,1352.62,2551.22,2959.17,-1975.85
-4334.72,-18.8143,-2824.32,-1219.17,-3243.71,1587.56,824.543,515.152,549.624,558.624,964.154,2266.87,2905.34,-1322.81
-4485.78,-621.635,-3231.8,-2631.27,-3671.96,2190.43,766.348,881.474,1205.42,1050.91,1576.01,2847.49,2858.31,-154.48
-4403.9,-616.96,-2829.67,-2903.7,-3979.82,3013.8,36.0315,1671.55,2077.82,1200.31,1773.94,3407.57,1179.13,-1964.35
-4309.57,-554.253,-2595.1,-2639.39,-3922.16,3454.69,-1392.67,1920.66,3644.15,190.69,2221.6,3586.26,100.535,-1728.32
-3855.38,-1933.12,-2121.08,-2067.46,-3579.43,2854.58,-2199.62,902.962,3329.01,-437.508,2603.37,3527.3,167.368,-1020.1
-3678.05,-1373.9,-1565.49,-1693.64,-2715.78,2360.25,-1750.62,1468.14,3121.69,-43.6466,2351.51,3680.09,497.972,-843.867
-2868.28,-774.403,-983.691,-1348.95,-2017.65,1051.59,-973.58,-547.362,2342.37,-289.783,2017.51,4137.11,1213.15,-175.175
-610.844,-3034.49,1161.43,-3728.48,993.796,174.196,-1731.12,2193.52,2251.45,399.941,4439.3,4893.62,-82.4965,-703.67
-392.935,-2691.56,1350.89,-3427.48,1358.06,636.601,-1369.53,2294.91,2333.75,764.968,4810.33,4782.72,330.617,-492.988
-337.976,-2480.43,1641.42,-3249.97,1540.95,946.34,-1010.9,2191.71,2392.23,893.53,4579.91,4283.31,787.807,-244.295
-168.685,-2178.48,1910.72,-3229.32,1688.72,1013.02,-820.596,2218.11,2508.43,626.324,3937.99,3664.53,1046.94,-174.347
-95.3374,-2209.72,2086.1,-3275.5,1866.85,1093.6,-723.68,2136.6,2376.68,698.577,4079.74,2952.73,1267.06,-158.427
-207.098,-2633.24,1635.94,-3654.86,1596.69,959.181,-713.636,1781.09,1878.48,1192.36,4460.25,3980.37,1225.62,-239.216
-1997.65,-3284.58,374.323,-5242.29,438.187,410.158,-820.707,3039.95,1386.14,2233.13,3679.04,4072.84,941.968,-378.354
532.899,-2413.87,682.365,-4954.98,1852.5,-58.5212,-291.998,1916.66,917.158,2308.84,3622.6,3665.97,899.592,-183.378
316.028,-1009.06,1212.42,-5083.53,1190.72,1121.86,-394.963,1694.68,501.797,2094.11,3410.65,3502.62,136.523,-574.326
-876.058,-506.115,750.422,-4599.66,1474.72,1831.51,-737.222,1842.48,841.045,2233.09,3568.03,3694.44,812.47,-978.809
-740.568,-1049.81,1009.98,-4503.34,1275.2,2719.58,-1338.5,1910.19,819.898,2347.98,3579.84,3617.21,1715.42,-1628.01
-1367.55,-1567.41,1065.7,-4510.11,1514.06,1490.82,-1893.64,1930.13,777.999,2391.16,3305.68,3689.97,1838.08,-2028.14
-1789.73,-2115.83,282.357,-4268.88,2007.01,-145.476,-2340.28,2026.45,521.848,2606.42,3484.7,3924.93,1210.26,-2091.67
-1750.79,-2057.34,-486.13,-4220.91,2362.21,-1284.11,-2304.99,2130.47,-215.728,2442.69,3361.42,3866.49,973.454,-2047.12
-1484.26,-2848.59,129.712,-3684.79,2430.12,-2251.81,-2338.45,1842.65,-22.2137,2271.21,3077.89,3713.89,-1290.38,-2155.58
-1023.38,-3374,-88.2414,-3230.11,2127.65,-478.765,-2258.1,1662.37,755.318,1962.15,2872.67,3368.81,-1766.59,-2574.44
192.636,-3260.7,526.96,-3045.49,2029.16,1217.78,-692.454,1065.13,621.287,1352.62,2551.22,2959.17,-1975.85,-3186.99
-18.8143,-2824.32,-1219.17,-3243.71,1587.56,824.543,47.0653,549.624,558.624,964.154,2266.87,2905.34,-1322.81,-3187.4
-621.635,-3231.8,-2631.27,-3671.96,2190.43,766.348,414.992,1205.42,1050.91,1576.01,2847.49,2858.31,-154.48,-3118.65
-616.96,-2829.67,-2903.7,-3979.82,3013.8,36.0315,1213.11,2077.82,1200.31,1773.94,3407.57,1179.13,-1964.35,-3135.55
-554.253,-2595.1,-2639.39,-3922.16,3454.69,-1392.67,1475.14,3644.15,190.69,2221.6,3586.26,100.535,-1728.32,-2991.6
-1933.12,-2121.08,-2067.46,-3579.43,2854.58,-2199.62,470.488,3329.01,-437.508,2603.37,3527.3,167.368,-1020.1,-2325.04
-1373.9,-1565.49,-1693.64,-2715.78,2360.25,-1750.62,1050.03,3121.69,-43.6466,2351.51,3680.09,497.972,-843.867,-2176.38
-774.403,-983.691,-1348.95,-2017.65,1051.59,-973.58,-942.758,2342.37,-289.783,2017.51,4137.11,1213.15,-175.175,-1248.39
-3034.49,1161.43,-3728.48,993.796,174.196,-1731.12,2852.36,2251.45,399.941,4439.3,4893.62,-82.4965,-703.67,3318.54
-2691.56,1350.89,-3427.48,1358.06,636.601,-1369.53,2939.58,2333.75,764.968,4810.33,4782.72,330.617,-492.988,3443.31
-2480.43,1641.42,-3249.97,1540.95,946.34,-1010.9,2832.33,2392.23,893.53,4579.91,4283.31,787.807,-244.295,3498.84
-2178.48,1910.72,-3229.32,1688.72,1013.02,-820.596,2860.66,2508.43,626.324,3937.99,3664.53,1046.94,-174.347,3629.12
-2209.72,2086.1,-3275.5,1866.85,1093.6,-723.68,2793.05,2376.68,698.577,4079.74,2952.73,1267.06,-158.427,3803.63
-2633.24,1635.94,-3654.86,1596.69,959.181,-713.636,2479.26,1878.48,1192.36,4460.25,3980.37,1225.62,-239.216,3703.32
-3284.58,374.323,-5242.29,438.187,410.158,-820.707,3824.96,1386.14,2233.13,3679.04,4072.84,941.968,-378.354,2878.77
-2413.87,682.365,-4954.98,1852.5,-58.5212,-291.998,2777.73,917.158,2308.84,3622.6,3665.97,899.592,-183.378,3009.16
-1009.06,1212.42,-5083.53,1190.72,1121.86,-394.963,2572.09,501.797,2094.11,3410.65,3502.62,136.523,-574.326,3047.53
-506.115,750.422,-4599.66,1474.72,1831.51,-737.222,2717.94,841.045,2233.09,3568.03,3694.44,812.47,-978.809,3062.6
-1049.81,1009.98,-4503.34,1275.2,2719.58,-1338.5,2781.93,819.898,2347.98,3579.84,3617.21,1715.42,-1628.01,2290.21
-1567.41,1065.7,-4510.11,1514.06,1490.82,-1893.64,2796.62,777.999,2391.16,3305.68,3689.97,1838.08,-2028.14,2274.71
-2115.83,282.357,-4268.88,2007.01,-145.476,-2340.28,2885.32,521.848,2606.42,3484.7,3924.93,1210.26,-2091.67,2308.06
-2057.34,-486.13,-4220.91,2362.21,-1284.11,-2304.99,2987.7,-215.728,2442.69,3361.42,3866.49,973.454,-2047.12,2038.96
-2848.59,129.712,-3684.79,2430.12,-2251.81,-2338.45,2701.64,-22.2137,2271.21,3077.89,3713.89,-1290.38,-2155.58,1688.97
-3374,-88.2414,-3230.11,2127.65,-478.765,-2258.1,2527.6,755.318,1962.15,2872.67,3368.81,-1766.59,-2574.44,1651.63
-3260.7,526.96,-3045.49,2029.16,1217.78,-692.454,1939.68,621.287,1352.62,2551.22,2959.17,-1975.85,-3186.99,1781.84
-2824.32,-1219.17,-3243.71,1587.56,824.543,47.0653,1431.94,558.624,964.154,2266.87,2905.34,-1322.81,-3187.4,2384.6
-3231.8,-2631.27,-3671.96,2190.43,766.348,414.992,2075.59,1050.91,1576.01,2847.49,2858.31,-154.48,-3118.65,2339.41
-2829.67,-2903.7,-3979.82,3013.8,36.0315,1213.11,2930.23,1200.31,1773.94,3407.57,1179.13,-1964.35,-3135.55,1705.79
-2595.1,-2639.39,-3922.16,3454.69,-1392.67,1475.14,4469.22,190.69,2221.6,3586.26,100.535,-1728.32,-2991.6,1829.69
-2121.08,-2067.46,-3579.43,2854.58,-2199.62,470.488,4125.2,-437.508,2603.37,3527.3,167.368,-1020.1,-2325.04,2149
-1565.49,-1693.64,-2715.78,2360.25,-1750.62,1050.03,3879.65,-43.6466,2351.51,3680.09,497.972,-843.867,-2176.38,2443.64
-983.691,-1348.95,-2017.65,1051.59,-973.58,-942.758,3056.1,-289.783,2017.51,4137.11,1213.15,-175.175,-1248.39,2877.69
1161.43,-3728.48,993.796,174.196,-1731.12,2852.36,2982.34,399.941,4439.3,4893.62,-82.4965,-703.67,3318.54,-307.555
1350.89,-3427.48,1358.06,636.601,-1369.53,2939.58,3047.42,764.968,4810.33,4782.72,330.617,-492.988,3443.31,-58.986
1641.42,-3249.97,1540.95,946.34,-1010.9,2832.33,3098.96,893.53,4579.91,4283.31,787.807,-244.295,3498.84,123.263
1910.72,-3229.32,1688.72,1013.02,-820.596,2860.66,3214.51,626.324,3937.99,3664.53,1046.94,-174.347,3629.12,358.936
2086.1,-3275.5,1866.85,1093.6,-723.68,2793.05,3097.04,698.577,4079.74,2952.73,1267.06,-158.427,3803.63,356.374
1635.94,-3654.86,1596.69,959.181,-713.636,2479.26,2644.41,1192.36,4460.25,3980.37,1225.62,-239.216,3703.32,159.187
374.323,-5242.29,438.187,410.158,-820.707,3824.96,2236.78,2233.13,3679.04,4072.84,941.968,-378.354,2878.77,-639.206
682.365,-4954.98,1852.5,-58.5212,-291.998,2777.73,1848.01,2308.84,3622.6,3665.97,899.592,-183.378,3009.16,-1012.49
1212.42,-5083.53,1190.72,1121.86,-394.963,2572.09,1451.97,2094.11,3410.65,3502.62,136.523,-574.326,3047.53,-1485.48
750.422,-4599.66,1474.72,1831.51,-737.222,2717.94,1787.63,2233.09,3568.03,3694.44,812.47,-978.809,3062.6,-1108.2
1009.98,-4503.34,1275.2,2719.58,-1338.5,2781.93,1764.84,2347.98,3579.84,3617.21,1715.42,-1628.01,2290.21,-1083.49
1065.7,-4510.11,1514.06,1490.82,-1893.64,2796.62,1719.45,2391.16,3305.68,3689.97,1838.08,-2028.14,2274.71,-879.868
282.357,-4268.88,2007.01,-145.476,-2340.28,2885.32,1455.34,2606.42,3484.7,3924.93,1210.26,-2091.67,2308.06,-825.032
-486.13,-4220.91,2362.21,-1284.11,-2304.99,2987.7,714.439,2442.69,3361.42,3866.49,973.454,-2047.12,2038.96,-834.913
129.712,-3684.79,2430.12,-2251.81,-2338.45,2701.64,909.886,2271.21,3077.89,3713.89,-1290.38,-2155.58,1688.97,-652.432
-88.2414,-3230.11,2127.65,-478.765,-2258.1,2527.6,1695.85,1962.15,2872.67,3368.81,-1766.59,-2574.44,1651.63,-1061.74
526.96,-3045.49,2029.16,1217.78,-692.454,1939.68,1573.23,1352.62,2551.22,2959.17,-1975.85,-3186.99,1781.84,-1731.8
-1219.17,-3243.71,1587.56,824.543,47.0653,1431.94,1516.59,964.154,2266.87,2905.34,-1322.81,-3187.4,2384.6,-1918.61
-2631.27,-3671.96,2190.43,766.348,414.992,2075.59,1998.45,1576.01,2847.49,2858.31,-154.48,-3118.65,2339.41,-1213.54
