Date,Oil,Coal,Gas,Low Carbon
2015-07-17,52.4382,53.6321,20.96,124.38
2015-07-18,52.3598,53.7389,20.96,124.44
2015-07-19,52.2812,53.8459,20.96,124.5
2015-07-20,52.2024,53.9532,20.96,124.56
2015-07-21,52.4892,53.9247,20.98,123.18
2015-07-22,51.486,53.7516,20.98,122.67
2015-07-23,50.25,53.1867,20.97,122.12
2015-07-24,49.9314,53.5241,20.96,121.09
2015-07-25,49.4019,53.3307,20.9467,120.18
2015-07-26,48.8761,53.1387,20.9333,119.27
2015-07-27,48.3541,52.9481,20.92,118.36
2015-07-28,48.3447,53.0159,20.92,119.68
2015-07-29,48.3953,52.9918,20.92,120.88
2015-07-30,48.6627,53.3546,20.92,121.33
2015-07-31,47.6065,51.7461,20.92,121.43
2015-08-01,46.8116,51.6649,20.92,121.737
2015-08-02,46.016,51.5836,20.92,122.043
2015-08-03,45.2196,51.5021,20.92,122.35
2015-08-04,45.5573,51.9913,20.73,121.91
2015-08-05,45.5665,52.8347,20.66,123.56
2015-08-06,45.4938,53.1465,20.59,122.77
2015-08-07,44.4292,52.2347,20.58,121.71
2015-08-08,44.9516,52.2806,20.58,122.037
2015-08-09,45.4734,52.3265,20.58,122.363
2015-08-10,45.9945,52.3723,20.58,122.69
2015-08-11,44.4867,51.0176,20.47,120.78
2015-08-12,44.5182,50.5603,20.44,117.32
2015-08-13,44.3064,50.9047,20.38,118.53
2015-08-14,43.8904,50.6221,20.32,118.24
2015-08-15,43.8969,50.6549,20.32,118.39
2015-08-16,43.9034,50.6877,20.32,118.54
2015-08-17,43.9099,50.7207,20.32,118.69
2015-08-18,44.132,50.6781,20.2,118.93
2015-08-19,42.7135,50.6748,20.15,116.79
2015-08-20,41.6883,50.0313,20.11,114.5
2015-08-21,40.2978,49.5523,20.05,110.72
2015-08-22,39.229,49.2087,20.05,108.75
2015-08-23,38.1736,48.8694,20.05,106.78
2015-08-24,37.1314,48.5344,20.05,104.81
2015-08-25,37.5543,48.4964,19.91,109.33
2015-08-26,37.8355,48.9388,19.86,107.14
2015-08-27,42.1482,49.4505,19.81,110.96
2015-08-28,44.4178,48.7664,19.78,111.17
2015-08-29,45.7023,48.843,19.78,111.123
2015-08-30,46.9909,48.9198,19.78,111.077
2015-08-31,48.2835,48.9969,19.78,111.03
2015-09-01,44.1082,48.9053,19.78,108.04
2015-09-02,44.8689,48.7339,19.6,108.35
2015-09-03,45.1331,49.1139,19.64,111
2015-09-04,44.5412,48.9765,19.69,108.1
2015-09-05,43.9381,48.6955,19.69,108.283
2015-09-06,43.3353,48.4146,19.69,108.467
2015-09-07,42.7328,48.1339,19.69,108.65
2015-09-08,44.3648,48.2888,19.69,109.99
2015-09-09,42.7148,48.1192,19.66,111.4
2015-09-10,43.7103,48.1001,19.66,109.98
2015-09-11,42.7228,47.7902,19.64,108.98
2015-09-12,42.153,47.6789,19.64,108.723
2015-09-13,41.5845,47.5677,19.64,108.467
2015-09-14,41.0172,47.4569,19.64,108.21
2015-09-15,41.1926,47.3057,19.61,109.2
2015-09-16,44.3089,48.2276,19.59,110.72
2015-09-17,43.3876,47.8695,19.57,110.48
2015-09-18,41.5711,47.3772,19.55,108.39
2015-09-19,42.2025,47.5827,19.55,108.697
2015-09-20,42.8403,47.7903,19.55,109.003
2015-09-21,43.4844,48,19.55,109.31
2015-09-22,43.9982,48.3191,19.49,105.71
2015-09-23,42.8251,48.3408,19.47,105.77
2015-09-24,42.8521,47.905,19.45,103.7
2015-09-25,43.5835,47.2155,19.42,106.7
2015-09-26,43.1824,47.0094,19.42,105.887
2015-09-27,42.7816,46.8036,19.42,105.073
2015-09-28,42.3814,46.598,19.42,104.26
2015-09-29,43.0471,46.5012,19.37,103.63
2015-09-30,43.1759,45.8806,19.34,106.41
2015-10-01,42.7598,45.7276,18.88,106.02
2015-10-02,43.1272,45.7885,18.82,106.57
2015-10-03,43.3633,45.953,18.82,107.65
2015-10-04,43.5984,46.1168,18.82,108.73
2015-10-05,43.8323,46.2798,18.82,109.81
2015-10-06,46.258,46.9084,18.66,110.51
2015-10-07,45.5619,46.3785,18.75,110.29
2015-10-08,47.1388,46.3391,18.79,110.52
2015-10-09,46.3387,46.1186,18.81,110.68
2015-10-10,45.5055,46.0011,18.81,110.607
2015-10-11,44.6728,45.8837,18.81,110.533
2015-10-12,43.8407,45.7663,18.81,110.46
2015-10-13,43.2917,45.6304,18.81,109.52
2015-10-14,43.0762,45.2673,18.76,108.64
2015-10-15,42.5824,45.24,18.72,110.49
2015-10-16,44.419,45.6426,18.69,111.47
2015-10-17,43.911,45.6788,18.69,111.567
2015-10-18,43.4021,45.715,18.69,111.663
2015-10-19,42.8924,45.7513,18.69,111.76
2015-10-20,42.8295,45.6344,18.67,111.25
2015-10-21,42.1437,45.7108,18.65,110.95
2015-10-22,42.4998,45.9206,18.63,113.04
2015-10-23,43.2966,47.0498,18.61,115.01
2015-10-24,43.2563,47.2437,18.61,114.827
2015-10-25,43.2157,47.4385,18.61,114.643
2015-10-26,43.175,47.6342,18.61,114.46
2015-10-27,42.3199,47.5997,18.59,113.44
2015-10-28,44.249,47.4064,18.57,114.71
2015-10-29,44.6478,48.0329,18.57,114.68
2015-10-30,44.985,48.3344,18.55,114.71
2015-10-31,44.7317,48.2973,18.55,114.843
2015-11-01,44.4787,48.2603,18.55,114.977
2015-11-02,44.2259,48.2234,18.55,115.11
2015-11-03,46.0459,48.8338,18.17,115.54
2015-11-04,44.4262,48.6054,18.13,115.88
2015-11-05,44.0871,48.8376,18.17,115.56
2015-11-06,43.6487,49.0611,18.16,115.61
2015-11-07,43.6962,49.1016,18.16,115.117
2015-11-08,43.7438,49.1424,18.16,114.623
2015-11-09,43.7918,49.1834,18.16,114.13
2015-11-10,44.2909,49.7152,18.1,114.23
2015-11-11,42.7492,49.9253,18.06,115.12
2015-11-12,41.0778,49.8322,17.98,113.21
2015-11-13,40.5147,49.6563,17.89,112.27
2015-11-14,40.8607,49.8744,17.89,112.383
2015-11-15,41.2077,50.0931,17.89,112.497
2015-11-16,41.5555,50.3124,17.89,112.61
2015-11-17,40.8341,51.0309,17.82,115.59
2015-11-18,41.3838,51.1907,17.83,115.45
2015-11-19,41.3399,51.0433,17.82,115.84
2015-11-20,41.7852,50.8514,17.8,116.14
2015-11-21,41.9127,50.8326,17.8,116.003
2015-11-22,42.0407,50.8138,17.8,115.867
2015-11-23,42.1691,50.7948,17.8,115.73
2015-11-24,43.3011,50.6525,17.76,114.35
2015-11-25,43.6142,50.9635,17.76,115.93
2015-11-26,42.8383,50.7444,17.75,117.17
2015-11-27,42.4008,47.5425,17.76,117.04
2015-11-28,42.3233,47.4338,17.76,117.23
2015-11-29,42.2459,47.325,17.76,117.42
2015-11-30,42.1684,47.2162,17.76,117.61
2015-12-01,41.9245,46.8868,18.59,117.13
2015-12-02,40.0396,46.2684,18.5,117.18
2015-12-03,41.0833,45.872,18.45,113.32
2015-12-04,39.4423,44.5331,18.27,112.98
2015-12-05,38.8587,44.4148,18.27,113.207
2015-12-06,38.2718,44.2958,18.27,113.433
2015-12-07,37.6816,44.1761,18.27,113.66
2015-12-08,37.0207,43.5862,17.95,111.54
2015-12-09,36.6603,43.369,17.81,111.02
2015-12-10,36.3063,43.3154,17.67,110.78
2015-12-11,34.6393,43.242,17.56,108.65
2015-12-12,34.6015,43.2898,17.56,107.993
2015-12-13,34.5637,43.3376,17.56,107.337
2015-12-14,34.5261,43.3852,17.56,106.68
2015-12-15,34.9864,43.4031,17.34,109.99
2015-12-16,34.0163,43.6751,17.25,110.27
2015-12-17,34.185,44.0458,17.15,111.55
2015-12-18,34.0347,44.1122,17.05,110.36
2015-12-19,33.8363,44.0047,17.05,109.973
2015-12-20,33.6383,43.8973,17.05,109.587
2015-12-21,33.4407,43.7902,17.05,109.2
2015-12-22,32.9711,43.4624,17.05,109.01
2015-12-23,34.225,43.0561,16.77,111.75
2015-12-24,34.6122,42.9341,16.67,111.68
2015-12-25,34.6004,42.9194,16.57,111.68
2015-12-26,34.2021,42.9047,16.57,111.49
2015-12-27,33.8041,42.8901,16.57,111.3
2015-12-28,33.4063,42.8754,16.57,111.11
2015-12-29,34.5051,43.2798,16.57,112.95
2015-12-30,33.3699,43.4285,16.52,112.3
2015-12-31,34.2427,43.5841,16.47,111.64
2016-01-01,34.234,43.5731,15.14,111.64
2016-01-02,34.207,43.6386,15.1067,110.76
2016-01-03,34.18,43.7041,15.0733,109.88
2016-01-04,34.1531,43.7695,15.04,109
2016-01-05,33.8917,44.4351,15.1,109.73
2016-01-06,31.8656,45.1033,15.22,108.45
2016-01-07,31.0545,44.6264,15.25,106.28
2016-01-08,30.8903,43.4122,15.22,104.88
2016-01-09,30.2515,43.2383,15.2167,104.767
2016-01-10,29.6136,43.0646,15.2133,104.653
2016-01-11,28.9769,42.8913,15.21,104.54
2016-01-12,28.4791,42.6357,15.21,105.76
2016-01-13,28.0233,42.3909,15.05,106.03
2016-01-14,28.4862,41.9535,14.97,103.88
2016-01-15,26.5164,41.5521,14.86,100.96
2016-01-16,26.415,41.5648,14.8267,100.867
2016-01-17,26.3135,41.5775,14.7933,100.773
2016-01-18,26.2119,41.5902,14.76,100.68
2016-01-19,26.463,41.82,14.7,102.37
2016-01-20,25.5616,41.6705,14.59,98.96
2016-01-21,26.8521,42.0454,14.48,100.6
2016-01-22,29.7742,42.4223,14.42,103.59
2016-01-23,29.2498,42.3669,14.3967,103.403
2016-01-24,28.7256,42.3115,14.3733,103.217
2016-01-25,28.2016,42.2561,14.35,103.03
2016-01-26,29.3439,42.1703,14.28,103.71
2016-01-27,30.4004,41.9728,14.25,104.14
2016-01-28,31.0832,41.9609,14.24,102.36
2016-01-29,31.8132,40.9799,14.24,104.73
2016-01-30,31.6954,40.8874,14.24,104.66
2016-01-31,31.5773,40.7948,14.24,104.59
2016-02-01,31.459,40.7019,14.24,104.52
2016-02-02,29.9661,41.2584,13.53,102.49
2016-02-03,32.0498,41.3427,13.44,100.91
2016-02-04,30.7514,39.7109,13.42,100.24
2016-02-05,30.4053,39.4126,13.33,99.36
2016-02-06,30.1448,39.5314,13.33,98.1233
2016-02-07,29.8826,39.6509,13.33,96.8867
2016-02-08,29.619,39.7712,13.33,95.65
2016-02-09,26.9847,38.8928,13.14,94.29
2016-02-10,27.3963,38.7315,13.08,96.14
2016-02-11,26.4916,38.4243,13.01,92.49
2016-02-12,29.5876,38.6253,12.94,94.75
2016-02-13,29.6798,38.7192,12.94,95.7167
2016-02-14,29.7726,38.8137,12.94,96.6833
2016-02-15,29.8658,38.9088,12.94,97.65
2016-02-16,28.8196,38.9128,12.86,97.23
2016-02-17,30.9806,39.1074,12.81,99.75
2016-02-18,30.9275,39.1555,12.77,99.77
2016-02-19,29.7495,39.2033,12.76,99.19
2016-02-20,30.3179,39.316,12.76,99.6767
2016-02-21,30.8887,39.4292,12.76,100.163
2016-02-22,31.462,39.5429,12.76,100.65
2016-02-23,30.24,39.9927,12.74,99.83
2016-02-24,31.3359,39.9326,12.74,97.68
2016-02-25,32.0033,39.7207,12.72,99.8
2016-02-26,31.8917,40.4779,12.7,101.13
2016-02-27,32.2705,40.5471,12.7,101.327
2016-02-28,32.6521,40.6168,12.7,101.523
2016-02-29,33.0364,40.687,12.7,101.72
2016-03-01,33.8576,41.1608,12.53,103.54
2016-03-02,34.0181,41.1754,12.52,103.92
2016-03-03,34.0061,42.1521,12.54,103.24
2016-03-04,35.2963,42.2516,12.49,103.65
2016-03-05,35.959,42.3798,12.49,103.52
2016-03-06,36.6225,42.5082,12.49,103.39
2016-03-07,37.2866,42.6367,12.49,103.26
2016-03-08,35.9539,41.984,12.4,102.4
2016-03-09,37.4282,42.4223,12.37,102.95
2016-03-10,36.8886,42.8756,12.38,101.5
2016-03-11,36.4202,41.8395,12.35,103.93
2016-03-12,36.1302,41.6529,12.35,104.147
2016-03-13,35.8407,41.4666,12.35,104.363
2016-03-14,35.5518,41.2807,12.35,104.58
2016-03-15,34.8726,41.3179,12.33,103.86
2016-03-16,36.4516,41.5311,12.32,103.75
2016-03-17,36.7253,41.022,12.32,103.44
2016-03-18,36.5281,41.3157,12.32,103.78
2016-03-19,36.6372,41.3107,12.32,103.71
2016-03-20,36.7464,41.3057,12.32,103.64
2016-03-21,36.8556,41.3007,12.32,103.57
2016-03-22,37.2726,41.295,12.31,103.3
2016-03-23,36.2277,39.9248,12.3,103.56
2016-03-24,36.2561,39.9857,12.3,102.11
2016-03-25,36.2301,39.957,12.3,102.11
2016-03-26,36.1534,39.9284,12.3,102.11
2016-03-27,36.0768,39.8998,12.3,102.11
2016-03-28,36.0004,39.8713,12.3,102.11
2016-03-29,34.9652,39.7088,12.3,102.74
2016-03-30,34.6697,39.3854,12.29,103.85
2016-03-31,34.7826,39.4818,12.28,102.94
2016-04-01,33.8261,39.232,12.11,101.49
2016-04-02,33.5913,39.2185,12.11,101.567
2016-04-03,33.3558,39.2051,12.11,101.643
2016-04-04,33.1195,39.1916,12.11,101.72
2016-04-05,33.3157,39.3244,11.85,100
2016-04-06,35.1447,39.2114,11.73,100.82
2016-04-07,34.6973,38.6748,11.7,100.12
2016-04-08,36.9093,39.3382,11.64,100.97
2016-04-09,37.1409,39.3803,11.64,100.977
2016-04-10,37.3722,39.4224,11.64,100.983
2016-04-11,37.6032,39.4644,11.64,100.99
2016-04-12,39.2155,39.3559,11.64,101.57
2016-04-13,39.1043,39.6973,11.57,103.96
2016-04-14,38.962,40.5261,11.57,104.48
2016-04-15,38.1957,40.5441,11.55,104.06
2016-04-16,38.1148,40.5178,11.55,104.2
2016-04-17,38.034,40.4915,11.55,104.34
2016-04-18,37.9533,40.4652,11.55,104.48
2016-04-19,38.8169,40.5977,11.55,105.91
2016-04-20,40.2496,40.2056,11.56,106.28
2016-04-21,39.2162,40.1145,11.59,105.94
2016-04-22,40.0515,40.5309,11.65,105.37
2016-04-23,39.8639,40.5297,11.65,105.243
2016-04-24,39.6762,40.5285,11.65,105.117
2016-04-25,39.4886,40.5273,11.65,104.99
2016-04-26,40.5245,40.4891,11.8,105.4
2016-04-27,41.7411,40.4317,11.9,105.72
2016-04-28,42.3842,40.28,12.01,105.9
2016-04-29,42.2082,40.2087,12.06,103.59
2016-04-30,41.4269,40.1032,12.06,103.59
2016-05-01,40.6496,39.9983,12.06,103.59
2016-05-02,39.8764,39.8938,12.06,103.59
2016-05-03,38.8711,39.286,12.64,102.05
2016-05-04,38.7831,39.8088,12.64,100.96
2016-05-05,39.3478,40.563,12.61,101.08
2016-05-06,39.7042,41.3494,12.76,100.7
2016-05-07,39.2333,41.3735,12.76,100.987
2016-05-08,38.7614,41.3976,12.76,101.273
2016-05-09,38.2887,41.4217,12.76,101.56
2016-05-10,40.0176,41.6264,12.93,102.41
2016-05-11,41.7214,41.9406,12.95,101.95
2016-05-12,42.2162,42.0581,12.96,101.64
2016-05-13,42.1484,42.2101,13,102.21
2016-05-14,42.5132,42.328,13,102.14
2016-05-15,42.8786,42.4462,13,102.07
2016-05-16,43.2444,42.5645,13,102
2016-05-17,43.5413,42.6312,13.02,101.9
2016-05-18,43.3815,42.6013,13.04,102.79
2016-05-19,43.592,42.7347,13.05,101.89
2016-05-20,43.4263,42.7846,13.06,103.2
2016-05-21,43.3215,42.7302,13.06,103.147
2016-05-22,43.2167,42.6759,13.06,103.093
2016-05-23,43.1119,42.6215,13.06,103.04
2016-05-24,43.5261,42.8904,13.07,105.36
2016-05-25,44.6259,43.1096,13.07,106.51
2016-05-26,44.4037,43.159,13.07,106.72
2016-05-27,44.1619,45.5766,13.12,107.05
2016-05-28,44.3316,45.6161,13.12,107.077
2016-05-29,44.5016,45.6557,13.12,107.103
2016-05-30,44.6719,45.6953,13.12,107.13
2016-05-31,44.549,45.858,13.12,106.43
2016-06-01,44.4962,45.4179,14.33,105.57
2016-06-02,44.7265,45.6739,14.27,105.7
2016-06-03,44.5042,46.4407,14.31,104.57
2016-06-04,44.5167,46.4094,14.31,104.607
2016-06-05,44.5291,46.3784,14.31,104.643
2016-06-06,44.5414,46.3477,14.31,104.68
2016-06-07,45.3296,45.779,14.35,105.69
2016-06-08,46.1505,44.8233,14.41,105.07
2016-06-09,45.7992,44.7413,14.44,104.16
2016-06-10,44.7098,44.5418,14.41,101.69
2016-06-11,44.7013,44.6038,14.41,101.033
2016-06-12,44.6927,44.6661,14.41,100.377
2016-06-13,44.6841,44.7284,14.41,99.72
2016-06-14,44.392,44.9443,14.31,97.88
2016-06-15,43.6064,45.0579,14.27,98.71
2016-06-16,42.232,45.3732,14.27,97.98
2016-06-17,43.6911,45.2284,14.25,99.23
2016-06-18,44.0278,45.3014,14.25,100.393
2016-06-19,44.3629,45.3741,14.25,101.557
2016-06-20,44.6964,45.4465,14.25,102.72
2016-06-21,44.741,45.2537,14.31,103.47
2016-06-22,44.2081,45.4666,14.35,103.83
2016-06-23,44.701,45.0435,14.41,105.48
2016-06-24,43.7466,49.0692,14.46,98.02
2016-06-25,43.4591,48.7775,14.46,96.6667
2016-06-26,43.1704,48.4847,14.46,95.3133
2016-06-27,42.8805,48.1906,14.46,93.96
2016-06-28,43.8725,48.2706,14.49,96.47
2016-06-29,45.6357,48.4671,14.48,99.19
2016-06-30,44.7487,49.5406,14.47,100.12
2016-07-01,45.2178,50.6511,14.47,101.03
2016-07-02,45.1389,50.8411,14.47,100.777
2016-07-03,45.06,51.0311,14.47,100.523
2016-07-04,44.9811,51.221,14.47,100.27
2016-07-05,43.0289,50.7357,14.45,98.51
2016-07-06,44.0871,51.0886,14.44,96.97
2016-07-07,41.8773,51.5343,14.4,98.15
2016-07-08,42.2403,50.9937,14.41,99.73
2016-07-09,42.1134,50.9958,14.41,100.28
2016-07-10,41.9863,50.9979,14.41,100.83
2016-07-11,41.859,51.0001,14.41,101.38
2016-07-12,43.6982,52.0195,14.41,102.14
2016-07-13,41.7811,52.565,14.37,102.12
2016-07-14,42.4576,52.0749,14.38,102.9
2016-07-15,42.784,52.0758,14.38,102.77
2016-07-16,42.6852,52.088,14.38,102.857
2016-07-17,42.5859,52.1003,14.38,102.943
2016-07-18,42.4862,52.1125,14.38,103.03
2016-07-19,42.2836,51.7898,14.39,102.57
2016-07-20,42.8312,51.7116,14.4,103.88
2016-07-21,41.9428,51.7022,14.41,103.52
2016-07-22,41.4836,51.4799,14.46,103.59
2016-07-23,41.2299,51.6207,14.46,103.68
2016-07-24,40.9758,51.7618,14.46,103.77
2016-07-25,40.7212,51.9031,14.46,103.86
2016-07-26,40.802,51.9233,14.52,104.12
2016-07-27,39.5505,52.0426,14.54,104.56
2016-07-28,38.5032,51.5329,14.54,103.73
2016-07-29,38.2075,55.4306,14.54,104.31
2016-07-30,38.0533,55.3908,14.54,104.22
2016-07-31,37.8996,55.3512,14.54,104.13
2016-08-01,37.7463,55.3117,14.54,104.04
2016-08-02,37.3448,55.0344,14.51,102.67
2016-08-03,38.4821,54.5536,14.38,102.62
2016-08-04,39.7719,53.116,14.27,103.35
2016-08-05,39.6827,51.7659,14.18,104.44
2016-08-06,40.1,52.5914,14.16,104.417
2016-08-07,40.5191,53.4203,14.14,104.393
2016-08-08,40.9398,54.2527,14.12,104.37
2016-08-09,40.603,54.8836,14.03,105.43
2016-08-10,39.3866,53.3798,13.92,105.11
2016-08-11,41.2804,54.6938,13.86,106.02
2016-08-12,42.0954,55.0726,13.77,105.77
2016-08-13,42.4797,54.9021,13.77,105.753
2016-08-14,42.8635,54.7318,13.77,105.737
2016-08-15,43.2469,54.5617,13.77,105.72
2016-08-16,43.5857,54.0505,13.51,104.63
2016-08-17,44.2089,54.1415,13.4,103.85
2016-08-18,44.9519,53.4405,13.32,104.6
2016-08-19,44.9232,53.0637,13.24,103.81
2016-08-20,44.4431,53.1686,13.24,103.807
2016-08-21,43.9625,53.2736,13.24,103.803
2016-08-22,43.4813,53.3787,13.24,103.8
2016-08-23,44.0603,52.9588,13.02,104.66
2016-08-24,43.5304,53.1594,12.96,105.22
2016-08-25,43.9947,53.3215,12.88,104.42
2016-08-26,44.2161,52.9229,12.8,104.91
2016-08-27,44.1778,53.1111,12.8,104.85
2016-08-28,44.1392,53.3006,12.8,104.79
2016-08-29,44.1003,53.4915,12.8,104.73
2016-08-30,43.3112,54.7994,12.69,105.38
2016-08-31,42.2566,55.0665,12.69,105.07
2016-09-01,40.777,54.9524,13.17,105.19
2016-09-02,41.8386,55.3024,13.06,107.23
2016-09-03,42.1233,55.2591,13.06,107.253
2016-09-04,42.4086,55.2156,13.06,107.277
2016-09-05,42.6945,55.1721,13.06,107.3
2016-09-06,42.3515,55.3365,13.07,106.91
2016-09-07,42.6982,53.84,13,107.15
2016-09-08,44.2546,52.9834,12.9,106.72
2016-09-09,42.6074,53.3369,12.81,105.65
2016-09-10,42.7522,53.4773,12.81,105.32
2016-09-11,42.8974,53.618,12.81,104.99
2016-09-12,43.0429,53.7591,12.81,104.66
2016-09-13,41.8778,54.0589,12.67,103.62
2016-09-14,40.8718,53.9312,12.64,103.59
2016-09-15,41.3986,54.2918,12.61,104.11
2016-09-16,40.7714,54.4272,12.63,103.49
2016-09-17,40.8989,54.645,12.63,103.833
2016-09-18,41.0269,54.8635,12.63,104.177
2016-09-19,41.1554,55.0828,12.63,104.52
2016-09-20,41.0229,54.9893,12.7,104.45
2016-09-21,42,55.8296,12.74,104.88
2016-09-22,42.4008,55.2589,12.77,106.57
2016-09-23,40.9221,55.8231,12.84,105.63
2016-09-24,41.2971,55.7287,12.84,105.097
2016-09-25,41.6711,55.6346,12.84,104.563
2016-09-26,42.044,55.5408,12.84,104.03
2016-09-27,40.9715,55.4813,12.98,104.29
2016-09-28,43.3764,55.9465,13.02,104.94
2016-09-29,43.882,56.0111,13.07,104.81
2016-09-30,43.9566,63.3904,13.13,104.81
2016-10-01,44.4037,64.4407,13.13,104.84
2016-10-02,44.8488,65.4863,13.13,104.87
2016-10-03,45.2919,66.5272,13.13,104.9
2016-10-04,45.5784,67.7359,15.66,105.63
2016-10-05,46.2581,67.523,15.75,105.01
2016-10-06,46.9468,69.021,15.9,104.68
2016-10-07,46.6158,68.8959,16.06,103.57
2016-10-08,46.9498,68.5257,16.06,103.763
2016-10-09,47.2833,68.156,16.06,103.957
2016-10-10,47.6165,67.7867,16.06,104.15
2016-10-11,47.3057,67.0638,16.08,103.61
2016-10-12,47.0145,67.9673,16.03,103.02
2016-10-13,47.1372,67.9471,16,102.07
2016-10-14,47.2187,68.8511,16,103.39
2016-10-15,47.0998,69.383,16,103.193
2016-10-16,46.9809,69.9151,16,102.997
2016-10-17,46.8619,70.4475,16,102.8
2016-10-18,47.0117,72.8646,16.06,104.14
2016-10-19,47.9734,71.2724,16.11,104.32
2016-10-20,46.7942,71.4936,16.16,104.46
2016-10-21,47.5657,72.7081,16.22,104.59
2016-10-22,47.4604,72.7276,16.22,104.587
2016-10-23,47.3552,72.747,16.22,104.583
2016-10-24,47.25,72.7665,16.22,104.58
2016-10-25,46.7163,72.8937,16.32,104.21
2016-10-26,45.7483,72.7689,16.4,103.97
2016-10-27,46.1883,72.7098,16.45,103.84
2016-10-28,45.5136,75.3983,16.5,103.71
2016-10-29,45.0503,75.953,16.5,103.523
2016-10-30,44.5877,76.507,16.5,103.337
2016-10-31,44.1257,77.0601,16.5,103.15
2016-11-01,43.6644,77.9138,17.8,102.14
2016-11-02,42.2352,76.2506,18.05,101.1
2016-11-03,41.8926,77.2777,18.3,100.76
2016-11-04,41.089,78.4729,18.49,100.09
2016-11-05,41.2987,78.7566,18.49,100.63
2016-11-06,41.5089,79.0409,18.49,101.17
2016-11-07,41.7194,79.3256,18.49,101.71
2016-11-08,41.7105,78.9092,18.42,101.82
2016-11-09,42.0613,81.2466,18.3,102.89
2016-11-10,42.0743,81.5971,18.25,102.6
2016-11-11,41.04,81.9883,18.22,102.1
2016-11-12,41.1017,81.8628,18.22,102.16
2016-11-13,41.164,81.7364,18.22,102.22
2016-11-14,41.2267,81.609,18.22,102.28
2016-11-15,43.6136,81.9322,18.16,102.64
2016-11-16,43.5713,80.826,18.13,102.39
2016-11-17,43.3797,80.7129,18.1,102.93
2016-11-18,44.0869,81.24,18.04,102.77
2016-11-19,44.7239,81.376,18.04,102.773
2016-11-20,45.3608,81.512,18.04,102.777
2016-11-21,45.9976,81.648,18.04,102.78
2016-11-22,46.2654,82.0853,17.99,102.98
2016-11-23,46.1705,80.2207,17.96,102.83
2016-11-24,46.4543,82.1483,17.95,103.22
2016-11-25,44.5997,77.7946,17.93,103.56
2016-11-26,44.9201,78.4181,17.93,103.257
2016-11-27,45.2405,79.0418,17.93,102.953
2016-11-28,45.561,79.6657,17.93,102.65
2016-11-29,43.854,80.1343,17.91,103.03
2016-11-30,47.4565,80.489,17.91,103.23
2016-12-01,50.7575,80.1261,18.2,102.58
2016-12-02,51.1746,79.0265,18.11,102.07
2016-12-03,51.2287,78.5656,18.11,102.197
2016-12-04,51.2825,78.1065,18.11,102.323
2016-12-05,51.3362,77.649,18.11,102.45
2016-12-06,50.2422,73.8308,17.75,103.56
2016-12-07,49.3942,75.1631,17.48,104.43
2016-12-08,50.0743,76.7515,17.29,105.59
2016-12-09,51.4537,79.5056,17.13,106.81
2016-12-10,51.8225,80.2169,17.13,106.563
2016-12-11,52.1905,80.9266,17.13,106.317
2016-12-12,52.5576,81.6346,17.13,106.07
2016-12-13,52.5165,82.5165,17.06,107.38
2016-12-14,50.6389,83.5212,17.08,106.9
2016-12-15,51.8476,86.4766,17.08,107.89
2016-12-16,52.8882,85.6404,17.08,108.11
2016-12-17,52.8243,85.5751,17.08,108.097
2016-12-18,52.7603,85.5097,17.08,108.083
2016-12-19,52.6962,85.4443,17.08,108.07
2016-12-20,53.406,86.8391,17.14,108.59
2016-12-21,52.2599,86.604,17.17,108.37
2016-12-22,52.7097,86.2218,17.19,108.18
2016-12-23,52.8049,86.2052,17.24,108.23
2016-12-24,52.8062,86.2073,17.24,108.23
2016-12-25,52.8074,86.2094,17.24,108.23
2016-12-26,52.8087,86.2114,17.24,108.23
2016-12-27,53.7003,86.2135,17.24,108.42
2016-12-28,54.0525,87.107,17.24,108.61
2016-12-29,53.7071,86.6737,17.36,108.35
2016-12-30,53.9038,82.0131,17.44,108.86
2016-12-31,54.0337,82.2107,17.44,109.02
2017-01-01,54.1642,82.4092,17.44,109.18
2017-01-02,54.2953,82.6087,17.44,109.34
2017-01-03,53.4136,79.4415,17.44,109.88
2017-01-04,54.096,80.6745,18.97,109.76
2017-01-05,54.1758,81.6589,18.92,109.85
2017-01-06,53.9239,80.0359,18.92,109.9
2017-01-07,53.3666,79.9994,18.92,109.773
2017-01-08,52.8067,79.9627,18.92,109.647
2017-01-09,52.2442,79.9258,18.92,109.52
2017-01-10,50.7618,81.764,18.9,109.51
2017-01-11,52.4612,84.4521,19.03,109.55
2017-01-12,52.4487,82.9666,19.18,108.94
2017-01-13,52.012,82.7315,19.36,109.89
2017-01-14,52.2497,82.8581,19.36,109.577
2017-01-15,52.4883,82.9853,19.36,109.263
2017-01-16,52.728,83.1131,19.36,108.95
2017-01-17,51.9188,84.0509,19.41,108.79
2017-01-18,50.5626,84.3492,19.41,109.05
2017-01-19,50.7687,83.0052,19.44,108.91
2017-01-20,52.1915,83.8977,19.44,108.73
2017-01-21,51.9747,83.7112,19.44,108.587
2017-01-22,51.7591,83.5257,19.44,108.443
2017-01-23,51.5446,83.3411,19.44,108.3
2017-01-24,51.5817,82.9922,19.64,108.53
2017-01-25,51.2706,82.705,19.71,109.88
2017-01-26,52.5607,82.7103,19.73,110.33
2017-01-27,51.9802,75.6952,19.75,110.12
2017-01-28,51.9724,76.2691,19.75,109.767
2017-01-29,51.9646,76.8448,19.75,109.413
