Date,Hour,Wind DK
2014-02-18,21,1490
2014-02-18,22,1249
2014-02-18,23,993
2014-02-19,0,727
2014-02-19,1,583
2014-02-19,2,420
2014-02-19,3,307
2014-02-19,4,216
2014-02-19,5,192
2014-02-19,6,231
2014-02-19,7,233
2014-02-19,8,195
2014-02-19,9,207
2014-02-19,10,236
2014-02-19,11,252
2014-02-19,12,306
2014-02-19,13,337
2014-02-19,14,388
2014-02-19,15,388
2014-02-19,16,396
2014-02-19,17,327
2014-02-19,18,407
2014-02-19,19,520
2014-02-19,20,523
2014-02-19,21,538
2014-02-19,22,749
2014-02-19,23,833
2014-02-20,0,825
2014-02-20,1,835
2014-02-20,2,825
2014-02-20,3,686
2014-02-20,4,509
2014-02-20,5,497
2014-02-20,6,469
2014-02-20,7,519
2014-02-20,8,651
2014-02-20,9,720
2014-02-20,10,868
2014-02-20,11,1051
2014-02-20,12,1261
2014-02-20,13,1453
2014-02-20,14,1637
2014-02-20,15,1950
2014-02-20,16,2316
2014-02-20,17,2638
2014-02-20,18,2962
2014-02-20,19,3193
2014-02-20,20,3248
2014-02-20,21,3261
2014-02-20,22,3185
2014-02-20,23,3074
2014-02-21,0,2966
2014-02-21,1,2884
2014-02-21,2,2698
2014-02-21,3,2513
2014-02-21,4,2314
2014-02-21,5,2121
2014-02-21,6,2033
2014-02-21,7,1920
2014-02-21,8,1676
2014-02-21,9,1443
2014-02-21,10,1160
2014-02-21,11,946
2014-02-21,12,883
2014-02-21,13,784
2014-02-21,14,653
2014-02-21,15,740
2014-02-21,16,877
2014-02-21,17,1103
2014-02-21,18,1158
2014-02-21,19,1241
2014-02-21,20,1548
2014-02-21,21,1749
2014-02-21,22,1963
2014-02-21,23,2140
2014-02-22,0,2500
2014-02-22,1,2911
2014-02-22,2,3054
2014-02-22,3,3186
2014-02-22,4,3205
2014-02-22,5,3272
2014-02-22,6,3323
2014-02-22,7,3346
2014-02-22,8,3439
2014-02-22,9,3565
2014-02-22,10,3660
2014-02-22,11,3691
2014-02-22,12,3620
2014-02-22,13,3522
2014-02-22,14,3375
2014-02-22,15,3241
2014-02-22,16,3091
2014-02-22,17,2961
2014-02-22,18,2842
2014-02-22,19,2698
2014-02-22,20,2639
2014-02-22,21,2646
2014-02-22,22,2442
2014-02-22,23,2383
2014-02-23,0,2442
2014-02-23,1,2506
2014-02-23,2,2666
2014-02-23,3,2798
2014-02-23,4,2714
2014-02-23,5,2783
2014-02-23,6,3049
2014-02-23,7,3161
2014-02-23,8,3288
2014-02-23,9,3444
2014-02-23,10,3470
2014-02-23,11,3558
2014-02-23,12,3626
2014-02-23,13,3662
2014-02-23,14,3706
2014-02-23,15,3638
2014-02-23,16,3546
2014-02-23,17,3645
2014-02-23,18,3708
2014-02-23,19,3806
2014-02-23,20,3869
2014-02-23,21,3908
2014-02-23,22,3818
2014-02-23,23,3657
2014-02-24,0,3469
2014-02-24,1,3238
2014-02-24,2,2989
2014-02-24,3,2744
2014-02-24,4,2472
2014-02-24,5,2293
2014-02-24,6,2181
2014-02-24,7,2131
2014-02-24,8,2125
2014-02-24,9,2234
2014-02-24,10,2390
2014-02-24,11,2607
2014-02-24,12,2938
2014-02-24,13,3195
2014-02-24,14,3352
2014-02-24,15,3240
2014-02-24,16,3052
2014-02-24,17,3022
2014-02-24,18,2939
2014-02-24,19,2733
2014-02-24,20,2551
2014-02-24,21,2377
2014-02-24,22,2103
2014-02-24,23,1943
2014-02-25,0,1963
2014-02-25,1,1880
2014-02-25,2,1826
2014-02-25,3,1736
2014-02-25,4,1622
2014-02-25,5,1525
2014-02-25,6,1510
2014-02-25,7,1617
2014-02-25,8,1682
2014-02-25,9,1620
2014-02-25,10,1533
2014-02-25,11,1536
2014-02-25,12,1694
2014-02-25,13,1832
2014-02-25,14,1447
2014-02-25,15,1487
2014-02-25,16,1813
2014-02-25,17,1903
2014-02-25,18,1865
2014-02-25,19,1829
2014-02-25,20,1727
2014-02-25,21,1594
2014-02-25,22,1414
2014-02-25,23,1253
2014-02-26,0,1019
2014-02-26,1,874
2014-02-26,2,777
2014-02-26,3,792
2014-02-26,4,773
2014-02-26,5,841
2014-02-26,6,883
2014-02-26,7,990
2014-02-26,8,843
2014-02-26,9,735
2014-02-26,10,706
2014-02-26,11,818
2014-02-26,12,749
2014-02-26,13,722
2014-02-26,14,669
2014-02-26,15,634
2014-02-26,16,660
2014-02-26,17,603
2014-02-26,18,578
2014-02-26,19,617
2014-02-26,20,633
2014-02-26,21,619
2014-02-26,22,556
2014-02-26,23,522
2014-02-27,0,499
2014-02-27,1,493
2014-02-27,2,504
2014-02-27,3,528
2014-02-27,4,583
2014-02-27,5,642
2014-02-27,6,700
2014-02-27,7,800
2014-02-27,8,872
2014-02-27,9,981
2014-02-27,10,1063
2014-02-27,11,1277
2014-02-27,12,1537
2014-02-27,13,1619
2014-02-27,14,1619
2014-02-27,15,1545
2014-02-27,16,1483
2014-02-27,17,1487
2014-02-27,18,1678
2014-02-27,19,1885
2014-02-27,20,1937
2014-02-27,21,1793
2014-02-27,22,1685
2014-02-27,23,1560
2014-02-28,0,1568
2014-02-28,1,1542
2014-02-28,2,1274
2014-02-28,3,1076
2014-02-28,4,854
2014-02-28,5,779
2014-02-28,6,700
2014-02-28,7,588
2014-02-28,8,470
2014-02-28,9,443
2014-02-28,10,422
2014-02-28,11,402
2014-02-28,12,343
2014-02-28,13,293
2014-02-28,14,229
2014-02-28,15,259
2014-02-28,16,413
2014-02-28,17,410
2014-02-28,18,311
2014-02-28,19,417
2014-02-28,20,411
2014-02-28,21,386
2014-02-28,22,362
2014-02-28,23,265
2014-03-01,0,226
2014-03-01,1,194
2014-03-01,2,144
2014-03-01,3,131
2014-03-01,4,91
2014-03-01,5,78
2014-03-01,6,54
2014-03-01,7,41
2014-03-01,8,49
2014-03-01,9,44
2014-03-01,10,27
2014-03-01,11,21
2014-03-01,12,17
2014-03-01,13,13
2014-03-01,14,18
2014-03-01,15,37
2014-03-01,16,75
2014-03-01,17,142
2014-03-01,18,274
2014-03-01,19,370
2014-03-01,20,461
2014-03-01,21,545
2014-03-01,22,636
2014-03-01,23,750
2014-03-02,0,817
2014-03-02,1,891
2014-03-02,2,935
2014-03-02,3,1130
2014-03-02,4,1195
2014-03-02,5,1274
2014-03-02,6,1315
2014-03-02,7,1402
2014-03-02,8,1498
2014-03-02,9,1376
2014-03-02,10,1276
2014-03-02,11,1244
2014-03-02,12,1259
2014-03-02,13,1287
2014-03-02,14,1397
2014-03-02,15,1522
2014-03-02,16,1556
2014-03-02,17,1636
2014-03-02,18,1669
2014-03-02,19,1900
2014-03-02,20,2037
2014-03-02,21,1976
2014-03-02,22,1812
2014-03-02,23,1569
2014-03-03,0,1482
2014-03-03,1,1580
2014-03-03,2,1637
2014-03-03,3,1705
2014-03-03,4,1910
2014-03-03,5,2095
2014-03-03,6,2256
2014-03-03,7,2378
2014-03-03,8,2369
2014-03-03,9,2542
2014-03-03,10,2791
2014-03-03,11,3011
2014-03-03,12,3268
2014-03-03,13,3479
2014-03-03,14,3464
2014-03-03,15,3353
2014-03-03,16,3186
2014-03-03,17,3084
2014-03-03,18,3136
2014-03-03,19,2941
2014-03-03,20,2551
2014-03-03,21,2160
2014-03-03,22,1792
2014-03-03,23,1470
2014-03-04,0,1268
2014-03-04,1,1013
2014-03-04,2,831
2014-03-04,3,625
2014-03-04,4,495
2014-03-04,5,480
2014-03-04,6,508
2014-03-04,7,433
2014-03-04,8,347
2014-03-04,9,303
2014-03-04,10,375
2014-03-04,11,424
2014-03-04,12,451
2014-03-04,13,429
2014-03-04,14,375
2014-03-04,15,381
2014-03-04,16,390
2014-03-04,17,322
2014-03-04,18,286
2014-03-04,19,334
2014-03-04,20,352
2014-03-04,21,276
2014-03-04,22,248
2014-03-04,23,211
2014-03-05,0,255
2014-03-05,1,283
2014-03-05,2,242
2014-03-05,3,190
2014-03-05,4,196
2014-03-05,5,197
2014-03-05,6,219
2014-03-05,7,209
2014-03-05,8,191
2014-03-05,9,223
2014-03-05,10,235
2014-03-05,11,243
2014-03-05,12,187
2014-03-05,13,115
2014-03-05,14,103
2014-03-05,15,64
2014-03-05,16,35
2014-03-05,17,53
2014-03-05,18,72
2014-03-05,19,104
2014-03-05,20,153
2014-03-05,21,180
2014-03-05,22,194
2014-03-05,23,252
2014-03-06,0,357
2014-03-06,1,451
2014-03-06,2,569
2014-03-06,3,677
2014-03-06,4,881
2014-03-06,5,1058
2014-03-06,6,1110
2014-03-06,7,1234
2014-03-06,8,1381
2014-03-06,9,1557
2014-03-06,10,1799
2014-03-06,11,1949
2014-03-06,12,2039
2014-03-06,13,2080
2014-03-06,14,2116
2014-03-06,15,2215
2014-03-06,16,2199
2014-03-06,17,2129
2014-03-06,18,2186
2014-03-06,19,2274
2014-03-06,20,2379
2014-03-06,21,2549
2014-03-06,22,2655
2014-03-06,23,2707
2014-03-07,0,2734
2014-03-07,1,2787
2014-03-07,2,2842
2014-03-07,3,2853
2014-03-07,4,2880
2014-03-07,5,2944
2014-03-07,6,2981
2014-03-07,7,2967
2014-03-07,8,2941
2014-03-07,9,3092
2014-03-07,10,3256
2014-03-07,11,3486
2014-03-07,12,3679
2014-03-07,13,3864
2014-03-07,14,3954
2014-03-07,15,3992
2014-03-07,16,3932
2014-03-07,17,3904
2014-03-07,18,3861
2014-03-07,19,3500
2014-03-07,20,3360
2014-03-07,21,3484
2014-03-07,22,3417
2014-03-07,23,3142
2014-03-08,0,2870
2014-03-08,1,2516
2014-03-08,2,2216
2014-03-08,3,1781
2014-03-08,4,1468
2014-03-08,5,1184
2014-03-08,6,878
2014-03-08,7,675
2014-03-08,8,597
2014-03-08,9,597
2014-03-08,10,764
2014-03-08,11,1107
2014-03-08,12,1422
2014-03-08,13,1475
2014-03-08,14,1380
2014-03-08,15,1284
2014-03-08,16,1168
2014-03-08,17,1189
2014-03-08,18,1579
2014-03-08,19,2055
2014-03-08,20,2459
2014-03-08,21,2718
2014-03-08,22,2797
2014-03-08,23,2812
2014-03-09,0,2919
2014-03-09,1,2951
2014-03-09,2,2692
2014-03-09,3,2531
2014-03-09,4,2533
2014-03-09,5,2485
2014-03-09,6,2446
2014-03-09,7,2465
2014-03-09,8,2489
2014-03-09,9,2605
2014-03-09,10,2720
2014-03-09,11,2845
2014-03-09,12,2856
2014-03-09,13,2815
2014-03-09,14,2825
2014-03-09,15,2802
2014-03-09,16,2816
2014-03-09,17,2698
2014-03-09,18,2470
2014-03-09,19,2277
2014-03-09,20,2222
2014-03-09,21,2161
2014-03-09,22,1933
2014-03-09,23,1703
2014-03-10,0,1532
2014-03-10,1,1293
2014-03-10,2,1234
2014-03-10,3,1409
2014-03-10,4,1702
2014-03-10,5,1819
2014-03-10,6,1760
2014-03-10,7,1541
2014-03-10,8,1286
2014-03-10,9,1063
2014-03-10,10,918
2014-03-10,11,499
2014-03-10,12,398
2014-03-10,13,585
2014-03-10,14,740
2014-03-10,15,1005
2014-03-10,16,1176
2014-03-10,17,1200
2014-03-10,18,1144
2014-03-10,19,1262
2014-03-10,20,1168
2014-03-10,21,1167
2014-03-10,22,1100
2014-03-10,23,942
2014-03-11,0,983
2014-03-11,1,1099
2014-03-11,2,1002
2014-03-11,3,809
2014-03-11,4,578
2014-03-11,5,436
2014-03-11,6,383
2014-03-11,7,267
2014-03-11,8,136
2014-03-11,9,49
2014-03-11,10,19
2014-03-11,11,11
2014-03-11,12,20
2014-03-11,13,36
2014-03-11,14,68
2014-03-11,15,105
2014-03-11,16,135
2014-03-11,17,120
2014-03-11,18,108
2014-03-11,19,122
2014-03-11,20,135
2014-03-11,21,146
2014-03-11,22,129
2014-03-11,23,129
2014-03-12,0,159
2014-03-12,1,221
2014-03-12,2,242
2014-03-12,3,251
2014-03-12,4,224
2014-03-12,5,249
2014-03-12,6,321
2014-03-12,7,382
2014-03-12,8,382
2014-03-12,9,363
2014-03-12,10,408
2014-03-12,11,439
2014-03-12,12,434
2014-03-12,13,545
2014-03-12,14,641
2014-03-12,15,606
2014-03-12,16,596
2014-03-12,17,540
2014-03-12,18,535
2014-03-12,19,530
2014-03-12,20,513
2014-03-12,21,549
2014-03-12,22,605
2014-03-12,23,626
2014-03-13,0,574
2014-03-13,1,674
2014-03-13,2,638
2014-03-13,3,650
2014-03-13,4,666
2014-03-13,5,577
2014-03-13,6,521
2014-03-13,7,512
2014-03-13,8,468
2014-03-13,9,439
2014-03-13,10,568
2014-03-13,11,727
2014-03-13,12,806
2014-03-13,13,915
2014-03-13,14,1040
2014-03-13,15,1161
2014-03-13,16,1233
2014-03-13,17,1235
2014-03-13,18,1331
2014-03-13,19,1476
2014-03-13,20,1584
2014-03-13,21,1701
2014-03-13,22,1757
2014-03-13,23,1724
2014-03-14,0,1657
2014-03-14,1,1475
2014-03-14,2,1463
2014-03-14,3,1454
2014-03-14,4,1239
2014-03-14,5,972
2014-03-14,6,788
2014-03-14,7,666
2014-03-14,8,642
2014-03-14,9,749
2014-03-14,10,1011
2014-03-14,11,1402
2014-03-14,12,1730
2014-03-14,13,2176
2014-03-14,14,2476
2014-03-14,15,2843
2014-03-14,16,3239
2014-03-14,17,3696
2014-03-14,18,4054
2014-03-14,19,4329
2014-03-14,20,4428
2014-03-14,21,4472
2014-03-14,22,4480
2014-03-14,23,4464
2014-03-15,0,4409
2014-03-15,1,4178
2014-03-15,2,3856
2014-03-15,3,3648
2014-03-15,4,3771
2014-03-15,5,4065
2014-03-15,6,4144
2014-03-15,7,4157
2014-03-15,8,4187
2014-03-15,9,4215
2014-03-15,10,4207
2014-03-15,11,4113
2014-03-15,12,4044
2014-03-15,13,3961
2014-03-15,14,3918
2014-03-15,15,3832
2014-03-15,16,3699
2014-03-15,17,3735
2014-03-15,18,3768
2014-03-15,19,3584
2014-03-15,20,3362
2014-03-15,21,3089
2014-03-15,22,3146
2014-03-15,23,3279
2014-03-16,0,2814
2014-03-16,1,2185
2014-03-16,2,2306
2014-03-16,3,2500
2014-03-16,4,2690
2014-03-16,5,2916
2014-03-16,6,3012
2014-03-16,7,3159
2014-03-16,8,4022
2014-03-16,9,4199
2014-03-16,10,4216
2014-03-16,11,4141
2014-03-16,12,3924
2014-03-16,13,3492
2014-03-16,14,3362
2014-03-16,15,3472
2014-03-16,16,3914
2014-03-16,17,3974
2014-03-16,18,4071
2014-03-16,19,4140
2014-03-16,20,4206
2014-03-16,21,4261
2014-03-16,22,4266
2014-03-16,23,4246
2014-03-17,0,4177
2014-03-17,1,3675
2014-03-17,2,3692
2014-03-17,3,3747
2014-03-17,4,4125
2014-03-17,5,4103
2014-03-17,6,4099
2014-03-17,7,4091
2014-03-17,8,4106
2014-03-17,9,4159
2014-03-17,10,4125
2014-03-17,11,4015
2014-03-17,12,3870
2014-03-17,13,3742
2014-03-17,14,3488
2014-03-17,15,3371
2014-03-17,16,3273
2014-03-17,17,3016
2014-03-17,18,2764
2014-03-17,19,2704
2014-03-17,20,2729
2014-03-17,21,2718
2014-03-17,22,2585
2014-03-17,23,2655
2014-03-18,0,2605
2014-03-18,1,2528
2014-03-18,2,2527
2014-03-18,3,2474
2014-03-18,4,2508
2014-03-18,5,2553
2014-03-18,6,2481
2014-03-18,7,2495
2014-03-18,8,2446
2014-03-18,9,2471
2014-03-18,10,2627
2014-03-18,11,2710
2014-03-18,12,2780
2014-03-18,13,2871
2014-03-18,14,2804
2014-03-18,15,2652
2014-03-18,16,2381
2014-03-18,17,2197
2014-03-18,18,1938
2014-03-18,19,1682
2014-03-18,20,1498
2014-03-18,21,1325
2014-03-18,22,1170
2014-03-18,23,1188
2014-03-19,0,1219
2014-03-19,1,1256
2014-03-19,2,1335
2014-03-19,3,1388
2014-03-19,4,1408
2014-03-19,5,1678
2014-03-19,6,1972
2014-03-19,7,2363
2014-03-19,8,2872
2014-03-19,9,3152
2014-03-19,10,3285
2014-03-19,11,3681
2014-03-19,12,3975
2014-03-19,13,4038
2014-03-19,14,4147
2014-03-19,15,4277
2014-03-19,16,4278
2014-03-19,17,4101
2014-03-19,18,3974
2014-03-19,19,3849
2014-03-19,20,3753
2014-03-19,21,3646
2014-03-19,22,3667
2014-03-19,23,3736
2014-03-20,0,3704
2014-03-20,1,3625
2014-03-20,2,3479
2014-03-20,3,3290
2014-03-20,4,3143
2014-03-20,5,2888
2014-03-20,6,2897
2014-03-20,7,2960
2014-03-20,8,3292
2014-03-20,9,3481
2014-03-20,10,3688
2014-03-20,11,3835
2014-03-20,12,4007
2014-03-20,13,4002
2014-03-20,14,3973
2014-03-20,15,3982
2014-03-20,16,3882
2014-03-20,17,3780
2014-03-20,18,3738
2014-03-20,19,3805
2014-03-20,20,3853
2014-03-20,21,3972
2014-03-20,22,4148
2014-03-20,23,4157
2014-03-21,0,4016
2014-03-21,1,3886
2014-03-21,2,3767
2014-03-21,3,3626
2014-03-21,4,3309
2014-03-21,5,2783
2014-03-21,6,2485
2014-03-21,7,2313
2014-03-21,8,2253
2014-03-21,9,2272
2014-03-21,10,2087
2014-03-21,11,1919
2014-03-21,12,1558
2014-03-21,13,1440
2014-03-21,14,1376
2014-03-21,15,1553
2014-03-21,16,1824
2014-03-21,17,1877
2014-03-21,18,1605
2014-03-21,19,1868
2014-03-21,20,2175
2014-03-21,21,2122
2014-03-21,22,2013
2014-03-21,23,2163
2014-03-22,0,2218
2014-03-22,1,2149
2014-03-22,2,1973
2014-03-22,3,1824
2014-03-22,4,1849
2014-03-22,5,1913
2014-03-22,6,1961
2014-03-22,7,2136
2014-03-22,8,2236
2014-03-22,9,2544
2014-03-22,10,2994
2014-03-22,11,3299
2014-03-22,12,3262
2014-03-22,13,3276
2014-03-22,14,3089
2014-03-22,15,2628
2014-03-22,16,2070
2014-03-22,17,1679
2014-03-22,18,1205
2014-03-22,19,799
2014-03-22,20,702
2014-03-22,21,752
2014-03-22,22,777
2014-03-22,23,852
2014-03-23,0,835
2014-03-23,1,835
2014-03-23,2,1003
2014-03-23,3,957
2014-03-23,4,1015
2014-03-23,5,1039
2014-03-23,6,1155
2014-03-23,7,1158
2014-03-23,8,1036
2014-03-23,9,1152
2014-03-23,10,1454
2014-03-23,11,1524
2014-03-23,12,1528
2014-03-23,13,1446
2014-03-23,14,1383
2014-03-23,15,975
2014-03-23,16,771
2014-03-23,17,548
2014-03-23,18,469
2014-03-23,19,522
2014-03-23,20,487
2014-03-23,21,448
2014-03-23,22,431
2014-03-23,23,420
2014-03-24,0,372
2014-03-24,1,312
2014-03-24,2,250
2014-03-24,3,225
2014-03-24,4,264
2014-03-24,5,271
2014-03-24,6,240
2014-03-24,7,165
2014-03-24,8,72
2014-03-24,9,49
2014-03-24,10,61
2014-03-24,11,66
2014-03-24,12,147
2014-03-24,13,117
2014-03-24,14,124
2014-03-24,15,103
2014-03-24,16,68
2014-03-24,17,45
2014-03-24,18,37
2014-03-24,19,28
2014-03-24,20,34
2014-03-24,21,31
2014-03-24,22,37
2014-03-24,23,47
2014-03-25,0,55
2014-03-25,1,67
2014-03-25,2,107
2014-03-25,3,187
2014-03-25,4,235
2014-03-25,5,308
2014-03-25,6,385
2014-03-25,7,394
2014-03-25,8,337
2014-03-25,9,368
2014-03-25,10,348
2014-03-25,11,419
2014-03-25,12,571
2014-03-25,13,793
2014-03-25,14,1181
2014-03-25,15,1560
2014-03-25,16,1736
2014-03-25,17,1950
2014-03-25,18,2177
2014-03-25,19,2074
2014-03-25,20,2302
2014-03-25,21,2751
2014-03-25,22,3192
2014-03-25,23,3383
2014-03-26,0,3347
2014-03-26,1,3086
2014-03-26,2,2964
2014-03-26,3,2748
2014-03-26,4,2585
2014-03-26,5,2436
2014-03-26,6,2488
2014-03-26,7,2474
2014-03-26,8,2411
2014-03-26,9,2271
2014-03-26,10,2358
2014-03-26,11,2511
2014-03-26,12,2611
2014-03-26,13,2647
2014-03-26,14,2743
2014-03-26,15,2710
2014-03-26,16,2509
2014-03-26,17,2323
2014-03-26,18,1932
2014-03-26,19,1692
2014-03-26,20,1502
2014-03-26,21,1390
2014-03-26,22,1239
2014-03-26,23,1071
2014-03-27,0,963
2014-03-27,1,882
2014-03-27,2,813
2014-03-27,3,1062
2014-03-27,4,1173
2014-03-27,5,1161
2014-03-27,6,1112
2014-03-27,7,983
2014-03-27,8,939
2014-03-27,9,929
2014-03-27,10,892
2014-03-27,11,686
2014-03-27,12,613
2014-03-27,13,572
2014-03-27,14,585
2014-03-27,15,708
2014-03-27,16,679
2014-03-27,17,615
2014-03-27,18,565
2014-03-27,19,574
2014-03-27,20,580
2014-03-27,21,555
2014-03-27,22,577
2014-03-27,23,555
2014-03-28,0,570
2014-03-28,1,531
2014-03-28,2,443
2014-03-28,3,406
2014-03-28,4,496
2014-03-28,5,577
2014-03-28,6,615
2014-03-28,7,587
2014-03-28,8,712
2014-03-28,9,714
2014-03-28,10,760
2014-03-28,11,702
2014-03-28,12,692
2014-03-28,13,683
2014-03-28,14,729
2014-03-28,15,766
2014-03-28,16,871
2014-03-28,17,925
2014-03-28,18,946
2014-03-28,19,1144
2014-03-28,20,1238
2014-03-28,21,1306
2014-03-28,22,1432
2014-03-28,23,1509
2014-03-29,0,1406
2014-03-29,1,1256
2014-03-29,2,1170
2014-03-29,3,1046
2014-03-29,4,931
2014-03-29,5,892
2014-03-29,6,860
2014-03-29,7,710
2014-03-29,8,635
2014-03-29,9,536
2014-03-29,10,412
2014-03-29,11,296
2014-03-29,12,247
2014-03-29,13,263
2014-03-29,14,257
2014-03-29,15,260
2014-03-29,16,241
2014-03-29,17,211
2014-03-29,18,197
2014-03-29,19,232
2014-03-29,20,276
2014-03-29,21,286
2014-03-29,22,266
2014-03-29,23,235
2014-03-30,0,206
2014-03-30,1,172
2014-03-30,2,141
2014-03-30,3,110
2014-03-30,4,62
2014-03-30,5,56
2014-03-30,6,69
2014-03-30,7,84
2014-03-30,8,65
2014-03-30,9,42
2014-03-30,10,28
2014-03-30,11,16
2014-03-30,12,18
2014-03-30,13,18
2014-03-30,14,21
2014-03-30,15,41
2014-03-30,16,45
2014-03-30,17,66
2014-03-30,18,85
2014-03-30,19,105
2014-03-30,20,99
2014-03-30,21,77
2014-03-30,22,85
2014-03-30,23,106
2014-03-31,0,107
2014-03-31,1,91
2014-03-31,2,92
2014-03-31,3,86
2014-03-31,4,122
2014-03-31,5,143
2014-03-31,6,216
2014-03-31,7,185
2014-03-31,8,103
2014-03-31,9,117
2014-03-31,10,144
2014-03-31,11,167
2014-03-31,12,184
2014-03-31,13,190
2014-03-31,14,197
2014-03-31,15,206
2014-03-31,16,195
2014-03-31,17,206
2014-03-31,18,237
2014-03-31,19,262
2014-03-31,20,311
2014-03-31,21,291
2014-03-31,22,272
2014-03-31,23,274
2014-04-01,0,324
2014-04-01,1,310
2014-04-01,2,292
2014-04-01,3,321
2014-04-01,4,349
2014-04-01,5,341
2014-04-01,6,332
2014-04-01,7,425
2014-04-01,8,680
2014-04-01,9,938
2014-04-01,10,1146
2014-04-01,11,1284
2014-04-01,12,1294
2014-04-01,13,1324
2014-04-01,14,1336
2014-04-01,15,1286
2014-04-01,16,1318
2014-04-01,17,1242
2014-04-01,18,1147
2014-04-01,19,1052
2014-04-01,20,970
2014-04-01,21,1049
2014-04-01,22,1171
2014-04-01,23,1236
2014-04-02,0,1280
2014-04-02,1,1367
2014-04-02,2,1504
2014-04-02,3,1545
2014-04-02,4,1528
2014-04-02,5,1444
2014-04-02,6,1298
2014-04-02,7,1396
2014-04-02,8,1484
2014-04-02,9,1610
2014-04-02,10,1624
2014-04-02,11,1646
2014-04-02,12,1711
2014-04-02,13,1883
2014-04-02,14,1996
2014-04-02,15,1777
2014-04-02,16,1366
2014-04-02,17,1099
2014-04-02,18,970
2014-04-02,19,960
2014-04-02,20,1039
2014-04-02,21,1008
2014-04-02,22,819
2014-04-02,23,601
2014-04-03,0,455
2014-04-03,1,432
2014-04-03,2,491
2014-04-03,3,536
2014-04-03,4,628
2014-04-03,5,677
2014-04-03,6,769
2014-04-03,7,867
2014-04-03,8,794
2014-04-03,9,827
2014-04-03,10,1018
2014-04-03,11,1166
2014-04-03,12,1230
2014-04-03,13,1274
2014-04-03,14,1272
2014-04-03,15,1249
2014-04-03,16,1301
2014-04-03,17,1380
2014-04-03,18,1446
2014-04-03,19,1317
2014-04-03,20,1303
2014-04-03,21,1334
2014-04-03,22,1351
2014-04-03,23,1362
2014-04-04,0,1430
2014-04-04,1,1451
2014-04-04,2,1597
2014-04-04,3,1718
2014-04-04,4,1774
2014-04-04,5,1973
2014-04-04,6,2162
2014-04-04,7,2233
2014-04-04,8,2463
2014-04-04,9,2856
2014-04-04,10,3277
2014-04-04,11,3612
2014-04-04,12,3761
2014-04-04,13,3721
2014-04-04,14,3609
2014-04-04,15,3543
2014-04-04,16,3455
2014-04-04,17,3290
2014-04-04,18,3058
2014-04-04,19,2805
2014-04-04,20,2682
2014-04-04,21,2681
2014-04-04,22,2598
2014-04-04,23,2453
2014-04-05,0,2340
2014-04-05,1,2183
2014-04-05,2,2034
2014-04-05,3,1885
2014-04-05,4,1741
2014-04-05,5,1676
2014-04-05,6,1581
2014-04-05,7,1536
2014-04-05,8,1503
2014-04-05,9,1410
2014-04-05,10,1272
2014-04-05,11,1150
2014-04-05,12,984
2014-04-05,13,921
2014-04-05,14,844
2014-04-05,15,760
2014-04-05,16,696
2014-04-05,17,659
2014-04-05,18,664
2014-04-05,19,633
2014-04-05,20,479
2014-04-05,21,448
2014-04-05,22,467
2014-04-05,23,502
2014-04-06,0,562
2014-04-06,1,650
2014-04-06,2,790
2014-04-06,3,858
2014-04-06,4,845
2014-04-06,5,872
2014-04-06,6,926
2014-04-06,7,1028
2014-04-06,8,1053
2014-04-06,9,1074
2014-04-06,10,1171
2014-04-06,11,1254
2014-04-06,12,1343
2014-04-06,13,1306
2014-04-06,14,1294
2014-04-06,15,1368
2014-04-06,16,1385
2014-04-06,17,1367
2014-04-06,18,1462
2014-04-06,19,1554
2014-04-06,20,1463
2014-04-06,21,1576
2014-04-06,22,1741
2014-04-06,23,1796
2014-04-07,0,1834
2014-04-07,1,1848
2014-04-07,2,1776
2014-04-07,3,1650
2014-04-07,4,1470
2014-04-07,5,1404
2014-04-07,6,1319
2014-04-07,7,1180
2014-04-07,8,1089
2014-04-07,9,1004
2014-04-07,10,937
2014-04-07,11,883
2014-04-07,12,871
2014-04-07,13,1009
2014-04-07,14,961
2014-04-07,15,918
2014-04-07,16,903
2014-04-07,17,923
2014-04-07,18,799
2014-04-07,19,726
2014-04-07,20,712
2014-04-07,21,721
2014-04-07,22,828
2014-04-07,23,934
2014-04-08,0,1076
2014-04-08,1,1252
2014-04-08,2,1578
2014-04-08,3,2012
2014-04-08,4,2048
2014-04-08,5,2041
2014-04-08,6,1963
2014-04-08,7,1726
2014-04-08,8,1574
2014-04-08,9,1846
2014-04-08,10,2271
2014-04-08,11,2754
2014-04-08,12,3109
2014-04-08,13,3258
2014-04-08,14,3356
2014-04-08,15,3270
2014-04-08,16,3083
2014-04-08,17,3010
2014-04-08,18,2871
2014-04-08,19,2831
2014-04-08,20,2870
2014-04-08,21,3004
2014-04-08,22,3303
2014-04-08,23,3461
2014-04-09,0,3587
2014-04-09,1,3654
2014-04-09,2,3625
2014-04-09,3,3644
2014-04-09,4,3628
2014-04-09,5,3580
2014-04-09,6,3485
2014-04-09,7,3447
2014-04-09,8,3504
2014-04-09,9,3558
2014-04-09,10,3601
2014-04-09,11,3528
2014-04-09,12,3483
2014-04-09,13,3504
2014-04-09,14,3358
2014-04-09,15,3161
2014-04-09,16,2876
2014-04-09,17,2580
2014-04-09,18,2303
2014-04-09,19,1959
2014-04-09,20,1558
2014-04-09,21,1360
2014-04-09,22,1079
2014-04-09,23,767
2014-04-10,0,575
