Date,Hour,T Hamar,T Krsand,T Namsos,T Troms,T Bergen,T Nor
2014-01-15,19,-6.30833,1.8625,-5.65833,-11.0833,2.91667,-3.65417
2014-01-15,20,-6.26667,2.05,-5.56667,-11.1667,3.03333,-3.58333
2014-01-15,21,-6.225,2.2375,-5.475,-11.25,3.15,-3.5125
2014-01-15,22,-6.18333,2.425,-5.38333,-11.3333,3.26667,-3.44167
2014-01-15,23,-6.14167,2.6125,-5.29167,-11.4167,3.38333,-3.37083
2014-01-16,0,-6.1,2.8,-5.2,-11.5,3.5,-3.3
2014-01-16,1,-6.1375,2.71667,-5.2625,-11.4625,3.42917,-3.34333
2014-01-16,2,-6.175,2.63333,-5.325,-11.425,3.35833,-3.38667
2014-01-16,3,-6.2125,2.55,-5.3875,-11.3875,3.2875,-3.43
2014-01-16,4,-6.25,2.46667,-5.45,-11.35,3.21667,-3.47333
2014-01-16,5,-6.2875,2.38333,-5.5125,-11.3125,3.14583,-3.51667
2014-01-16,6,-6.325,2.3,-5.575,-11.275,3.075,-3.56
2014-01-16,7,-6.3625,2.21667,-5.6375,-11.2375,3.00417,-3.60333
2014-01-16,8,-6.4,2.13333,-5.7,-11.2,2.93333,-3.64667
2014-01-16,9,-6.4375,2.05,-5.7625,-11.1625,2.8625,-3.69
2014-01-16,10,-6.475,1.96667,-5.825,-11.125,2.79167,-3.73333
2014-01-16,11,-6.5125,1.88333,-5.8875,-11.0875,2.72083,-3.77667
2014-01-16,12,-6.55,1.8,-5.95,-11.05,2.65,-3.82
2014-01-16,13,-6.5875,1.71667,-6.0125,-11.0125,2.57917,-3.86333
2014-01-16,14,-6.625,1.63333,-6.075,-10.975,2.50833,-3.90667
2014-01-16,15,-6.6625,1.55,-6.1375,-10.9375,2.4375,-3.95
2014-01-16,16,-6.7,1.46667,-6.2,-10.9,2.36667,-3.99333
2014-01-16,17,-6.7375,1.38333,-6.2625,-10.8625,2.29583,-4.03667
2014-01-16,18,-6.775,1.3,-6.325,-10.825,2.225,-4.08
2014-01-16,19,-6.8125,1.21667,-6.3875,-10.7875,2.15417,-4.12333
2014-01-16,20,-6.85,1.13333,-6.45,-10.75,2.08333,-4.16667
2014-01-16,21,-6.8875,1.05,-6.5125,-10.7125,2.0125,-4.21
2014-01-16,22,-6.925,0.966667,-6.575,-10.675,1.94167,-4.25333
2014-01-16,23,-6.9625,0.883333,-6.6375,-10.6375,1.87083,-4.29667
2014-01-17,0,-7,0.8,-6.7,-10.6,1.8,-4.34
2014-01-17,1,-7,0.783333,-6.675,-10.4667,1.825,-4.30667
2014-01-17,2,-7,0.766667,-6.65,-10.3333,1.85,-4.27333
2014-01-17,3,-7,0.75,-6.625,-10.2,1.875,-4.24
2014-01-17,4,-7,0.733333,-6.6,-10.0667,1.9,-4.20667
2014-01-17,5,-7,0.716667,-6.575,-9.93333,1.925,-4.17333
2014-01-17,6,-7,0.7,-6.55,-9.8,1.95,-4.14
2014-01-17,7,-7,0.683333,-6.525,-9.66667,1.975,-4.10667
2014-01-17,8,-7,0.666667,-6.5,-9.53333,2,-4.07333
2014-01-17,9,-7,0.65,-6.475,-9.4,2.025,-4.04
2014-01-17,10,-7,0.633333,-6.45,-9.26667,2.05,-4.00667
2014-01-17,11,-7,0.616667,-6.425,-9.13333,2.075,-3.97333
2014-01-17,12,-7,0.6,-6.4,-9,2.1,-3.94
2014-01-17,13,-7,0.583333,-6.375,-8.86667,2.125,-3.90667
2014-01-17,14,-7,0.566667,-6.35,-8.73333,2.15,-3.87333
2014-01-17,15,-7,0.55,-6.325,-8.6,2.175,-3.84
2014-01-17,16,-7,0.533333,-6.3,-8.46667,2.2,-3.80667
2014-01-17,17,-7,0.516667,-6.275,-8.33333,2.225,-3.77333
2014-01-17,18,-7,0.5,-6.25,-8.2,2.25,-3.74
2014-01-17,19,-7,0.483333,-6.225,-8.06667,2.275,-3.70667
2014-01-17,20,-7,0.466667,-6.2,-7.93333,2.3,-3.67333
2014-01-17,21,-7,0.45,-6.175,-7.8,2.325,-3.64
2014-01-17,22,-7,0.433333,-6.15,-7.66667,2.35,-3.60667
2014-01-17,23,-7,0.416667,-6.125,-7.53333,2.375,-3.57333
2014-01-18,0,-7,0.4,-6.1,-7.4,2.4,-3.54
2014-01-18,1,-6.95833,0.404167,-6.06667,-7.31667,2.42083,-3.50333
2014-01-18,2,-6.91667,0.408333,-6.03333,-7.23333,2.44167,-3.46667
2014-01-18,3,-6.875,0.4125,-6,-7.15,2.4625,-3.43
2014-01-18,4,-6.83333,0.416667,-5.96667,-7.06667,2.48333,-3.39333
2014-01-18,5,-6.79167,0.420833,-5.93333,-6.98333,2.50417,-3.35667
2014-01-18,6,-6.75,0.425,-5.9,-6.9,2.525,-3.32
2014-01-18,7,-6.70833,0.429167,-5.86667,-6.81667,2.54583,-3.28333
2014-01-18,8,-6.66667,0.433333,-5.83333,-6.73333,2.56667,-3.24667
2014-01-18,9,-6.625,0.4375,-5.8,-6.65,2.5875,-3.21
2014-01-18,10,-6.58333,0.441667,-5.76667,-6.56667,2.60833,-3.17333
2014-01-18,11,-6.54167,0.445833,-5.73333,-6.48333,2.62917,-3.13667
2014-01-18,12,-6.5,0.45,-5.7,-6.4,2.65,-3.1
2014-01-18,13,-6.45833,0.454167,-5.66667,-6.31667,2.67083,-3.06333
2014-01-18,14,-6.41667,0.458333,-5.63333,-6.23333,2.69167,-3.02667
2014-01-18,15,-6.375,0.4625,-5.6,-6.15,2.7125,-2.99
2014-01-18,16,-6.33333,0.466667,-5.56667,-6.06667,2.73333,-2.95333
2014-01-18,17,-6.29167,0.470833,-5.53333,-5.98333,2.75417,-2.91667
2014-01-18,18,-6.25,0.475,-5.5,-5.9,2.775,-2.88
2014-01-18,19,-6.20833,0.479167,-5.46667,-5.81667,2.79583,-2.84333
2014-01-18,20,-6.16667,0.483333,-5.43333,-5.73333,2.81667,-2.80667
2014-01-18,21,-6.125,0.4875,-5.4,-5.65,2.8375,-2.77
2014-01-18,22,-6.08333,0.491667,-5.36667,-5.56667,2.85833,-2.73333
2014-01-18,23,-6.04167,0.495833,-5.33333,-5.48333,2.87917,-2.69667
2014-01-19,0,-6,0.5,-5.3,-5.4,2.9,-2.66
2014-01-19,1,-5.99583,0.445833,-5.36667,-5.5,2.84167,-2.715
2014-01-19,2,-5.99167,0.391667,-5.43333,-5.6,2.78333,-2.77
2014-01-19,3,-5.9875,0.3375,-5.5,-5.7,2.725,-2.825
2014-01-19,4,-5.98333,0.283333,-5.56667,-5.8,2.66667,-2.88
2014-01-19,5,-5.97917,0.229167,-5.63333,-5.9,2.60833,-2.935
2014-01-19,6,-5.975,0.175,-5.7,-6,2.55,-2.99
2014-01-19,7,-5.97083,0.120833,-5.76667,-6.1,2.49167,-3.045
2014-01-19,8,-5.96667,0.0666667,-5.83333,-6.2,2.43333,-3.1
2014-01-19,9,-5.9625,0.0125,-5.9,-6.3,2.375,-3.155
2014-01-19,10,-5.95833,-0.0416667,-5.96667,-6.4,2.31667,-3.21
2014-01-19,11,-5.95417,-0.0958333,-6.03333,-6.5,2.25833,-3.265
2014-01-19,12,-5.95,-0.15,-6.1,-6.6,2.2,-3.32
2014-01-19,13,-5.94583,-0.204167,-6.16667,-6.7,2.14167,-3.375
2014-01-19,14,-5.94167,-0.258333,-6.23333,-6.8,2.08333,-3.43
2014-01-19,15,-5.9375,-0.3125,-6.3,-6.9,2.025,-3.485
2014-01-19,16,-5.93333,-0.366667,-6.36667,-7,1.96667,-3.54
2014-01-19,17,-5.92917,-0.420833,-6.43333,-7.1,1.90833,-3.595
2014-01-19,18,-5.925,-0.475,-6.5,-7.2,1.85,-3.65
2014-01-19,19,-5.92083,-0.529167,-6.56667,-7.3,1.79167,-3.705
2014-01-19,20,-5.91667,-0.583333,-6.63333,-7.4,1.73333,-3.76
2014-01-19,21,-5.9125,-0.6375,-6.7,-7.5,1.675,-3.815
2014-01-19,22,-5.90833,-0.691667,-6.76667,-7.6,1.61667,-3.87
2014-01-19,23,-5.90417,-0.745833,-6.83333,-7.7,1.55833,-3.925
2014-01-20,0,-5.9,-0.8,-6.9,-7.8,1.5,-3.98
2014-01-20,1,-5.97083,-0.866667,-6.89583,-7.75417,1.45417,-4.00667
2014-01-20,2,-6.04167,-0.933333,-6.89167,-7.70833,1.40833,-4.03333
2014-01-20,3,-6.1125,-1,-6.8875,-7.6625,1.3625,-4.06
2014-01-20,4,-6.18333,-1.06667,-6.88333,-7.61667,1.31667,-4.08667
2014-01-20,5,-6.25417,-1.13333,-6.87917,-7.57083,1.27083,-4.11333
2014-01-20,6,-6.325,-1.2,-6.875,-7.525,1.225,-4.14
2014-01-20,7,-6.39583,-1.26667,-6.87083,-7.47917,1.17917,-4.16667
2014-01-20,8,-6.46667,-1.33333,-6.86667,-7.43333,1.13333,-4.19333
2014-01-20,9,-6.5375,-1.4,-6.8625,-7.3875,1.0875,-4.22
2014-01-20,10,-6.60833,-1.46667,-6.85833,-7.34167,1.04167,-4.24667
2014-01-20,11,-6.67917,-1.53333,-6.85417,-7.29583,0.995833,-4.27333
2014-01-20,12,-6.75,-1.6,-6.85,-7.25,0.95,-4.3
2014-01-20,13,-6.82083,-1.66667,-6.84583,-7.20417,0.904167,-4.32667
2014-01-20,14,-6.89167,-1.73333,-6.84167,-7.15833,0.858333,-4.35333
2014-01-20,15,-6.9625,-1.8,-6.8375,-7.1125,0.8125,-4.38
2014-01-20,16,-7.03333,-1.86667,-6.83333,-7.06667,0.766667,-4.40667
2014-01-20,17,-7.10417,-1.93333,-6.82917,-7.02083,0.720833,-4.43333
2014-01-20,18,-7.175,-2,-6.825,-6.975,0.675,-4.46
2014-01-20,19,-7.24583,-2.06667,-6.82083,-6.92917,0.629167,-4.48667
2014-01-20,20,-7.31667,-2.13333,-6.81667,-6.88333,0.583333,-4.51333
2014-01-20,21,-7.3875,-2.2,-6.8125,-6.8375,0.5375,-4.54
2014-01-20,22,-7.45833,-2.26667,-6.80833,-6.79167,0.491667,-4.56667
2014-01-20,23,-7.52917,-2.33333,-6.80417,-6.74583,0.445833,-4.59333
2014-01-21,0,-7.6,-2.4,-6.8,-6.7,0.4,-4.62
2014-01-21,1,-7.72083,-2.33333,-6.75833,-6.63333,0.429167,-4.60333
2014-01-21,2,-7.84167,-2.26667,-6.71667,-6.56667,0.458333,-4.58667
2014-01-21,3,-7.9625,-2.2,-6.675,-6.5,0.4875,-4.57
2014-01-21,4,-8.08333,-2.13333,-6.63333,-6.43333,0.516667,-4.55333
2014-01-21,5,-8.20417,-2.06667,-6.59167,-6.36667,0.545833,-4.53667
2014-01-21,6,-8.325,-2,-6.55,-6.3,0.575,-4.52
2014-01-21,7,-8.44583,-1.93333,-6.50833,-6.23333,0.604167,-4.50333
2014-01-21,8,-8.56667,-1.86667,-6.46667,-6.16667,0.633333,-4.48667
2014-01-21,9,-8.6875,-1.8,-6.425,-6.1,0.6625,-4.47
2014-01-21,10,-8.80833,-1.73333,-6.38333,-6.03333,0.691667,-4.45333
2014-01-21,11,-8.92917,-1.66667,-6.34167,-5.96667,0.720833,-4.43667
2014-01-21,12,-9.05,-1.6,-6.3,-5.9,0.75,-4.42
2014-01-21,13,-9.17083,-1.53333,-6.25833,-5.83333,0.779167,-4.40333
2014-01-21,14,-9.29167,-1.46667,-6.21667,-5.76667,0.808333,-4.38667
2014-01-21,15,-9.4125,-1.4,-6.175,-5.7,0.8375,-4.37
2014-01-21,16,-9.53333,-1.33333,-6.13333,-5.63333,0.866667,-4.35333
2014-01-21,17,-9.65417,-1.26667,-6.09167,-5.56667,0.895833,-4.33667
2014-01-21,18,-9.775,-1.2,-6.05,-5.5,0.925,-4.32
2014-01-21,19,-9.89583,-1.13333,-6.00833,-5.43333,0.954167,-4.30333
2014-01-21,20,-10.0167,-1.06667,-5.96667,-5.36667,0.983333,-4.28667
2014-01-21,21,-10.1375,-1,-5.925,-5.3,1.0125,-4.27
2014-01-21,22,-10.2583,-0.933333,-5.88333,-5.23333,1.04167,-4.25333
2014-01-21,23,-10.3792,-0.866667,-5.84167,-5.16667,1.07083,-4.23667
2014-01-22,0,-10.5,-0.8,-5.8,-5.1,1.1,-4.22
2014-01-22,1,-10.4542,-0.75,-5.7875,-5.14167,1.10417,-4.20583
2014-01-22,2,-10.4083,-0.7,-5.775,-5.18333,1.10833,-4.19167
2014-01-22,3,-10.3625,-0.65,-5.7625,-5.225,1.1125,-4.1775
2014-01-22,4,-10.3167,-0.6,-5.75,-5.26667,1.11667,-4.16333
2014-01-22,5,-10.2708,-0.55,-5.7375,-5.30833,1.12083,-4.14917
2014-01-22,6,-10.225,-0.5,-5.725,-5.35,1.125,-4.135
2014-01-22,7,-10.1792,-0.45,-5.7125,-5.39167,1.12917,-4.12083
2014-01-22,8,-10.1333,-0.4,-5.7,-5.43333,1.13333,-4.10667
2014-01-22,9,-10.0875,-0.35,-5.6875,-5.475,1.1375,-4.0925
2014-01-22,10,-10.0417,-0.3,-5.675,-5.51667,1.14167,-4.07833
2014-01-22,11,-9.99583,-0.25,-5.6625,-5.55833,1.14583,-4.06417
2014-01-22,12,-9.95,-0.2,-5.65,-5.6,1.15,-4.05
2014-01-22,13,-9.90417,-0.15,-5.6375,-5.64167,1.15417,-4.03583
2014-01-22,14,-9.85833,-0.1,-5.625,-5.68333,1.15833,-4.02167
2014-01-22,15,-9.8125,-0.05,-5.6125,-5.725,1.1625,-4.0075
2014-01-22,16,-9.76667,1.11022e-16,-5.6,-5.76667,1.16667,-3.99333
2014-01-22,17,-9.72083,0.05,-5.5875,-5.80833,1.17083,-3.97917
2014-01-22,18,-9.675,0.1,-5.575,-5.85,1.175,-3.965
2014-01-22,19,-9.62917,0.15,-5.5625,-5.89167,1.17917,-3.95083
2014-01-22,20,-9.58333,0.2,-5.55,-5.93333,1.18333,-3.93667
2014-01-22,21,-9.5375,0.25,-5.5375,-5.975,1.1875,-3.9225
2014-01-22,22,-9.49167,0.3,-5.525,-6.01667,1.19167,-3.90833
2014-01-22,23,-9.44583,0.35,-5.5125,-6.05833,1.19583,-3.89417
2014-01-23,0,-9.4,0.4,-5.5,-6.1,1.2,-3.88
2014-01-23,1,-9.39167,0.3875,-5.51667,-6.0375,1.1875,-3.87417
2014-01-23,2,-9.38333,0.375,-5.53333,-5.975,1.175,-3.86833
2014-01-23,3,-9.375,0.3625,-5.55,-5.9125,1.1625,-3.8625
2014-01-23,4,-9.36667,0.35,-5.56667,-5.85,1.15,-3.85667
2014-01-23,5,-9.35833,0.3375,-5.58333,-5.7875,1.1375,-3.85083
2014-01-23,6,-9.35,0.325,-5.6,-5.725,1.125,-3.845
2014-01-23,7,-9.34167,0.3125,-5.61667,-5.6625,1.1125,-3.83917
2014-01-23,8,-9.33333,0.3,-5.63333,-5.6,1.1,-3.83333
2014-01-23,9,-9.325,0.2875,-5.65,-5.5375,1.0875,-3.8275
2014-01-23,10,-9.31667,0.275,-5.66667,-5.475,1.075,-3.82167
2014-01-23,11,-9.30833,0.2625,-5.68333,-5.4125,1.0625,-3.81583
2014-01-23,12,-9.3,0.25,-5.7,-5.35,1.05,-3.81
2014-01-23,13,-9.29167,0.2375,-5.71667,-5.2875,1.0375,-3.80417
2014-01-23,14,-9.28333,0.225,-5.73333,-5.225,1.025,-3.79833
2014-01-23,15,-9.275,0.2125,-5.75,-5.1625,1.0125,-3.7925
2014-01-23,16,-9.26667,0.2,-5.76667,-5.1,1,-3.78667
2014-01-23,17,-9.25833,0.1875,-5.78333,-5.0375,0.9875,-3.78083
2014-01-23,18,-9.25,0.175,-5.8,-4.975,0.975,-3.775
2014-01-23,19,-9.24167,0.1625,-5.81667,-4.9125,0.9625,-3.76917
2014-01-23,20,-9.23333,0.15,-5.83333,-4.85,0.95,-3.76333
2014-01-23,21,-9.225,0.1375,-5.85,-4.7875,0.9375,-3.7575
2014-01-23,22,-9.21667,0.125,-5.86667,-4.725,0.925,-3.75167
2014-01-23,23,-9.20833,0.1125,-5.88333,-4.6625,0.9125,-3.74583
2014-01-24,0,-9.2,0.1,-5.9,-4.6,0.9,-3.74
2014-01-24,1,-9.075,0.0875,-5.7375,-4.56667,0.941667,-3.67
2014-01-24,2,-8.95,0.075,-5.575,-4.53333,0.983333,-3.6
2014-01-24,3,-8.825,0.0625,-5.4125,-4.5,1.025,-3.53
2014-01-24,4,-8.7,0.05,-5.25,-4.46667,1.06667,-3.46
2014-01-24,5,-8.575,0.0375,-5.0875,-4.43333,1.10833,-3.39
2014-01-24,6,-8.45,0.025,-4.925,-4.4,1.15,-3.32
2014-01-24,7,-8.325,0.0125,-4.7625,-4.36667,1.19167,-3.25
2014-01-24,8,-8.2,-1.38778e-17,-4.6,-4.33333,1.23333,-3.18
2014-01-24,9,-8.075,-0.0125,-4.4375,-4.3,1.275,-3.11
2014-01-24,10,-7.95,-0.025,-4.275,-4.26667,1.31667,-3.04
2014-01-24,11,-7.825,-0.0375,-4.1125,-4.23333,1.35833,-2.97
2014-01-24,12,-7.7,-0.05,-3.95,-4.2,1.4,-2.9
2014-01-24,13,-7.575,-0.0625,-3.7875,-4.16667,1.44167,-2.83
2014-01-24,14,-7.45,-0.075,-3.625,-4.13333,1.48333,-2.76
2014-01-24,15,-7.325,-0.0875,-3.4625,-4.1,1.525,-2.69
2014-01-24,16,-7.2,-0.1,-3.3,-4.06667,1.56667,-2.62
2014-01-24,17,-7.075,-0.1125,-3.1375,-4.03333,1.60833,-2.55
2014-01-24,18,-6.95,-0.125,-2.975,-4,1.65,-2.48
2014-01-24,19,-6.825,-0.1375,-2.8125,-3.96667,1.69167,-2.41
2014-01-24,20,-6.7,-0.15,-2.65,-3.93333,1.73333,-2.34
2014-01-24,21,-6.575,-0.1625,-2.4875,-3.9,1.775,-2.27
2014-01-24,22,-6.45,-0.175,-2.325,-3.86667,1.81667,-2.2
2014-01-24,23,-6.325,-0.1875,-2.1625,-3.83333,1.85833,-2.13
2014-01-25,0,-6.2,-0.2,-2,-3.8,1.9,-2.06
2014-01-25,1,-6.20833,-0.229167,-2.05,-3.9875,1.8875,-2.1175
2014-01-25,2,-6.21667,-0.258333,-2.1,-4.175,1.875,-2.175
2014-01-25,3,-6.225,-0.2875,-2.15,-4.3625,1.8625,-2.2325
2014-01-25,4,-6.23333,-0.316667,-2.2,-4.55,1.85,-2.29
2014-01-25,5,-6.24167,-0.345833,-2.25,-4.7375,1.8375,-2.3475
2014-01-25,6,-6.25,-0.375,-2.3,-4.925,1.825,-2.405
2014-01-25,7,-6.25833,-0.404167,-2.35,-5.1125,1.8125,-2.4625
2014-01-25,8,-6.26667,-0.433333,-2.4,-5.3,1.8,-2.52
2014-01-25,9,-6.275,-0.4625,-2.45,-5.4875,1.7875,-2.5775
2014-01-25,10,-6.28333,-0.491667,-2.5,-5.675,1.775,-2.635
2014-01-25,11,-6.29167,-0.520833,-2.55,-5.8625,1.7625,-2.6925
2014-01-25,12,-6.3,-0.55,-2.6,-6.05,1.75,-2.75
2014-01-25,13,-6.30833,-0.579167,-2.65,-6.2375,1.7375,-2.8075
2014-01-25,14,-6.31667,-0.608333,-2.7,-6.425,1.725,-2.865
2014-01-25,15,-6.325,-0.6375,-2.75,-6.6125,1.7125,-2.9225
2014-01-25,16,-6.33333,-0.666667,-2.8,-6.8,1.7,-2.98
2014-01-25,17,-6.34167,-0.695833,-2.85,-6.9875,1.6875,-3.0375
2014-01-25,18,-6.35,-0.725,-2.9,-7.175,1.675,-3.095
2014-01-25,19,-6.35833,-0.754167,-2.95,-7.3625,1.6625,-3.1525
2014-01-25,20,-6.36667,-0.783333,-3,-7.55,1.65,-3.21
2014-01-25,21,-6.375,-0.8125,-3.05,-7.7375,1.6375,-3.2675
2014-01-25,22,-6.38333,-0.841667,-3.1,-7.925,1.625,-3.325
2014-01-25,23,-6.39167,-0.870833,-3.15,-8.1125,1.6125,-3.3825
2014-01-26,0,-6.4,-0.9,-3.2,-8.3,1.6,-3.44
2014-01-26,1,-6.30833,-0.8875,-3.24583,-8.42917,1.55,-3.46417
2014-01-26,2,-6.21667,-0.875,-3.29167,-8.55833,1.5,-3.48833
2014-01-26,3,-6.125,-0.8625,-3.3375,-8.6875,1.45,-3.5125
2014-01-26,4,-6.03333,-0.85,-3.38333,-8.81667,1.4,-3.53667
2014-01-26,5,-5.94167,-0.8375,-3.42917,-8.94583,1.35,-3.56083
2014-01-26,6,-5.85,-0.825,-3.475,-9.075,1.3,-3.585
2014-01-26,7,-5.75833,-0.8125,-3.52083,-9.20417,1.25,-3.60917
2014-01-26,8,-5.66667,-0.8,-3.56667,-9.33333,1.2,-3.63333
2014-01-26,9,-5.575,-0.7875,-3.6125,-9.4625,1.15,-3.6575
2014-01-26,10,-5.48333,-0.775,-3.65833,-9.59167,1.1,-3.68167
2014-01-26,11,-5.39167,-0.7625,-3.70417,-9.72083,1.05,-3.70583
2014-01-26,12,-5.3,-0.75,-3.75,-9.85,1,-3.73
2014-01-26,13,-5.20833,-0.7375,-3.79583,-9.97917,0.95,-3.75417
2014-01-26,14,-5.11667,-0.725,-3.84167,-10.1083,0.9,-3.77833
2014-01-26,15,-5.025,-0.7125,-3.8875,-10.2375,0.85,-3.8025
2014-01-26,16,-4.93333,-0.7,-3.93333,-10.3667,0.8,-3.82667
2014-01-26,17,-4.84167,-0.6875,-3.97917,-10.4958,0.75,-3.85083
2014-01-26,18,-4.75,-0.675,-4.025,-10.625,0.7,-3.875
2014-01-26,19,-4.65833,-0.6625,-4.07083,-10.7542,0.65,-3.89917
2014-01-26,20,-4.56667,-0.65,-4.11667,-10.8833,0.6,-3.92333
2014-01-26,21,-4.475,-0.6375,-4.1625,-11.0125,0.55,-3.9475
2014-01-26,22,-4.38333,-0.625,-4.20833,-11.1417,0.5,-3.97167
2014-01-26,23,-4.29167,-0.6125,-4.25417,-11.2708,0.45,-3.99583
2014-01-27,0,-4.2,-0.6,-4.3,-11.4,0.4,-4.02
2014-01-27,1,-4.12083,-0.508333,-4.27917,-11.1708,0.4875,-3.91833
2014-01-27,2,-4.04167,-0.416667,-4.25833,-10.9417,0.575,-3.81667
2014-01-27,3,-3.9625,-0.325,-4.2375,-10.7125,0.6625,-3.715
2014-01-27,4,-3.88333,-0.233333,-4.21667,-10.4833,0.75,-3.61333
2014-01-27,5,-3.80417,-0.141667,-4.19583,-10.2542,0.8375,-3.51167
2014-01-27,6,-3.725,-0.05,-4.175,-10.025,0.925,-3.41
2014-01-27,7,-3.64583,0.0416667,-4.15417,-9.79583,1.0125,-3.30833
2014-01-27,8,-3.56667,0.133333,-4.13333,-9.56667,1.1,-3.20667
2014-01-27,9,-3.4875,0.225,-4.1125,-9.3375,1.1875,-3.105
2014-01-27,10,-3.40833,0.316667,-4.09167,-9.10833,1.275,-3.00333
2014-01-27,11,-3.32917,0.408333,-4.07083,-8.87917,1.3625,-2.90167
2014-01-27,12,-3.25,0.5,-4.05,-8.65,1.45,-2.8
2014-01-27,13,-3.17083,0.591667,-4.02917,-8.42083,1.5375,-2.69833
2014-01-27,14,-3.09167,0.683333,-4.00833,-8.19167,1.625,-2.59667
2014-01-27,15,-3.0125,0.775,-3.9875,-7.9625,1.7125,-2.495
2014-01-27,16,-2.93333,0.866667,-3.96667,-7.73333,1.8,-2.39333
2014-01-27,17,-2.85417,0.958333,-3.94583,-7.50417,1.8875,-2.29167
2014-01-27,18,-2.775,1.05,-3.925,-7.275,1.975,-2.19
2014-01-27,19,-2.69583,1.14167,-3.90417,-7.04583,2.0625,-2.08833
2014-01-27,20,-2.61667,1.23333,-3.88333,-6.81667,2.15,-1.98667
2014-01-27,21,-2.5375,1.325,-3.8625,-6.5875,2.2375,-1.885
2014-01-27,22,-2.45833,1.41667,-3.84167,-6.35833,2.325,-1.78333
2014-01-27,23,-2.37917,1.50833,-3.82083,-6.12917,2.4125,-1.68167
2014-01-28,0,-2.3,1.6,-3.8,-5.9,2.5,-1.58
2014-01-28,1,-2.3875,1.53333,-3.71667,-5.85417,2.41667,-1.60167
2014-01-28,2,-2.475,1.46667,-3.63333,-5.80833,2.33333,-1.62333
2014-01-28,3,-2.5625,1.4,-3.55,-5.7625,2.25,-1.645
2014-01-28,4,-2.65,1.33333,-3.46667,-5.71667,2.16667,-1.66667
2014-01-28,5,-2.7375,1.26667,-3.38333,-5.67083,2.08333,-1.68833
2014-01-28,6,-2.825,1.2,-3.3,-5.625,2,-1.71
2014-01-28,7,-2.9125,1.13333,-3.21667,-5.57917,1.91667,-1.73167
2014-01-28,8,-3,1.06667,-3.13333,-5.53333,1.83333,-1.75333
2014-01-28,9,-3.0875,1,-3.05,-5.4875,1.75,-1.775
2014-01-28,10,-3.175,0.933333,-2.96667,-5.44167,1.66667,-1.79667
2014-01-28,11,-3.2625,0.866667,-2.88333,-5.39583,1.58333,-1.81833
2014-01-28,12,-3.35,0.8,-2.8,-5.35,1.5,-1.84
2014-01-28,13,-3.4375,0.733333,-2.71667,-5.30417,1.41667,-1.86167
2014-01-28,14,-3.525,0.666667,-2.63333,-5.25833,1.33333,-1.88333
2014-01-28,15,-3.6125,0.6,-2.55,-5.2125,1.25,-1.905
2014-01-28,16,-3.7,0.533333,-2.46667,-5.16667,1.16667,-1.92667
2014-01-28,17,-3.7875,0.466667,-2.38333,-5.12083,1.08333,-1.94833
2014-01-28,18,-3.875,0.4,-2.3,-5.075,1,-1.97
2014-01-28,19,-3.9625,0.333333,-2.21667,-5.02917,0.916667,-1.99167
2014-01-28,20,-4.05,0.266667,-2.13333,-4.98333,0.833333,-2.01333
2014-01-28,21,-4.1375,0.2,-2.05,-4.9375,0.75,-2.035
2014-01-28,22,-4.225,0.133333,-1.96667,-4.89167,0.666667,-2.05667
2014-01-28,23,-4.3125,0.0666667,-1.88333,-4.84583,0.583333,-2.07833
2014-01-29,0,-4.4,0,-1.8,-4.8,0.5,-2.1
2014-01-29,1,-4.45833,-0.0208333,-1.87083,-4.78333,0.4,-2.14667
2014-01-29,2,-4.51667,-0.0416667,-1.94167,-4.76667,0.3,-2.19333
2014-01-29,3,-4.575,-0.0625,-2.0125,-4.75,0.2,-2.24
2014-01-29,4,-4.63333,-0.0833333,-2.08333,-4.73333,0.1,-2.28667
2014-01-29,5,-4.69167,-0.104167,-2.15417,-4.71667,5.55112e-17,-2.33333
2014-01-29,6,-4.75,-0.125,-2.225,-4.7,-0.1,-2.38
2014-01-29,7,-4.80833,-0.145833,-2.29583,-4.68333,-0.2,-2.42667
2014-01-29,8,-4.86667,-0.166667,-2.36667,-4.66667,-0.3,-2.47333
2014-01-29,9,-4.925,-0.1875,-2.4375,-4.65,-0.4,-2.52
2014-01-29,10,-4.98333,-0.208333,-2.50833,-4.63333,-0.5,-2.56667
2014-01-29,11,-5.04167,-0.229167,-2.57917,-4.61667,-0.6,-2.61333
2014-01-29,12,-5.1,-0.25,-2.65,-4.6,-0.7,-2.66
2014-01-29,13,-5.15833,-0.270833,-2.72083,-4.58333,-0.8,-2.70667
2014-01-29,14,-5.21667,-0.291667,-2.79167,-4.56667,-0.9,-2.75333
2014-01-29,15,-5.275,-0.3125,-2.8625,-4.55,-1,-2.8
2014-01-29,16,-5.33333,-0.333333,-2.93333,-4.53333,-1.1,-2.84667
2014-01-29,17,-5.39167,-0.354167,-3.00417,-4.51667,-1.2,-2.89333
2014-01-29,18,-5.45,-0.375,-3.075,-4.5,-1.3,-2.94
2014-01-29,19,-5.50833,-0.395833,-3.14583,-4.48333,-1.4,-2.98667
2014-01-29,20,-5.56667,-0.416667,-3.21667,-4.46667,-1.5,-3.03333
2014-01-29,21,-5.625,-0.4375,-3.2875,-4.45,-1.6,-3.08
2014-01-29,22,-5.68333,-0.458333,-3.35833,-4.43333,-1.7,-3.12667
