,Date,System Price,Total Vol,NO Buy Vol,NO Sell Vol,SE Buy Vol,SE Sell Vol,DK Buy Vol,DK Sell Vol,FI Buy Vol,FI Sell Vol,Nordic Buy Vol,Nordic Sell Vol,Baltic Buy Vol,Baltic Sell Vol,T Nor,NO Hydro Dev,SE Hydro Dev,FI Hydro Dev,Total Hydro Dev,NO Hydro,SE Hydro,FI Hydro,Total Hydro,Week,Month,Season,Weekday,Weekend,Wind DK,Temp Hamar,Temp Krsand,Temp Namsos,Temp Troms,Temp Bergen,Temp Norway,Prec Hamar,Prec Kvin,Prec Oppdal,Prec Troms,Prec Bergen,Prec Norway,Prec Norway 7,Supply,Demand,Oil,Coal,Gas,Low Carbon,APX,OMEL,EEX
1160,2017-03-06,32.99,1256370.0,468198,492462,464202,506920,114582.0,112733.0,201397,134931.0,1248380.0,1247050.0,81521.8,82930.4,-2.56,-3924.37,-1805.37,-169.163,-5898.91,32716.0,9540.0,2327.0,44583.0,10,3,2,1,0,68408,-3.8,-1.1,-4.3,-5.3,1.7,-2.56,0.0,0.1,0.0,0.0,12.0,12.1,117.9,1455910.0,1410250.0,52.8795,72.5076,17.16,112.61,50.96,42.16,38.84
1161,2017-03-07,39.29,1303680.0,480010,516863,482470,519702,131982.0,95216.0,201767,155533.0,1296230.0,1287310.0,80441.1,89356.7,-3.24,-3860.41,-1767.98,-164.264,-5792.67,32491.1,9443.14,2315.43,44249.7,10,3,2,2,0,18573,-4.4,-2.6,-3.9,-3.8,-1.5,-3.24,0.0,0.0,0.0,0.0,12.0,12.0,122.3,1437050.0,1389610.0,52.8744,71.6717,17.09,112.23,49.15,48.38,44.5
1162,2017-03-08,33.11,1273820.0,474778,484190,488902,502110,112711.0,96374.8,193617,175961.0,1270010.0,1258640.0,84121.0,95493.0,-3.3,-3815.98,-1738.36,-159.301,-5713.67,32266.3,9346.29,2303.86,43916.4,10,3,2,3,0,32490,-3.8,-0.9,-4.0,-7.1,-0.7,-3.3,0.0,0.0,0.0,0.0,12.0,12.0,136.3,1426440.0,1416200.0,50.3126,72.0917,17.09,112.44,46.9,49.31,36.41
1163,2017-03-09,32.07,1211470.0,448575,455123,454281,503408,107704.0,94846.0,191807,149671.0,1202370.0,1203050.0,84644.5,83963.3,-1.54,-3771.55,-1708.75,-154.343,-5634.59,32041.4,9249.43,2292.29,43583.2,10,3,2,4,0,31745,-1.4,4.1,-6.0,-8.8,4.4,-1.54,1.8,17.0,0.0,0.0,12.0,30.8,131.5,1386290.0,1363150.0,49.4645,70.799,17.01,113.08,44.71,49.46,38.22
1164,2017-03-10,31.37,1177620.0,434478,443655,438800,495562,100008.0,97887.9,192979,136104.0,1166260.0,1173210.0,84944.0,78006.9,-0.16,-3708.98,-1673.92,-148.637,-5531.59,31816.6,9152.57,2280.71,43249.8,10,3,2,5,0,42319,-0.9,5.6,-4.6,-4.8,3.9,-0.16,0.2,0.9,0.0,0.0,12.0,13.1,149.1,1282770.0,1258890.0,48.4348,71.0447,16.96,113.26,49.37,48.73,33.56
1165,2017-03-11,30.65,1119280.0,413060,426326,417010,464440,109535.0,66172.5,174446,155372.0,1114050.0,1112310.0,75876.3,77617.2,-0.76,-3656.57,-1636.72,-142.267,-5435.53,31591.7,9055.71,2269.14,42916.6,10,3,2,6,1,7975,-3.7,2.7,0.1,-7.1,4.2,-0.76,0.0,0.0,0.1,0.5,12.0,12.6,163.7,1217280.0,1208370.0,48.342,71.0745,16.96,113.357,47.37,43.37,34.48
1166,2017-03-12,28.75,1039460.0,399405,332284,400203,430436,71858.8,116743.0,166419,152200.0,1037890.0,1031660.0,69276.0,75508.1,1.1,-3618.77,-1604.83,-137.186,-5360.8,31366.9,8958.86,2257.57,42583.3,10,3,2,7,1,30769,2.5,3.8,0.4,-7.1,5.9,1.1,0.4,11.0,0.0,0.2,12.0,23.6,152.6,1122950.0,1188350.0,48.2494,71.1042,16.96,113.453,45.38,38.02,35.39
1167,2017-03-13,31.42,1178800.0,428095,451296,436452,496165,118671.0,82731.7,185052,135143.0,1168270.0,1165340.0,83859.3,86835.0,1.58,-3583.41,-1575.7,-131.979,-5291.09,31142.0,8862.0,2246.0,42250.0,11,3,2,1,0,16413,1.7,3.9,0.5,-3.6,5.4,1.58,0.0,1.0,0.0,0.8,12.0,13.8,154.4,1340440.0,1307280.0,48.1572,71.1338,16.96,113.55,43.39,32.67,36.31
1168,2017-03-14,29.5,1116730.0,413839,384902,416887,489372,100304.0,100448.0,178736,137249.0,1109770.0,1111970.0,84405.2,82244.0,3.5,-3561.76,-1549.98,-131.43,-5243.14,30901.1,8761.14,2229.0,41891.3,11,3,2,2,0,55821,3.6,5.7,2.1,-0.3,6.4,3.5,0.9,3.5,0.0,0.0,12.0,16.4,170.1,1309860.0,1279830.0,47.8977,70.7836,16.85,113.24,43.22,38.63,34.56
1169,2017-03-15,28.53,1097200.0,411879,368089,393594,487828,110448.0,114551.0,177896,126015.0,1093820.0,1096480.0,86084.5,83457.2,3.66,-3544.3,-1524.14,-131.306,-5199.71,30660.3,8660.29,2212.0,41532.6,11,3,2,3,0,83750,5.9,7.0,2.3,-2.5,5.6,3.66,0.0,12.8,1.2,0.0,12.0,26.0,173.1,1303030.0,1246310.0,48.7761,70.7494,16.82,113.7,43.07,44.03,33.67
1170,2017-03-16,29.95,1129930.0,418785,407713,424059,488152,102301.0,98455.5,178178,128179.0,1123320.0,1122500.0,81943.9,82775.1,2.02,-3526.85,-1498.3,-131.183,-5156.31,30419.4,8559.43,2195.0,41173.9,11,3,2,4,0,58935,3.3,5.9,1.0,-5.2,5.1,2.02,0.0,1.0,11.0,2.0,12.0,26.0,164.6,1300010.0,1253010.0,48.2379,69.6439,16.79,114.45,44.57,45.17,34.42
1171,2017-03-17,28.17,1066000.0,414604,360268,385630,469296,82766.9,109608.0,179161,127954.0,1062160.0,1067130.0,83779.2,78815.7,1.82,-3509.92,-1478.43,-130.693,-5119.07,30178.6,8458.57,2178.0,40815.1,11,3,2,5,0,68988,4.5,4.4,2.8,-5.2,2.6,1.82,0.0,18.0,0.0,0.7,12.0,30.7,147.3,1272290.0,1243170.0,48.2071,69.7122,16.76,114.74,48.24,46.46,28.48
1172,2017-03-18,28.21,1025240.0,399037,351273,388111,440496,73309.6,99234.4,163929,131028.0,1024390.0,1022030.0,68719.4,71215.3,-0.86,-3471.05,-1452.45,-130.49,-5054.01,29937.7,8357.71,2161.0,40456.4,11,3,2,6,1,56426,0.7,3.4,-1.3,-8.3,1.2,-0.86,0.0,5.1,9.8,0.3,12.0,27.2,140.0,1139490.0,1180690.0,48.1413,69.4625,16.76,114.727,46.21,46.71,28.68
1173,2017-03-19,28.64,1036260.0,398946,350916,400134,435866,68248.1,114814.0,162461,131919.0,1029790.0,1033520.0,70523.1,67075.7,-1.28,-3445.28,-1431.42,-129.49,-5006.21,29696.9,8256.86,2144.0,40097.7,11,3,2,7,1,36063,0.1,1.3,0.1,-9.6,1.7,-1.28,0.0,0.0,0.0,0.5,12.0,12.5,140.6,1121250.0,1201640.0,48.0754,69.2131,16.76,114.713,44.18,46.95,28.87
1174,2017-03-20,30.42,1136540.0,413858,413028,437958,488561,91951.4,94834.0,183472,137592.0,1127240.0,1134020.0,81879.8,75178.2,1.58,-3423.49,-1410.76,-128.244,-4962.5,29456.0,8156.0,2127.0,39739.0,12,3,2,1,0,36414,2.3,3.6,3.6,-6.5,4.9,1.58,0.6,3.0,0.0,0.0,12.0,15.6,139.7,1298350.0,1287620.0,48.0097,68.9639,16.76,114.7,42.14,47.2,29.06
1175,2017-03-21,28.76,1083510.0,407376,352221,405059,468856,85787.5,119717.0,180381,141005.0,1078600.0,1081800.0,83994.3,80860.1,2.18,-3299.94,-1367.31,-123.083,-4790.34,29333.9,8081.71,2114.57,39530.1,12,3,2,2,0,80011,3.0,4.5,4.0,-4.8,4.2,2.18,1.1,19.0,0.0,0.0,12.0,32.1,119.6,1279050.0,1248730.0,47.1764,68.3207,16.68,114.32,46.96,45.78,30.47
1176,2017-03-22,29.78,1118320.0,410858,399056,407923,492610,117568.0,82490.0,177874,140794.0,1114220.0,1114950.0,81763.2,81036.1,0.6,-3184.23,-1327.12,-119.044,-4630.37,29211.7,8007.43,2102.14,39321.3,12,3,2,3,0,41848,1.3,4.4,0.3,-4.1,1.1,0.6,0.0,9.4,7.6,0.0,12.0,29.0,102.9,1323390.0,1256640.0,46.8585,68.1503,16.64,113.84,41.96,38.08,35.5
1177,2017-03-23,30.77,1148850.0,414056,439368,430956,489211,121168.0,65267.6,174588,150216.0,1140770.0,1144060.0,80831.6,77538.5,-0.36,-3068.51,-1286.94,-115.004,-4470.47,29089.6,7933.14,2089.71,39112.4,12,3,2,4,0,8595,0.2,2.9,-1.2,-5.5,1.8,-0.36,0.0,0.0,5.0,0.5,12.0,17.5,99.8,1273090.0,1215560.0,46.8756,68.422,16.6,114.87,46.18,45.22,34.16
1178,2017-03-24,30.61,1123140.0,403880,430513,418659,470354,111494.0,72935.7,178328,144680.0,1112360.0,1118480.0,79768.3,73646.4,0.64,-2956.51,-1247.2,-111.139,-4314.83,28967.4,7858.86,2077.29,38903.6,12,3,2,5,0,13357,-0.4,4.6,-0.5,-5.1,4.6,0.64,0.0,0.0,1.4,0.0,12.0,13.4,115.3,1299890.0,1250990.0,47.0153,67.9778,16.56,114.5,61.07,52.0,34.29
1179,2017-03-25,28.03,993607.0,369005,335545,361862,420401,89340.4,94980.6,163596,140627.0,983803.0,991554.0,71972.3,64306.8,3.44,-2841.12,-1207.51,-106.691,-4155.33,28845.3,7784.57,2064.86,38694.7,12,3,2,6,1,37365,3.2,6.7,3.1,-1.6,5.8,3.44,0.0,1.6,6.3,0.0,12.0,19.9,130.9,1122490.0,1129880.0,46.8784,67.8329,16.56,114.397,57.34,49.6,34.51
1180,2017-03-26,27.45,905994.0,343945,304490,332251,379240,79023.4,69559.0,143095,150757.0,898314.0,904046.0,69371.7,63741.9,4.3,-2709.8,-1165.02,-102.407,-3977.2,28723.1,7710.29,2052.43,38485.9,12,3,2,7,1,7152,7.0,7.0,4.3,-3.6,6.8,4.3,0.0,0.0,1.0,0.1,12.0,13.1,134.8,996759.0,1027940.0,46.7422,67.6887,16.56,114.293,53.61,47.2,34.74
1181,2017-03-27,29.47,1065800.0,386662,401009,388131,450278,114016.0,68096.1,169614,140037.0,1058420.0,1059420.0,75928.0,74929.9,3.72,-2585.67,-1127.57,-99.654,-3812.9,28601.0,7636.0,2040.0,38277.0,13,3,2,1,0,18199,7.4,8.5,2.9,-6.7,6.5,3.72,0.0,0.0,2.5,0.2,12.0,14.7,132.1,1217710.0,1160550.0,46.6067,67.5452,16.56,114.19,49.88,44.8,34.96
1182,2017-03-28,31.17,1080810.0,387611,415655,399747,438146,109026.0,66422.5,172770,144800.0,1069150.0,1065020.0,77766.6,81897.5,1.18,-2399.72,-1055.59,-92.124,-3547.47,28551.0,7602.0,2033.14,38186.1,13,3,2,2,0,6478,3.7,4.8,-0.1,-8.7,6.2,1.18,0.0,0.0,0.0,0.0,12.0,12.0,132.5,1213000.0,1176790.0,47.2695,67.87,16.46,114.68,45.45,48.43,34.48
1183,2017-03-29,30.63,1096060.0,392626,424843,417401,429696,89383.5,90212.2,180951,135746.0,1080360.0,1080500.0,73728.8,73616.3,0.26,-2214.37,-990.244,-87.139,-3291.74,28501.0,7568.0,2026.29,38095.3,13,3,2,3,0,17444,2.1,4.9,-1.5,-9.5,5.3,0.26,0.0,0.1,0.0,0.2,12.0,12.3,136.8,1221830.0,1228590.0,48.7719,68.5709,16.41,115.02,44.22,48.57,31.22
1184,2017-03-30,30.15,1098600.0,396593,434783,420113,430732,91698.4,88373.5,181572,133220.0,1089980.0,1087110.0,79840.8,82728.3,0.12,-2029.02,-924.899,-82.161,-3036.11,28451.0,7534.0,2019.43,38004.4,13,3,2,4,0,34728,0.1,5.5,-2.6,-8.3,5.9,0.12,0.0,2.4,0.0,0.0,12.0,14.4,138.3,1258990.0,1253080.0,49.3248,68.6411,16.39,115.64,42.11,45.46,33.62
1185,2017-03-31,29.19,1070810.0,394956,417701,399275,431406,86235.5,83666.8,180816,128873.0,1061280.0,1061650.0,80124.9,79836.5,1.86,-1867.69,-869.696,-79.347,-2816.7,28401.0,7500.0,2012.57,37913.6,13,3,2,5,0,27994,1.7,6.0,0.4,-7.4,8.6,1.86,4.8,10.3,1.5,0.3,12.0,28.9,136.6,1225030.0,1216970.0,49.4154,67.9544,16.38,115.98,37.32,41.94,31.64
1186,2017-04-01,27.16,977625.0,359699,357865,350186,414577,97936.1,62589.7,161350,140430.0,969171.0,975462.0,70340.1,64049.6,3.34,-1732.57,-823.061,-77.536,-2633.19,28351.0,7466.0,2005.71,37822.7,13,4,2,6,1,10825,6.3,6.2,2.9,-6.3,7.6,3.34,6.6,14.6,2.0,0.3,12.0,35.5,116.5,1106950.0,1091510.0,49.5522,69.3131,16.38,115.797,39.31,44.13,33.66
1187,2017-04-02,27.24,953964.0,352160,354196,350203,399854,88950.3,62862.7,152599,136346.0,943913.0,953258.0,68429.5,59122.4,2.68,-1586.77,-772.939,-76.243,-2435.93,28301.0,7432.0,1998.86,37731.9,13,4,2,7,1,11282,5.3,7.5,2.8,-9.2,7.0,2.68,0.0,4.5,0.3,0.2,12.0,17.0,111.5,1043720.0,1053980.0,49.6892,70.6744,16.38,115.613,41.3,46.32,35.68
1188,2017-04-03,30.73,1100630.0,387716,434768,411112,460464,117084.0,64315.8,168803,130447.0,1084720.0,1090000.0,77265.2,71985.0,4.02,-1449.61,-725.387,-75.184,-2250.19,28251.0,7398.0,1992.0,37641.0,14,4,2,1,0,12319,5.9,4.8,3.0,-1.3,7.7,4.02,0.0,0.0,0.0,0.0,12.0,12.0,114.3,1232290.0,1168940.0,49.8265,72.0383,16.38,115.43,43.29,48.51,37.7
1189,2017-04-04,28.36,1070120.0,385701,411414,386500,462427,116843.0,58474.0,167486,133260.0,1056530.0,1065570.0,79492.8,70447.6,4.5,-1350.65,-672.574,-68.611,-2091.87,28156.4,7370.14,1991.57,37518.1,14,4,2,2,0,15996,6.7,6.0,1.7,1.7,6.4,4.5,0.0,0.3,0.0,0.1,12.0,12.4,126.1,1229250.0,1165440.0,50.8591,71.4956,16.25,115.7,45.85,45.01,38.65
1190,2017-04-05,27.24,1051300.0,379315,376240,378772,457178,100762.0,91874.1,168756,117949.0,1027610.0,1043240.0,81524.4,65889.7,4.02,-1246.98,-618.526,-63.37,-1928.87,28061.9,7342.29,1991.14,37395.3,14,4,2,3,0,65451,6.0,7.6,3.0,-2.2,5.7,4.02,0.0,4.5,0.0,0.1,12.0,16.6,136.2,1213520.0,1162720.0,50.9084,72.345,16.34,115.57,44.99,38.45,32.69
1191,2017-04-06,27.85,1067480.0,391192,391979,391351,456359,87974.3,93605.4,173885,115865.0,1044400.0,1057810.0,79702.6,66296.1,2.76,-1143.3,-564.489,-58.126,-1765.93,27967.3,7314.43,1990.71,37272.4,14,4,2,4,0,62173,4.3,6.5,1.8,-5.3,6.5,2.76,0.0,0.0,2.0,1.9,12.0,15.9,136.6,1215950.0,1184940.0,51.4626,72.9421,16.39,115.82,42.25,37.96,29.99
1192,2017-04-07,27.92,1053900.0,377791,379776,391385,446261,87441.4,97018.5,172697,120664.0,1029310.0,1043720.0,79054.4,64648.1,3.46,-1047.52,-517.186,-55.834,-1620.5,27872.7,7286.57,1990.29,37149.6,14,4,2,5,0,71927,5.8,10.6,0.1,-6.7,7.5,3.46,0.0,0.6,14.2,0.4,12.0,27.2,126.1,1177480.0,1142460.0,51.9661,72.1072,16.39,115.98,41.62,45.2,33.83
1193,2017-04-08,27.93,1000260.0,350242,389958,364584,411487,105864.0,61798.3,163054,136280.0,983744.0,999524.0,70067.6,54287.5,2.68,-947.676,-475.534,-55.631,-1478.86,27778.1,7258.71,1989.86,37026.7,14,4,2,6,1,39603,4.1,8.6,0.7,-7.2,7.2,2.68,0.0,0.0,3.4,0.0,12.0,15.4,123.7,1110510.0,1062940.0,52.2834,71.8638,16.39,115.993,41.12,45.84,31.68
1194,2017-04-09,26.12,927916.0,334947,308333,336769,414860,90368.2,71749.1,152626,133451.0,914710.0,928393.0,69321.2,55674.8,3.22,-866.327,-441.16,-57.083,-1364.54,27683.6,7230.86,1989.43,36903.9,14,4,2,7,1,36245,6.2,6.2,4.1,-7.3,6.9,3.22,0.0,0.0,0.0,0.0,12.0,12.0,123.9,1040720.0,1034330.0,52.6018,71.6196,16.39,116.007,40.62,46.47,29.53
1195,2017-04-10,25.92,986075.0,361688,311668,365324,454013,78639.3,109724.0,169675,112818.0,975326.0,988224.0,73768.1,60870.1,3.24,-837.389,-419.9,-61.324,-1318.61,27589.0,7203.0,1989.0,36781.0,15,4,2,1,0,87906,7.8,7.6,2.1,-5.7,4.4,3.24,0.0,2.6,0.0,0.2,12.0,14.8,128.6,1150730.0,1130120.0,52.9212,71.3746,16.39,116.02,40.12,47.1,27.37
1196,2017-04-11,25.6,994966.0,362919,319940,366012,458687,81664.4,104164.0,170444,114670.0,981039.0,997461.0,75879.6,59457.2,1.54,-903.84,-419.446,-69.739,-1393.01,27383.1,7150.86,1983.71,36517.7,15,4,2,2,0,74673,4.9,5.8,0.5,-7.2,3.7,1.54,0.0,2.5,9.5,0.2,12.0,24.2,116.5,1213130.0,1165820.0,52.9672,70.7423,16.3,116.03,39.22,47.9,33.51
1197,2017-04-12,27.18,1032720.0,362283,347010,404166,450340,74180.2,110155.0,176637,115967.0,1017270.0,1023470.0,71593.1,65387.8,1.76,-980.383,-420.739,-79.631,-1480.79,27177.3,7098.71,1978.43,36254.4,15,4,2,3,0,74829,3.2,7.2,-0.4,-7.0,5.8,1.76,0.0,9.5,4.3,0.9,12.0,26.7,101.8,1176490.0,1173000.0,52.6733,71.1457,16.24,116.18,41.32,51.86,27.68
1198,2017-04-13,27.23,1026970.0,354152,342090,407835,447761,67216.0,106152.0,178692,118804.0,1007900.0,1014810.0,72007.1,65095.6,0.94,-1056.94,-422.02,-89.533,-1568.53,26971.4,7046.57,1973.14,35991.1,15,4,2,4,0,70676,1.0,6.9,2.1,-9.6,4.3,0.94,1.8,2.5,0.0,0.0,12.0,16.3,101.2,1169380.0,1159610.0,52.5776,70.9784,16.24,116.08,50.92,48.18,29.27
1199,2017-04-14,27.87,984653.0,350408,361830,368145,421729,78707.2,81650.2,166022,114622.0,963282.0,979831.0,67955.5,51406.3,0.32,-1156.63,-446.161,-102.793,-1705.56,26765.6,6994.43,1967.86,35727.9,15,4,2,5,0,41727,0.5,5.5,0.0,-8.1,3.7,0.32,4.6,0.0,0.1,0.0,12.0,16.7,106.8,1093420.0,1077780.0,52.5262,70.909,16.19,116.08,46.73,45.3,30.29
1200,2017-04-15,27.8,972657.0,359783,337904,369464,414912,62273.0,103100.0,166652,114752.0,958172.0,970667.0,65804.8,53309.8,0.1,-1280.56,-482.874,-118.186,-1881.6,26559.7,6942.29,1962.57,35464.6,15,4,2,6,1,39205,-0.2,3.0,0.2,-6.7,4.2,0.1,0.0,1.0,0.0,0.0,12.0,13.0,123.2,1068450.0,1121340.0,52.3091,70.8397,16.19,116.08,46.14,46.19,28.63
1201,2017-04-16,28.47,978316.0,359637,367861,375740,417376,75032.0,80861.3,161752,110871.0,972161.0,976970.0,58443.6,53651.6,0.18,-1501.28,-568.146,-141.017,-2210.44,26353.9,6890.14,1957.29,35201.3,15,4,2,7,1,15046,0.7,3.0,0.5,-7.5,4.2,0.18,0.0,0.0,0.0,0.2,12.0,12.2,134.8,1053360.0,1099380.0,52.0923,70.7706,16.19,116.08,45.55,47.09,26.96
1202,2017-04-17,28.44,985185.0,364296,369921,375555,419680,70148.2,85304.6,160763,109138.0,970762.0,984043.0,62796.0,49602.5,0.34,-1726.92,-676.349,-165.897,-2569.16,26148.0,6838.0,1952.0,34938.0,16,4,2,1,0,28866,0.9,2.1,1.8,-6.9,3.8,0.34,3.1,4.4,0.0,0.0,12.0,19.5,147.7,1032850.0,1078430.0,51.876,70.7017,16.19,116.08,44.95,47.99,25.3
1203,2017-04-18,32.55,1099110.0,392354,431672,418730,446772,93442.1,83487.0,180551,123759.0,1085080.0,1085690.0,72903.9,72291.6,0.52,-2010.22,-796.796,-185.757,-2992.79,25874.9,6771.57,1952.57,34599.0,16,4,2,2,0,27099,1.0,3.8,0.5,-6.2,3.5,0.52,0.1,0.0,0.0,0.0,12.0,12.1,150.7,1238950.0,1220980.0,51.3855,70.8201,16.19,114.98,46.07,43.1,34.3
1204,2017-04-19,33.49,1110360.0,395291,451540,416942,463312,108158.0,59259.6,173020,129854.0,1093410.0,1103970.0,77130.4,66594.1,1.86,-2284.11,-922.636,-210.227,-3416.96,25601.7,6705.14,1953.14,34260.0,16,4,2,3,0,8052,3.1,4.9,0.7,-4.4,5.0,1.86,0.0,0.0,0.0,0.0,12.0,12.0,152.7,1251100.0,1209690.0,49.352,70.2098,16.19,115.23,53.85,39.24,37.03
1205,2017-04-20,29.49,1091040.0,387908,403332,393831,480620,118792.0,81196.0,161912,122804.0,1062440.0,1087950.0,82835.2,57328.0,4.36,-2557.98,-1048.47,-234.696,-3841.13,25328.6,6638.71,1953.71,33921.0,16,4,2,4,0,47199,6.5,7.2,3.4,-2.3,7.0,4.36,0.1,3.5,0.1,0.0,12.0,15.7,150.0,1263460.0,1179510.0,49.316,70.3118,16.19,115.46,46.63,40.46,37.18
1206,2017-04-21,26.99,1010400.0,378658,331964,355960,456386,92675.8,104999.0,165465,111306.0,992758.0,1004660.0,76727.4,64830.7,3.42,-2806.55,-1171.02,-259.383,-4236.96,25055.4,6572.29,1954.29,33582.0,16,4,2,5,0,75855,6.1,7.3,2.9,-3.7,4.5,3.42,0.0,1.6,8.7,0.0,12.0,22.3,143.8,1188470.0,1147920.0,48.5698,70.5272,16.19,115.53,40.92,44.17,27.69
1207,2017-04-22,25.81,914379.0,356227,307345,324700,400887,66008.1,106262.0,158547,98491.3,905482.0,912986.0,69962.6,62459.2,2.96,-3056.59,-1296.44,-284.406,-4637.43,24782.3,6505.86,1954.86,33243.0,16,4,2,6,1,75699,5.3,7.4,1.8,-4.0,4.3,2.96,0.0,2.0,14.0,1.4,12.0,29.4,126.5,1072230.0,1078130.0,48.2322,70.1371,16.19,116.373,41.21,47.36,28.83
1208,2017-04-23,27.4,946157.0,360740,320179,348136,407330,67956.6,112109.0,159698,109031.0,936531.0,948649.0,66512.1,54393.9,0.88,-3304.19,-1431.0,-311.183,-5046.36,24509.1,6439.43,1955.43,32904.0,16,4,2,7,1,67669,3.4,6.1,0.7,-7.6,1.8,0.88,0.0,2.0,9.8,0.0,12.0,23.8,114.7,1054480.0,1066580.0,47.8978,69.7506,16.19,117.217,41.51,50.54,29.97
1209,2017-04-24,30.68,1068890.0,391312,384424,391538,448102,88510.5,109217.0,182261,106758.0,1053620.0,1048500.0,73152.1,78271.8,0.6,-3553.65,-1578.53,-344.204,-5476.4,24236.0,6373.0,1956.0,32565.0,17,4,2,1,0,71537,0.3,5.5,1.5,-6.8,2.5,0.6,0.4,19.5,0.5,0.0,12.0,32.4,96.2,1194650.0,1174510.0,47.5664,69.3676,16.19,118.06,41.8,53.73,31.11
1210,2017-04-25,34.45,1071280.0,387987,426429,387057,446455,111512.0,77343.3,175552,107531.0,1062110.0,1057760.0,76779.6,81129.9,1.56,-3653.86,-1639.49,-361.06,-5654.4,24137.0,6407.57,1975.43,32520.0,17,4,2,2,0,31255,3.5,4.2,1.5,-6.1,4.7,1.56,1.9,0.7,0.5,0.0,12.0,15.1,93.5,1238920.0,1199240.0,47.8377,69.0937,16.19,118.24,45.47,50.15,36.2
1211,2017-04-26,37.24,1079160.0,393990,439771,396817,455369,114393.0,58690.3,170833,111281.0,1076030.0,1065110.0,78576.2,89498.6,1.7,-3790.0,-1727.08,-383.12,-5900.21,24038.0,6442.14,1994.86,32475.0,17,4,2,3,0,9876,3.7,5.6,1.1,-6.0,4.1,1.7,0.0,0.0,2.0,0.0,12.0,14.0,91.7,1193130.0,1140600.0,47.5718,69.1729,16.19,118.53,52.43,47.28,39.91
1212,2017-04-27,35.82,1083970.0,388782,444341,401026,444186,107311.0,73717.7,174098,108013.0,1071220.0,1070260.0,82373.8,83332.3,1.76,-3926.14,-1814.68,-405.18,-6146.0,23939.0,6476.71,2014.29,32430.0,17,4,2,4,0,19982,2.3,5.1,1.4,-4.5,4.5,1.76,0.0,0.0,1.0,0.0,12.0,13.0,90.7,1212150.0,1170530.0,47.2751,69.7546,16.28,118.59,47.3,44.92,36.78
1213,2017-04-28,35.26,1073100.0,376442,439371,387989,439743,122678.0,68531.5,175358,105632.0,1062470.0,1053280.0,74841.2,84032.0,2.86,-4106.8,-1930.26,-435.739,-6472.79,23840.0,6511.29,2033.71,32385.0,17,4,2,5,0,20135,3.1,3.8,3.5,-3.1,7.0,2.86,0.1,4.0,0.0,0.0,12.0,16.1,86.6,1225210.0,1163510.0,47.3285,67.978,16.46,118.42,55.4,48.01,36.87
1214,2017-04-29,30.41,953714.0,350460,373974,348368,392915,88245.8,66548.3,161457,112661.0,948531.0,946099.0,72360.8,74810.7,4.34,-4274.78,-2038.37,-464.473,-6777.63,23741.0,6545.86,2053.14,32340.0,17,4,2,6,1,16565,5.5,6.5,4.0,-1.9,7.6,4.34,0.0,0.1,0.0,0.0,12.0,12.1,86.5,1072850.0,1076670.0,47.2806,68.0014,16.46,118.42,51.13,44.64,16.49
1215,2017-04-30,28.34,901848.0,337387,311816,340793,365382,63357.7,111259.0,154046,109582.0,895584.0,898040.0,64094.4,61707.2,3.7,-4370.49,-2120.98,-490.717,-6982.2,23642.0,6580.43,2072.57,32295.0,17,4,2,7,1,35815,5.3,6.4,3.6,-3.6,6.8,3.7,0.0,0.0,0.0,0.0,12.0,12.0,92.1,954587.0,1032400.0,47.2328,68.0247,16.46,118.42,46.87,41.26,-3.89
1216,2017-05-01,27.19,891068.0,344262,287133,329335,366809,67239.8,128049.0,148701,107102.0,889538.0,889093.0,61853.8,62298.4,5.2,-4626.86,-2262.73,-524.714,-7414.29,23543.0,6615.0,2092.0,32250.0,18,5,2,1,0,68042,6.7,8.2,4.9,-3.1,9.3,5.2,0.0,0.0,0.1,1.8,12.0,13.9,93.5,953061.0,1005560.0,47.1849,68.0481,16.46,118.42,42.6,37.88,-24.27
1217,2017-05-02,30.55,975065.0,358116,365769,370125,401438,78902.5,94681.4,164864,104485.0,972008.0,966373.0,69278.5,74913.4,6.26,-4842.45,-2402.53,-564.104,-7809.04,23491.6,6651.86,2105.14,32248.6,18,5,2,2,0,55830,8.7,9.1,5.3,-2.7,10.9,6.26,0.0,0.0,0.0,0.4,12.0,12.4,95.7,1065360.0,1066200.0,46.23,68.0715,16.46,119.1,49.1,51.73,28.87
1218,2017-05-03,30.52,967243.0,349288,368680,366717,396599,86547.4,78589.8,161227,112144.0,963779.0,956013.0,68408.3,76174.3,6.34,-5099.49,-2557.59,-598.976,-8256.1,23440.1,6688.71,2118.29,32247.1,18,5,2,3,0,48769,8.9,10.2,4.8,-2.5,10.3,6.34,0.0,0.0,0.0,0.2,12.0,12.2,98.5,1061720.0,1052240.0,46.5152,67.9091,16.59,119.17,45.15,49.25,34.49
1219,2017-05-04,29.59,945607.0,345863,337016,357315,393437,81549.2,96752.2,158071,108323.0,942798.0,935528.0,71931.4,79202.2,7.22,-5356.54,-2712.65,-633.856,-8703.06,23388.7,6725.57,2131.43,32245.7,18,5,2,4,0,65962,9.0,10.1,5.0,0.7,11.3,7.22,0.0,0.0,0.0,0.0,12.0,12.0,110.9,1062030.0,1041580.0,44.2756,67.3103,16.66,120.17,43.12,48.36,32.78
